,711_E-1-S,711_E-1-M,711_E-1-D,711_E-2-S,711_E-2-M,711_E-2-D,711_E-3-S,711_E-3-M,711_E-3-D,711_P-1-S,711_P-1-D,711_P-2-S,711_P-2-M,711_P-2-D,711_P-3-S,711_P-3-D,711_S-1-S,711_S-1-M,711_S-1-D,711_S-2-M,711_S-2-D,711_S-3-M,712_E-1-M,712_E-1-D,712_E-2-S,712_E-2-M,712_E-2-D,712_E-3-S,712_E-3-M,712_E-3-D,712_P-1-D,712_P-2-S,712_P-2-M,712_P-3-S,712_P-3-D,712_S-1-S,712_S-1-M,712_S-1-D,712_S-1-X,712_S-2-D,712_S-2-X,712_S-3-D,712_S-3-X,713_E-1-S,713_E-1-M,713_E-1-D,713_E-1-X0,713_E-1-X1,713_E-2-S,713_E-2-M,713_E-2-D,713_E-2-X0,713_E-2-X1,713_E-3-S,713_E-3-M,713_E-3-D,713_E-3-X0,713_E-3-X1,713_P-1-X1,713_P-3-X1,713_S-1-S,713_S-1-M,713_S-1-D,713_S-1-X0,713_S-1-X1,713_S-2-S,713_S-2-M,713_S-2-D,713_S-2-X0,713_S-3-S,713_S-3-M,713_S-3-D,713_S-3-X0,713_S-3-X1,714_E1_1-5,714_E1_5-9,714_E1_20-24,714_E1_30-34,714_E2_1-5,714_E2_5-9,714_E2_20-24,714_P1_20-24,714_P1_30-34,714_P3_30-34,714_S1_1-5,714_S1_5-9,714_S1_10-14,714_S1_20-24,714_S1_30-34,714_S2_1-5,714_S2_5-9,714_S2_20-24,714_S3_1-5,714_S3_5-9,714_S3_10-14,714_S3_20-24,714_S3_30-34,715_E1_1-5,715_E2_1-5,715_E2_20-24,715_E2_30-34,715_E3_10-14,715_E3_20-24,715_E3_30-34,715_P1_1-5,715_P1_10-14,715_P1_20-24,715_P2_20-24,715_P3_1-5,715_P3_10-14,715_S1_1-5,715_S1_10-14,715_S1_20-24,715_S1_30-34,715_S2_10-14,715_S2_20-24,715_S2_30-34,715_S3_20-24,715_S3_30-34,716_E1_1-5,716_E1_10-14,716_E1_20-24,716_E1_30-34,716_E3_10-14,716_E3_30-34,716_P1_10-14,716_P1_30-34,716_P2_1-5,716_P2_20-24,716_P2_30-34,716_P3_1-5,716_P3_30-34,716_S1_1-5,716_S1_10-14,716_S1_20-24,716_S1_30-34,716_S2_1-5,716_S2_10-14,716_S2_20-24,716_S2_30-34,716_S3_10-14,716_S3_20-24,716_S3_30-34,717_E2_1-5,717_E2_10-14,717_E2_20-24,717_E3_1-5,717_E3_10-14,717_E3_30-34,717_P1_20-24,717_P2_1-5,717_P2_20-24,717_P3_1-5,717_S2_1-5,717_S2_10-14,717_S2_20-24,717_S2_30-34,717_S3_1-5,717_S3_10-14,717_S3_20-24
714_E2_5-9,0.449847879705461,1.30953756315068,1.71414482177399,-1.2718274368828,-1.64648540641388,1.48134021381059,0.423830427512707,0.773660385499443,-0.311424281048301,1.69910854286697,-1.44224129190679,1.69910854286697,-0.572679370867872,1.30371710298948,1.69910854286697,1.1131737285163,1.63207266564517,0.266493526978733,0.0818160506937393,0.835450724130646,-0.0166429766361252,2.04640991958767,1.45627166698752,0.984376902178973,-0.39905138347403,-0.76162549341855,1.58998959847289,-1.19602341979822,0.137616015831285,0.807984994905534,-1.32051810953325,1.69910854286697,1.69910854286697,1.69910854286697,0.244463877910334,-0.318067274434381,-1.02236752389828,1.03936329464207,0.177001402783579,1.70955330700317,0.828702713723535,0.82093299233321,0.721270980521572,1.43281907073273,1.42093369953165,-0.867569013288464,-0.216614969367444,1.1056863026821,0.191995474665683,0.794457310338232,-0.657823797339319,-1.40882846982395,0.66904043056111,-1.15635631987831,-0.236793624437763,0.392032419828956,0.515118044756386,0.994086197824112,1.43439454549426,-0.142576782662921,1.08562254308847,0.873787246441566,2.1561623379415,1.57769888875455,2.67964310041645,0.955263096784395,1.37447384756992,0.655194882509688,0.118552267024119,1.0409596741046,1.70294818102287,-0.0825256771736399,0.0114031524847279,0.552193784858165,0.586644854995851,1.46050392147876,2.0664857618124,1.19273949785531,-0.657823797339319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
714_E2_20-24,-0.390338154914056,0.864630256517126,1.35732188794538,-1.30897643344448,-0.138956056241704,1.72511761396085,-0.767004524121182,-0.26843559163544,-1.04149856129553,1.91264081413873,-1.62104180887076,1.91264081413873,-1.02924936831442,1.37171284466383,1.91264081413873,0.546212499805028,2.17631693374821,0.576282258427815,0.113252661608256,1.00857608276655,0.0685521434998272,2.1823066462684,1.20155584369709,0.307666444610713,0.0634548160971952,-0.542782922875235,1.82456484339943,-1.29984934271955,0.977941238418943,0.175447612340591,-1.10891753090242,1.91264081413873,1.91264081413873,1.91264081413873,-0.035955215262284,-0.648523603848199,-0.676019897935357,1.42305343023949,-0.0121823268546873,1.84606231570209,0.296056207945141,0.573897187514796,0.505962076801915,1.46659781138191,1.426781658019,-0.830774030878704,-1.17653139837226,-0.69061561200842,0.262329131275046,0.552625041661085,-1.24546663302896,-1.51715051958551,-0.927244147553582,-1.35606569724148,-0.726214090408658,-0.53534438966594,-0.351024674610875,0.02478354077411,0.957028299219644,-0.0299335341077815,0.90350186971828,1.51196272219019,1.46864490132557,1.47881598355795,0.395350012332906,0.676195090817027,1.39743087970906,0.281959070946268,0.0985701275346766,0.325600561700834,1.82585865384584,0.0410616797470009,0.18620276870152,0.636725963241923,-0.574100199253326,1.21436409083855,0.569749968711581,0.286841625067321,-0.705465284834182,-0.63881998278897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
714_P1_20-24,0.230520011805634,0.736798094395184,1.51400899019338,0.889487048970489,0.892604581710199,1.48464542588855,0.361189373690619,0.697214794206077,1.24120907951616,1.2865816943467,1.0055809792154,1.2865816943467,0.602207836254568,0.751274657765027,1.2865816943467,0.370234275582632,1.7826662435833,1.46393604557033,1.25824940258412,1.5602929193891,1.52290483945915,1.55687656601589,1.34126964283852,1.57559238189524,1.45370219951409,0.888308889764397,1.4842459393903,0.896022610411924,-0.259860182182075,1.3225791633473,1.05122143844917,1.2865816943467,1.2865816943467,1.2865816943467,1.25375260033378,1.66788965522765,1.71553855073181,1.5343455606819,1.17659652023752,1.49728409185934,1.29977288852735,1.55003242927546,1.54762114630639,0.910515188502885,1.0399749008473,1.57248409409584,1.22543060222691,1.35576389036713,-0.454079381898274,0.484728814791456,0.864182118533295,0.618116069233236,1.40934675190392,1.24365040208008,1.11000839396053,1.26993607699919,1.35605956940761,1.31950972777064,1.3218482126827,1.19305791592105,1.80290686182769,1.41549269357664,1.50014938014365,1.3750402448696,1.06184488182797,1.78563621456754,2.03669049672304,2.06169896856602,1.17105858458642,1.79309629295834,1.4699164621729,1.56315254160297,1.52862662796214,1.55720041043611,0.600256028936836,1.20636724562758,1.40744166776787,1.37367940041205,0.770810088437432,1.54145875967557,1.74498919493744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
714_P1_30-34,-1.10332461695786,-0.174143573734593,-1.19072603127989,-1.0748188095738,0.0680305990413959,-1.03556427090202,-1.13533571367368,-1.97716451235191,-1.85134077586315,1.37076009997948,-0.944485239622296,1.37076009997948,-1.71666765487003,0.804713419761895,1.37076009997948,-1.21374934453326,1.82757367018644,1.45332794800756,0.533607930554711,1.36957854527888,1.36759001551736,0.486451922925477,-2.10600526655435,-1.44482254019132,-0.393029409954738,0.185519977798674,-1.04376419094336,-1.87285059529774,0.911183966413392,-1.6156259612238,-1.4285188470078,1.37076009997948,1.37076009997948,1.37076009997948,1.19623186191977,-0.870542137500628,-1.17481748705245,0.90596105728859,0.933267267364221,0.916320278084516,0.396864743527388,0.683873543050051,0.729213945144921,0.537443264499988,0.39919200734109,-0.378662308693246,-0.638835652208376,-1.08243147760806,0.579870173553343,-1.1138244544868,-1.37590337604485,-1.3460920160755,-0.890488478500985,-1.09057341070589,-1.4395065820837,-0.533133146879952,0.218708591967803,-1.69728362253126,-0.4205271273457,-1.17708758795382,-0.471744243550645,1.26451102191209,1.10561909055227,0.959902460138674,0.435224590571927,-1.0900642718858,0.835290516090233,1.06069270463929,0.954808291927166,-0.190585076578314,0.687767649646737,1.46955941504556,1.63907126083668,1.19835790146208,-1.75584281430936,-1.49965120430165,-1.36109980982392,-0.0587260324315096,-1.43808230606015,0.422407001872913,-0.7697616079654,0.984493926217417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
714_P3_30-34,-0.470720555766709,-0.708815799373182,-1.22860949613941,-0.475102064049503,-0.672888456682475,-1.20540003082245,-0.498517688280422,-0.952425420814604,-1.47496138494605,1.02837763030013,-1.35309979702604,1.02837763030013,NA,-0.602702866843551,1.02837763030013,-0.934002882451156,1.31384212299392,0.0747343537414322,-0.0625644173780059,-0.108539065749445,0.524472499677663,-0.434681259952714,-0.822680468234759,-1.32095320011912,-1.01152413696201,-0.593915037094495,-1.17246913542696,-1.60022537085488,0.53750505397776,-1.40503408735012,-1.49289110065314,1.02837763030013,1.02837763030013,1.02837763030013,-0.787330699800644,-0.145507635159892,-0.317509545938226,-0.272708513565517,0.0408748783573985,-0.453954194384202,-0.6227883729372,-0.120020293636589,-0.0726122421913671,-0.638845686046897,-0.652612015321204,-0.981604152069574,-1.05465529368428,-0.822666536268468,0.294388774904185,-0.899479275306023,-0.696998987783179,-1.12863274583325,-1.04370266000968,-1.08468755554024,-0.786996152678305,-0.754180876576068,-0.483132407062783,-1.31603113585838,-0.467487376392073,-0.767137762296223,-0.064300567728837,0.00383200907085775,-0.335666332273894,0.0098554325255049,-0.573403551853674,-1.05397433235637,-0.385551699266286,-0.297334173904792,0.103725301594745,0.131381812332221,-0.473811950217538,-0.0734304469364336,1.08304977367803,0.125741163814091,-0.938830676408237,-0.76069339208111,-1.02820889049953,-0.755754675849766,-0.709156617157493,-0.572679370867872,-1.02924936831442,0.602207836254568,-1.71666765487003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
714_S1_1-5,1.61707529807308,0.220272416739878,0.83301860735542,1.75588765592964,1.63644917595747,0.77806967102323,1.59354400041864,2.1002095854849,0.177650999949852,1.08480953688665,-1.16214372972392,1.08480953688665,-0.115419726226314,1.703921514685,1.08480953688665,1.94765161654643,1.96196614566014,0.937232155081813,0.875824954403439,0.189007533146707,0.913179140949994,-0.249247472558885,2.85713422242411,0.277126234653485,0.582925561880942,2.36998959138834,0.882033483892182,-0.448046336417698,1.95405811364898,0.287380645431414,0.209369758406549,1.08480953688665,1.08480953688665,1.08480953688665,1.49229645841426,-0.400126443530612,-0.189705511914089,0.203688232531212,0.806671550751567,0.217839587261543,0.0652152129574023,-0.253490998267106,-0.339968822590498,1.09157967780456,1.3065848369927,0.121856426640761,0.86538901025673,1.38228940204389,1.28953816290351,1.70405572916889,1.08418586781146,0.277399843996757,0.697913713597687,0.157002620167742,0.0626886639059404,1.61625700047277,0.967954050086803,0.53886571547803,1.57252266223578,0.753126645413441,-0.167297897167137,-1.19192708801748,0.644732672949869,0.908243060541746,0.613421662522826,0.909354891843755,0.296365210903639,0.307697556562644,0.91700565258093,0.327969341298108,0.479418286903412,0.623614593491763,2.05823367102268,0.130627930360596,1.80987045565845,3.05728964313247,2.67608826626319,1.9527362358555,1.40930030135043,1.49100792029157,0.459031142715637,1.95814968877036,-0.609318887084459,-0.115419726226314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
714_S1_5-9,1.01086403346133,0.416861096991173,1.11795900553324,1.18096551557536,1.77833560132359,1.2961495611134,1.05910059348628,1.77469917426865,0.588958884195403,1.14594345335573,0.326274905841625,1.14594345335573,-0.449322021701024,1.15914407429536,1.14594345335573,1.01813765981768,2.50402564235476,-1.60042240662953,-0.896226704214687,-0.0311255979081714,-0.952035329045617,-0.385056595847584,2.07708613186357,0.0400948230577114,0.59176047433026,1.5650901667641,1.39944604801055,-0.199011288294494,1.74334850139174,0.839789876462574,-1.08109713155483,1.14594345335573,1.14594345335573,1.14594345335573,1.69100157775009,-0.191961368307189,-0.145820310505076,0.024146223250211,-0.263296241007902,-0.371463748889838,0.0395027595076531,-0.0688467307801383,-0.154830062940295,0.344804104011264,0.446914260144192,-0.0517890295059545,0.221176290830032,1.69250095415189,0.871126299309173,1.24449152948881,0.795115077184818,-0.0674497909386848,0.729143286741093,-0.188890361139582,0.654842665031937,0.429667901220028,0.200500069561035,0.24202644917498,1.17254382174815,-1.68177289347401,1.42536829416475,0.069191518404605,0.0823543645884659,-1.62489047840573,0.187466071248459,1.65391859515032,0.91393495819868,0.62344151493842,-0.418654398027343,-1.35690100330034,-0.59600953779282,-1.26353821343388,-0.37134935886017,-1.67794641271091,0.81123772186943,1.74758630961551,2.54806354346948,1.03633635246696,0.8922320426703,1.27701410085888,0.16756275136497,1.51070379813892,0.921845269396776,-0.449322021701024,1.66155791959859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
714_S1_10-14,1.35892837970699,-1.3426430239518,2.33457217986242,0.784851934717053,1.15626248420093,2.26250299680922,1.18590609563642,1.51534903406798,1.4723023000207,0.880980434320785,0.346238799898005,0.880980434320785,-0.31745682267113,1.02788700370269,0.880980434320785,1.0712626448066,2.15549400696961,-0.412411304855979,-0.0913309567288182,-1.01605700880693,-1.30872056005405,-0.612392753618873,2.88690965124014,0.6537832348827,0.811154307342703,1.50935347768085,2.35601559540956,0.198472836540821,1.43694792435764,1.9740569211054,-1.746999368562,0.880980434320785,0.880980434320785,0.880980434320785,1.88322216712931,-1.08008301139387,-0.927185513717542,-0.294873388421461,0.0844716245341795,-0.794524174183884,1.23888623541668,-0.0925276647651672,-0.0977320674957448,0.286277815187548,0.442004877001842,0.0616010201933507,0.0447362973345095,1.74169865085208,0.524970195047411,1.37847051148837,0.767831276037723,0.142123538648568,0.3241349172463,-0.688070941656889,0.983463972875838,0.399869156027866,0.414583879145747,0.140689272230382,1.26905453898386,-1.49855157636895,0.824273066238587,0.0886649564635267,0.749393048868148,-1.23623871352382,0.35459280403181,0.550307856738116,1.70698131975638,-0.0321576835499765,-0.827408283183658,-2.61686623560934,0.434311033764961,-0.912264828010168,0.488762678372375,-1.63125884457697,1.28839728645227,2.70607782201597,2.8863094200585,1.14080631749959,0.767831276037723,1.34586985460054,1.38133918358679,1.58311221820865,1.07399839084342,-0.31745682267113,0.703939959315633,0.0842851533520761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
714_S1_20-24,0.495770878225675,-1.86895992659806,2.22120866485305,0.503623104396714,-0.275755577257208,2.10240124065498,0.354552904164082,0.980291920739207,1.11646235651978,1.16605744323766,-0.0401049712948648,1.16605744323766,0.111120332057253,0.619621531991661,1.16605744323766,0.980273517970083,2.13361122864578,-0.736425284784903,-0.247376949827623,-1.02006865413008,0.863081237686659,-0.382621046097513,2.89540432166952,0.324726902556636,0.611816061032172,1.47114055661478,2.22674067178665,0.0680516468049288,1.22878414762139,1.67802064206875,-0.885463821680546,1.16605744323766,1.16605744323766,1.16605744323766,1.85051768467581,-1.04122231556912,-0.832628342013649,-1.03191025719271,-0.299509021153944,-0.580963804605693,0.150943337021982,-0.415066386726654,-0.415066386726654,-0.760442759255989,-0.763008603773059,-0.558918344115029,-0.399249787454486,1.50904257963636,0.233512290359203,1.1763875420287,0.460789966049633,-0.195902394739052,-0.330532921763049,-1.2564987609459,0.758118618672923,-0.30569832552855,-0.303746503161338,0.166337103781259,1.95046307051239,-0.474412896795363,0.780597500393727,-0.561438708771345,1.18250709431627,0.487212987974714,-0.24679720483657,0.667654804421576,-0.206735375607445,-0.0278846157395112,-0.476384922772983,-0.956992582418938,0.590275993515257,-0.649946130883247,1.96910898272462,-0.40776867452478,0.767577766749554,2.85388379760658,3.11166285608727,0.395466493677301,0.460789966049633,0.394662607674817,0.272203863548045,1.31162320381101,1.11267194457514,0.111120332057253,0.51045200871649,-0.620241824218703,-1.45437661719242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
714_S1_30-34,1.20633974271057,-1.09581469001692,2.27133043773669,0.693869780784112,0.460077390822088,2.17510507964799,1.11064139369685,1.43686719782944,1.48643776460322,0.725161516658716,0.211100412388598,0.725161516658716,0.115652465719006,1.04753307926596,0.725161516658716,1.18146696902651,1.92421663257119,-0.115428313937189,0.973611208143594,0.103946535073106,-0.24324320054869,0.24718570158773,2.9156030687518,0.112148592141517,0.967334988798485,1.40976647554817,2.26852531724779,0.020762907191835,1.33056054460476,1.88702303701725,-0.764298854227772,0.725161516658716,0.725161516658716,0.725161516658716,1.76755917272978,-0.316845416253428,-0.306578307438202,0.290041211890481,0.18048031754376,0.127860988579892,-0.249836873804092,-0.697903490852341,-0.697801514909309,-0.0697501042572394,0.0664088288879742,0.191842362900878,-0.56090913302991,1.53232093510514,0.458571633691532,1.3070272552754,0.646320444237391,0.105347504779468,-0.569072128564969,-0.966958984247042,0.718583632335269,-0.53594826032357,-0.54224743137647,-0.272410821397126,1.54228696733479,-0.967686047537307,0.0717320051626466,0.441150592521924,0.832767110177047,0.523869039798163,-1.15507235756527,-0.0227105918232262,0.477833613604468,0.529143088265592,-0.241745535960171,-0.309109118520437,0.959877302152015,-1.00440133514139,2.77560279042634,-0.0603064311673143,1.14042933242917,2.72189629812323,2.83374466755194,0.178046773920448,0.646320444237391,0.232342517992987,0.139750979671456,1.37183497645003,1.05098094165289,0.115652465719006,0.212367993580538,-0.145372433856745,0.164045229516855,-0.593257467737184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
714_S2_1-5,0.781068272100103,0.939956220512869,1.6872004772318,1.38652684009252,1.6113052509305,1.67166038590188,1.24190089580699,1.34503262591037,1.41551230520749,-0.668870493245225,1.15056478801469,-0.668870493245225,1.05864194563605,1.77522352306441,-0.668870493245225,1.82012461451277,0.284985941294999,0.592982241874605,0.873138323722032,0.882382359200379,1.05976978679155,1.82537000927318,2.20340610488303,1.7728675390084,1.90490152381697,2.29690863776242,1.71688547103298,1.08447356057034,1.33096658142656,1.53727830320818,1.98505081221147,-0.668870493245225,-0.668870493245225,-0.668870493245225,1.76637133178524,0.533884472910563,1.04516537802596,1.17660253503819,1.08061152980493,1.53989710923339,1.56534291542629,1.30089152456781,1.2458503061576,1.29247271531897,1.76156659702956,1.34594366249351,2.16135387423738,2.35156243172478,0.884468619052267,2.0497935468072,1.45407212777406,1.34701103100619,2.12898645308722,1.37190351044058,0.65308083485343,2.25246941878752,1.86325904905598,2.05193239251672,1.59546673367056,2.01033539802337,0.308686582355405,0.663140989898138,1.69918729597484,1.78829614340628,1.20229677788784,2.11738257535987,1.37768829870758,0.803122290869157,0.949815429447357,1.17461571950485,1.55100647744809,0.795895209287205,1.19304321981284,1.41436915788898,1.90113805632645,2.83577513706518,2.85408398827329,2.00682126932315,1.54002973691892,1.562643632031,1.9930698324059,1.19444535776295,1.56024206660794,1.05864194563605,0.327694102989972,1.51280456070927,1.31871318417156,1.2014537314205,0.844765085541392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
714_S2_5-9,2.10511667114502,1.51946026518844,1.56917699590107,1.87030572418499,1.93832233640072,1.83483166732546,1.77535745115939,2.58897478615189,0.85026227638855,0.577494238669701,-0.640367694719715,0.577494238669701,-0.574931755447272,0.719060031297301,0.577494238669701,0.316700676644808,1.26128276115114,0.58826664583615,0.250715064002102,1.79605905204,1.62655378731607,0.305928305384223,3.88819030503455,0.709966593573489,1.79449563254987,2.73163600492289,1.96710933413819,-0.196163291833773,2.23466368804792,1.18188292636987,0.754107415579903,0.577494238669701,0.577494238669701,0.577494238669701,1.36846954287909,1.85543221387241,1.8655828419326,2.35163408477834,1.46905292130648,1.14087156360034,1.24727394243674,0.541875278527911,0.508201489641085,1.69966330045315,1.84752356853239,1.54456984660268,2.32974280465551,2.57155529050814,1.47342330587187,1.98629180070399,1.56444950179863,0.724936554807416,1.66964801927634,1.52818236388798,1.02340932175745,2.2723944356309,1.45690999637862,0.93572526341646,1.28187695101796,-0.0656645668103752,0.0294694137821983,-0.245474460110708,-0.0813457337018349,1.04457521459312,1.34244288610387,1.62641538767444,2.34983354906877,2.0834462898108,1.61837050355769,1.02195457987972,-1.29828040615054,0.741978265374698,2.20856834361034,0.00607880055632883,1.43690751781932,3.05705329313334,4.34245840008465,3.49365492817705,1.82860616846761,2.18017637196345,1.74458427977653,2.11410984929544,-0.742209379552588,-0.574931755447272,0.350907862924358,0.983821436480039,1.88194312063446,1.39591806207555,1.27327332084387,1.69227698877398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
714_S2_20-24,1.07951481428261,-1.10720647640987,2.68863030168259,0.252185108199279,0.827507182194478,2.642140976035,0.893374761180263,1.31195762415488,1.20913321087879,0.850831964833902,0.207394623810215,0.850831964833902,0.103800897371556,0.891955450197255,0.850831964833902,1.0177193715478,1.56986237833169,-0.632702793546137,0.705334251289386,-0.396488662746601,0.273243702351915,-0.885185827633887,2.93751453333164,1.10362556098762,0.859458212474147,1.31679554059252,2.80261043816057,-0.0729756553008673,1.06675200635815,2.04007962539206,-0.881019360791806,0.850831964833902,0.850831964833902,0.850831964833902,2.59864408290068,-0.464992913568463,-0.484497560459139,-0.708152678844605,0.772874927464827,-0.775155919906146,1.74868881968872,2.62272922543961,2.63712474931088,0.472794853025365,0.521292172805691,0.359199885285016,0.13346164427011,1.36511743690386,0.0949891787504879,1.06368807303529,0.186994109422546,-0.399389264584238,0.241727150568362,-0.879196773824325,0.830882841046732,0.335868107802811,0.352197991072403,0.524771912997917,1.85489097013095,-0.860665984925928,1.05593389713357,0.686584193366576,-0.472934590836203,1.2397815249213,1.91236021661825,-0.413911466865594,0.404943321588823,1.17497728745684,0.432223986317612,-0.668596732748415,0.978162287398724,-1.26871221727201,1.98347249774158,-0.319120451693793,0.457072706053108,1.96897608273363,2.90903918168384,1.78015512186618,0.298578008396568,0.901054704630219,0.903263953956378,1.33542478773421,1.10048142457774,0.103800897371556,0.902843397820738,-0.892389340071525,-0.339200419540713,0.510700290681712,0.582503648053533,1.32091526876112,1.64469641749044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
