,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160
131,0.1151,0.3672,0.4394,0.1133,0.6443,0.3673,0.0911,0.1405,0.2368,-0.9512,0.0699000000000001,-0.9514,0.0262,0.1888,-0.9456,0.0951,-0.9006,0.0753999999999999,0.3466,0.9272,0.9576,0.606,0.395,0.6087,0.3326,0.1837,0.4112,0.044,0.0469999999999999,0.3111,0.1851,-0.9526,-0.953,-0.9544,0.185,0.3063,0.2985,0.8444,0.9676,0.9378,0.7912,0.6652,0.6456,0.4795,0.5536,0.389,0.2458,0.2374,0.0267999999999999,0.1197,0.1178,0.0707,0.2793,0.2303,0.0953999999999999,0.2988,0.3044,0.2083,0.1358,0.2706,-0.813,0.1126,0.2878,0.7958,0.4324,-0.464,0.8318,0.8968,0.9432,-0.7902,-0.4148,0.494,0.572,0.5206,0.1125,0.3071,0.7047,0.671,0.1188,0.5442,0.5648,0.0488,0.0482,0.0249999999999999,-0.8456,-0.1446,0.855,0.9158,0.8554,-0.9364,-0.5646,0.7984,0.2081,-0.0732,0.3786,0.4274,0.6534,0.4138,0.0469999999999999,0.3038,0.2557,0.211,0.3164,0.3689,-0.9542,-0.9552,-0.9504,-0.776,-0.9558,-0.9534,-0.8066,0.8154,0.9564,0.7912,-0.143,0.9014,0.86,0.9754,0.9398,0.0215000000000001,0.3683,0.2942,0.3005,0.2786,0.2818,-0.9494,0.0236000000000001,0.0225,0.0489999999999999,0.1356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132,0.3264,-0.3132,-0.3756,0.3144,-0.3378,-0.1596,0.2651,0.3696,0.5624,0.0752999999999999,-0.9178,0.073,0.0694999999999999,-1,0.0725,-0.8136,0.201,-0.0794,-0.2132,-1,-1,-1,-0.4866,0.012,-0.309,-0.6892,-0.1278,0.1405,0.1365,-0.0464,-0.5374,0.0729,0.0700000000000001,0.0688,-1,0.1148,0.1052,0.763,-1,-1,-1,-1,-1,-1,-1,-0.4622,-0.529,-0.6138,0.0666,-0.6176,0.3125,0.206,-0.5366,-0.114,0.2559,-0.1382,-0.1456,-0.69,-0.5298,-0.2758,-0.4266,-1,-1,-1,-1,-0.2902,0.827,0.8988,-1,-0.1862,-0.2138,-1,-1,-1,0.3166,-0.168,0.2862,0.1546,0.3141,-0.136,-0.0644,-0.9064,-0.9616,0.0724,-0.3396,0.122,-1,-1,-1,0.2029,-0.1562,-1,-0.2886,-0.0938,-1,0.2846,-1,0.00679999999999992,0.1404,0.6673,0.6032,-0.555,-0.4984,-0.2584,0.0757000000000001,0.0700000000000001,0.0706,-0.5952,0.0699000000000001,0.0702,0.5563,-1,-1,-1,0.2122,-1,-1,-1,-1,0.0703,-0.147,0.6651,0.6653,-0.559,0.6312,0.0699000000000001,-0.9192,-1,0.1373,-0.5378,0.0691999999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133,0.4169,-0.316,0.9098,0.3978,0.863,0.8538,-0.6442,0.4729,0.6654,-1,-0.6268,-0.8488,0.1017,-0.3622,-1,-0.5504,-0.6824,0.3524,-0.1058,-1,-1,0.1358,0.869,0.9818,0.8062,0.5771,0.8905,0.1836,0.1836,0.7681,-0.0436,-0.8728,-1,-0.8696,-0.3646,-0.031,-0.0298,0.5644,0.9868,-1,0.9524,0.8808,0.8682,0.744,0.775,0.8752,0.7072,0.665,0.0998000000000001,0.3942,0.4062,0.2555,0.7353,0.1378,0.3328,0.7731,0.774,0.6217,-0.2224,0.295,-0.6374,0.4112,-0.054,-1,0.8432,0.1954,0.78,0.9186,0.9846,-0.7258,-0.4452,0.469,0.3618,-0.1064,-0.442,0.7633,0.8734,0.9891,0.396,0.9639,0.9684,-0.8054,0.1844,0.0969,-0.6492,-0.2468,-1,-1,0.976,-1,-0.9854,-1,-0.1692,-0.674,-1,0.932,0.9214,0.8987,0.1811,0.7682,0.7048,0.621,0.7971,0.8527,-0.8772,-0.8722,-0.8748,-0.5308,-1,-1,-0.7146,-1,-1,0.9404,-0.5298,0.79,0.9804,-1,-1,0.0906,0.8488,0.7663,0.7812,0.7426,0.749,-0.864,-0.8468,-0.847,0.1727,-0.2388,-1,-0.6762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134,0.7836,0.0822000000000001,0.766,-1,0.9802,0.455,0.29,0.323,0.171,-1,0.381,-1,-1,0.3758,-1,-1,-1,-0.3308,0.9912,0.9316,0.9538,0.8466,0.9508,0.9978,-1,-0.2776,0.5412,-1,-1,0.6976,-0.0352,-1,-1,-1,0.8184,-0.671,-0.8964,0.8846,1,0.9892,0.999,-0.2012,-0.0392,0.6438,0.6434,0.00619999999999998,0.157,0.8074,-1,0.3818,-0.3172,-1,0.9352,-0.7726,-0.1716,0.2744,0.8446,-0.0620000000000001,0.3668,0.6184,0.1324,-0.7276,-0.1582,1,0.9584,0.4274,0.8398,0.9128,1,-1,-0.3624,0.3318,0.1632,0.627,0.8626,0.9242,1,0.9852,0.1202,0.9416,0.9318,-1,0.4012,0.4392,-0.2828,-0.4838,0.819,0.9178,0.8028,-1,0.2704,0.8906,-0.7344,0.992,0.723,-0.0162,0.9958,-0.0462,-1,-0.0956,0.2082,-0.1586,-0.3632,0.5324,-1,0.4006,-1,0.9452,-1,-1,0.533,0.8768,0.9726,1,0.961,0.91,0.9982,0.9982,0.9998,-1,0.2244,-0.4574,0.3566,0.2114,0.7152,-1,-1,-1,0.727,0.0962000000000001,-1,-1,0.129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135,0.8404,0.3772,0.4192,-1,0.57,-0.3992,0.432,0.599,-0.3118,-1,-1,-1,-1,-0.1096,-1,-1,-1,1,0.9992,1,1,0.949,0.9708,0.983,-0.836,-1,-0.2884,-1,-1,-0.3008,0.4622,-1,-1,-1,0.8274,0.1148,0.2188,1,0.9992,0.999,0.9996,1,1,-0.073,0.137,-0.375,0.4488,0.9082,-1,0.5076,-0.165,-1,0.9646,-0.3186,-0.0152,0.4674,0.8098,0.3294,0.125,0.6802,-1,1,0.9978,0.9912,-0.4352,0.734,1,1,0.9998,0.436,-0.9296,1,1,0.9878,0.8354,0.9648,0.9998,0.9842,0.2656,0.199,0.465,0.5718,0.5162,-1,-0.0878,0.0394000000000001,1,1,1,-1,-1,1,-1,0.9742,0.9994,1,0.9446,0.3714,-1,0.5068,0.1646,-0.4452,0.0164,0.6896,-1,-1,-1,0.2984,-1,-1,0.7258,0.998,1,1,0.9632,1,0.9968,1,0.997,-1,-0.0442,-0.1102,0.5154,-0.2448,-0.1432,-1,-1,-1,0.7576,0.1424,-1,-1,-1,0.9958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136,0.8112,0.2534,0.3506,-1,0.5676,-0.5262,0.3586,0.7624,-0.341,-1,-1,-1,-1,-0.1694,-1,-1,-1,1,0.9672,1,0.9998,0.9144,0.975,0.5612,-0.8834,-1,-0.1614,-1,-1,-0.3336,0.3046,-1,-1,-1,0.8022,0.5084,0.6436,1,0.996,0.9976,0.9838,0.967,0.969,-0.0512,0.1232,-0.575,-0.5402,0.8434,-1,0.4532,-0.2548,-1,0.926,0.4252,-0.1206,-0.775,0.6512,0.3792,0.0122,0.621,-1,1,0.9988,0.956,-0.9938,0.7884,1,1,0.9986,0.4666,-0.9046,0.9888,0.9998,0.91,0.821,0.9764,1,0.9598,0.1934,0.2002,-0.1478,0.5488,0.395,-0.6178,-0.1704,0.245,1,0.9994,0.9858,-1,-0.1842,0.9932,-1,0.9708,0.9992,0.9988,0.8028,0.5602,-1,0.604,0.1882,0.5226,0.4774,0.6526,-1,-1,-1,0.6836,-1,-1,0.709,0.9958,0.9998,1,0.9802,1,0.951,0.999,0.984,-1,0.278,0.0646,0.3724,-0.3488,-0.4064,-1,-1,-1,0.7598,-0.0578,-1,-1,-1,0.9954,0.4342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137,0.3266,0.1228,-0.3972,0.3158,-0.2198,0.1102,0.2593,0.3688,0.5655,-0.8836,0.2022,-0.8816,0.0660000000000001,-0.9254,-0.8784,-0.9626,-0.688,0.0871999999999999,-1,-1,-1,-1,-0.153,0.00140000000000007,-0.00419999999999998,-0.469,0.2316,0.1412,0.136,0.6668,-0.9262,-0.8898,-0.8852,-0.885,-0.9216,0.0606,0.0576000000000001,0.6332,-1,-1,-1,-1,-1,-0.5638,-0.3822,-0.1748,0.6003,0.5683,0.0707,0.316,0.3195,0.2029,0.6312,0.553,0.2613,0.6674,0.6647,0.5127,-0.441,-0.5614,-0.5644,-1,-1,-1,-1,-0.7118,0.7226,0.8438,-1,-0.5658,-1,-1,-1,-1,0.3122,0.112,0.265,0.1426,0.3146,-0.1412,-0.0994,-0.8412,-0.967,0.0687,-0.5826,-1,-1,-1,-1,-0.7336,-0.1446,-1,-0.3644,-0.4604,-1,0.0748,-1,0.2754,0.1368,0.6715,0.5924,-0.2292,-0.2594,0.0318000000000001,-0.8748,-0.8842,-0.889,-0.6046,-0.8782,-0.8898,-0.1596,-1,-1,-1,-0.7314,-1,-1,-1,-1,0.0687,0.1676,0.6752,0.6723,-0.1634,0.6326,-0.882,-0.8932,-0.8998,0.1369,-0.4416,-0.8842,-0.8366,-0.7302,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138,0.6366,-0.1458,0.9826,-0.6864,0.981,0.9362,0.1622,0.5834,0.821,-1,0.3312,-1,-1,-0.5838,-1,-0.6654,-1,0.9236,0.8538,0.9968,0.9832,0.8402,0.9642,0.9996,0.218,0.4398,0.984,0.2648,0.6954,0.9464,-0.5224,-1,-1,-1,0.0706,-0.2148,-0.2692,0.9972,0.9992,0.9874,0.995,0.851,0.869,0.33,0.3928,0.596,0.2206,-0.1914,0.4456,0.5674,-0.1566,0.318,0.2356,0.1718,0.1356,0.5394,0.7682,0.0522,-0.978,-0.6472,-0.953,0.9944,0.9276,0.7854,0.928,-0.0284,0.9934,0.9998,0.987,-0.7468,-0.7372,0.9874,0.9404,0.0944,0.2576,0.9374,0.9998,0.9944,-0.2612,0.932,0.9562,-0.2162,0.2778,-0.6726,-0.9598,0.0256000000000001,0.9836,0.9812,0.9478,-1,-1,0.8488,-0.4384,0.6496,0.9502,0.9942,0.9426,0.829,0.6919,0.914,0.8652,0.6822,0.8612,0.8096,-1,-1,-1,-0.1756,-1,-1,-0.6202,0.9962,0.984,0.9998,0.0624,0.9976,0.9612,0.9984,0.9882,0.4374,0.8312,0.8252,0.9256,0.809,0.9138,-1,-1,-1,-0.592,-0.812,-1,0.0972,-1,0.8768,0.5126,0.5608,-0.4948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139,0.8632,-0.1112,0.899,-0.3286,-0.1288,0.5982,0.5128,0.8668,0.7738,-1,0.5288,-1,-1,-0.0212,-1,-0.5606,-1,0.972,0.9252,0.9988,0.9814,0.924,0.9704,0.997,-0.5814,0.4826,0.664,-0.1182,0.8246,0.8186,-0.3752,-1,-1,-1,0.6024,0.0429999999999999,0.215,0.9998,0.9996,0.985,0.989,0.8752,0.893,-0.5266,-0.465,-0.1274,0.0258,0.5132,0.5813,0.4432,-0.4366,-1,0.7962,0.032,-0.6868,0.5318,0.3748,0.3856,-0.4084,-0.5312,-0.4694,0.9984,0.989,-0.1082,0.4024,0.3622,0.9992,0.9998,0.9908,-0.3204,-0.7116,0.984,0.9668,-0.1856,0.675,0.9676,1,0.9686,-0.1774,-0.4724,0.4998,0.0924,0.4362,-0.864,-0.8056,-0.0842000000000001,0.9928,0.9686,0.945,-1,-0.9954,0.8406,-0.5376,0.8982,0.9942,0.9988,0.8682,0.376,0.8286,0.3914,0.8566,0.838,0.8284,0.846,-1,-1,-1,-0.4946,-1,-1,0.1224,0.9482,0.9788,0.9986,0.6448,0.9988,0.8632,0.9958,0.975,0.5833,-0.3256,0.3128,0.7082,-0.208,0.9318,-1,-1,-1,-1,-0.647,-1,0.1426,-1,0.9282,0.7252,0.5292,-1,-0.3244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140,0.932,-0.0392,0.9278,-0.0962,0.0276000000000001,0.758,0.6794,0.4874,0.8626,-1,0.2356,-1,-1,0.1334,-1,-0.374,-1,0.6432,0.0152000000000001,0.9988,0.7636,0.5966,0.928,0.9998,-0.374,0.6842,0.7752,0.178,0.8966,0.894,-0.2546,-1,-1,-1,0.4398,-0.2752,-0.1424,0.976,0.1368,0.4844,0.7676,0.735,0.6854,-0.4238,-0.308,0.1152,0.2436,0.5894,0.6736,0.6302,-0.2428,-1,0.813,-0.587,-0.4438,0.5366,0.4704,0.0236000000000001,0.0835999999999999,-0.273,-1,0.498,0.9366,0.9088,0.2944,0.3654,0.9852,0.9872,-0.1864,-0.016,-0.9766,-0.109,0.9482,0.227,0.723,0.916,0.989,0.9628,0.0913999999999999,-0.4426,0.6238,0.287,0.4976,-1,-0.634,-0.0921999999999999,0.928,0.669,0.1244,-1,-0.1492,0.1694,-0.9496,0.9436,0.4432,0.966,0.493,0.3438,0.896,0.503,0.8944,0.403,0.7468,0.863,-1,-1,-1,-0.0748,-1,-1,0.4022,0.3902,0.773,0.9998,0.9466,0.9732,-0.2452,0.4692,0.3158,0.6609,-0.4126,0.4644,0.7742,0.0416000000000001,0.9612,-1,-1,-1,-1,0.1822,-1,-1,0.381,0.3318,0.9738,0.8044,-1,0.203,-0.1014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141,0.7968,0.5302,0.9998,0.28,1,0.9974,0.6414,0.983,0.979,-1,0.2656,-1,-1,-0.0702,-1,-0.2268,-1,0.7248,0.7688,0.9748,0.98,0.8222,0.9956,1,0.709,0.1854,0.9996,0.3642,0.5126,0.9956,-0.207,-1,-1,-1,0.1792,0.271,0.417,0.9966,0.9976,0.98,0.9476,0.7122,0.7474,0.9458,0.97,0.9854,0.8294,0.979,0.6519,0.5714,0.3438,-1,0.9986,0.7064,0.496,0.9336,0.9928,0.9382,-0.0584,0.1948,-0.2982,0.9632,0.7178,0.8562,0.9852,0.3568,0.9846,0.9834,0.9884,-0.4652,-0.9756,0.7954,0.6866,0.4482,0.8414,0.9936,1,0.9998,0.0202,0.9988,0.9994,0.2348,-0.5798,0.2202,-0.9584,0.0638000000000001,0.9326,0.9692,0.9402,-1,-0.9188,0.8542,-1,0.5542,0.5314,0.9704,0.7542,0.9822,0.5328,0.9918,0.9826,0.8942,0.9768,0.968,-1,-1,-1,0.534,-1,-1,-0.9696,0.976,0.9652,0.9866,0.5872,0.9246,0.9524,0.9954,0.9872,0.6499,0.9908,0.9948,0.9958,0.9742,0.9962,-1,-1,-1,0.616,-0.0918,-1,-1,-1,0.879,0.7972,0.5882,-1,0.2528,0.1622,0.2264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142,-1,0.9576,0.9998,-1,0.9808,0.999,-1,-1,1,-1,-1,-1,-1,0.9424,-1,-1,-1,1,1,0.9996,1,1,0.9996,1,0.9928,0.793,0.9994,0.9948,-1,1,0.4876,-1,-1,-1,0.9954,-1,-1,1,1,1,1,1,1,0.982,0.9858,0.9952,0.9942,0.9998,-1,0.8818,0.9704,0.9704,0.9998,0.9586,0.9726,0.9854,0.9966,0.993,0.9828,0.9962,0.876,1,1,1,0.9884,0.978,1,1,1,-1,0.5104,1,1,0.9998,0.9876,0.9936,1,0.9996,0.9226,0.9554,0.9992,-1,0.6644,0.936,-1,-1,1,1,1,-1,-1,0.9968,0.8668,0.9934,0.9998,1,0.9862,0.9906,-1,0.9904,0.9996,0.6758,0.9988,0.999,-1,-1,-1,0.9922,-1,-1,-1,1,0.9998,1,0.8502,0.9996,0.9998,1,1,-1,0.9774,0.9952,0.9974,0.9896,1,-1,-1,-1,0.9308,0.8082,-1,-1,-1,1,0.9988,0.9984,-1,0.9934,0.9924,0.9864,0.2864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143,0.8758,0.8196,0.9986,-1,-0.84,0.9948,0.825,0.5968,0.9972,-1,0.8302,-1,-1,0.9372,-1,-1,-1,0.9568,0.9052,1,0.9984,0.9864,0.9442,1,0.945,-1,0.995,0.965,-1,0.9988,0.1798,-1,-1,-1,0.9726,0.05,-1,1,0.9342,0.9394,0.9996,0.9982,0.9988,0.7778,0.8544,0.943,0.928,0.9372,-1,-1,0.8356,0.736,0.9644,0.764,0.8866,0.894,0.8912,0.6766,0.7614,0.909,-1,0.9,0.998,0.9978,0.9078,-1,1,1,0.8568,0.8406,-1,0.8024,0.9998,0.9056,0.8534,0.9578,0.9994,0.9658,0.3768,0.61,0.9886,0.867,0.8468,0.4154,-1,0.2708,0.9996,0.9932,0.9204,-1,-1,0.9924,0.0274000000000001,0.9872,0.9712,1,0.9422,0.9236,-1,0.9452,0.9954,-1,0.9878,0.9804,-1,-1,-1,0.8286,-1,-1,0.4616,0.8638,0.9302,1,0.9914,1,-0.239,0.9988,0.9618,-1,0.7934,0.9646,0.9872,0.9274,1,-1,-1,-1,-1,0.8262,-1,-1,-1,0.9302,1,0.9994,-1,0.9004,0.906,0.6982,0.9292,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144,-0.9282,-0.5346,0.1598,-0.7436,0.3658,-0.1516,-0.9668,-0.8056,-0.4014,0.1148,0.3187,0.1218,0.1128,0.6667,0.1139,-0.3988,0.3181,0.515,0.6952,-1,-1,0.7756,-0.8648,0.2446,-0.4068,-0.855,-0.0376,0.2202,-1,-0.2938,0.0347999999999999,0.1166,0.1195,0.1184,0.6668,-0.3882,-0.2546,-1,-1,-1,0.591,0.2776,0.2714,0.2126,0.2102,0.0946,-0.2456,-0.7454,-1,-0.8292,-0.6828,0.3126,-0.4132,-0.4806,-0.5082,-0.5892,-0.5844,-0.6126,0.5471,0.8232,-0.515,0.3658,0.5598,0.6772,0.6628,0.0156000000000001,-1,-1,0.8722,0.7604,0.2114,0.859,0.8152,0.7744,-0.7932,-0.7492,-1,-0.307,-0.675,-0.3482,0.3584,0.222,0.2207,0.1143,-0.266,0.258,-1,0.9086,0.5654,0.3182,0.000799999999999912,-1,0.7136,0.6736,0.6392,-0.1704,0.7952,-0.685,-1,-0.3436,-0.4154,-0.8146,-0.3848,-0.0982,0.1183,0.1141,0.12,0.4795,0.1142,0.1146,0.749,0.9266,-1,0.5942,0.3054,-1,0.7522,-1,-1,-1,-0.1474,-0.2182,-0.1364,-0.5326,-0.235,0.1171,0.1184,0.1175,0.2274,0.538,0.1171,0.3239,0.4008,0.7946,0.6588,0.1338,0.3265,0.549,0.854,0.8372,0.8564,0.9888,0.9276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145,-0.9978,-0.2338,-0.00960000000000005,-0.297,-0.4132,0.2,-0.805,-0.999,-0.0312,0.2958,-0.0214,0.3028,0.2957,0.3198,0.2925,-0.146,0.6658,-0.2164,0.6886,-1,0.822,-0.0214,-0.9836,0.6332,0.0282,-0.7392,0.00120000000000009,-0.4828,-0.857,0.0104,0.6222,0.2947,0.2948,0.3033,0.4794,-0.4774,-0.5352,-1,0.971,-1,0.8522,0.8238,0.8424,0.0831999999999999,-0.1592,0.4392,-0.0128,0.0898000000000001,-1,-0.9976,-0.4292,-0.4624,-0.1274,-0.5336,-0.2588,-0.016,0.3072,-0.4848,0.6476,0.8526,-0.0236,-0.3412,0.3704,0.8494,0.9642,-0.7718,-1,-1,0.9746,0.6986,0.5972,0.8346,0.7754,0.9166,-0.5078,-0.9366,-0.41,0.5734,-0.5012,-0.1298,0.3514,0.5152,-0.385,0.3004,0.376,0.255,-1,0.956,0.8418,0.6697,0.7274,0.8146,0.2308,0.9558,0.6808,0.2788,0.9138,-0.4278,-0.861,-0.8362,-0.3162,-0.981,-0.5466,-0.0498,0.2988,0.2982,0.2969,0.8476,0.3017,0.3012,0.8658,0.8354,0.9616,0.753,0.478,0.6996,0.8704,-1,0.984,-1,-0.2842,-0.1496,-0.074,-0.0918,0.0576000000000001,0.3054,0.3006,0.3059,0.5154,0.9032,0.3044,-0.3132,0.7692,0.7286,0.9218,0.9828,0.0566,0.9566,0.9772,0.8754,0.9922,0.988,0.8992,-0.6026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146,-0.8322,-0.2978,-0.8786,-0.2652,0.4266,-0.6484,-0.61,-0.9598,-0.7848,0.2745,0.6296,0.2729,0.2713,0.6392,0.2761,0.2378,0.6369,0.4346,0.0504,-1,0.9732,0.172,-0.9974,-0.2964,-0.462,-0.6092,-0.8882,-0.8908,-1,-0.7846,0.8112,0.275,0.2746,0.2765,0.8318,-0.3706,-0.4328,0.9448,-1,-1,0.306,0.4386,0.4402,-0.8844,-0.9624,-0.4636,-0.2084,-0.5656,-1,-0.9448,-0.6,-0.5134,-0.147,-0.6538,-0.704,-0.123,0.1922,-0.4738,0.87,0.944,0.0244,0.2812,-0.2026,0.547,0.6266,-0.2136,0.9314,0.9774,-1,0.6836,0.6518,0.7552,0.1606,0.5,-0.7692,-0.6618,-1,0.478,-0.5548,-0.1068,-0.9238,0.4837,0.4801,0.2917,0.5298,0.4292,-1,0.99,-1,0.6304,0.7658,0.4702,0.3474,0.9594,-0.0636,-0.1848,0.7458,-0.9652,-1,-1,-0.9056,-0.9368,-0.985,-0.7504,0.2787,0.2818,0.2908,0.8226,0.2785,0.2743,0.6822,0.3874,0.9928,-1,0.5058,0.9838,0.9218,-1,-1,-1,-0.6952,-0.8928,-0.8186,-0.7366,-0.7516,0.2828,0.2751,0.2805,0.4768,0.8751,0.2797,0.6353,0.7388,-0.0452,0.518,0.7538,0.6211,0.979,0.8972,0.7264,0.9856,0.9958,0.9662,-0.5876,-0.7664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147,-0.92,-0.4182,-0.1588,-0.9166,-1,-0.7536,-0.912,-0.7838,-0.5582,0.0535000000000001,0.1338,0.044,0.0482,0.3326,0.0474000000000001,-0.7574,0.1397,0.2684,0.1218,-1,-1,-1,-0.269,-0.2786,-0.8,-0.9776,-1,0.0871,-0.998,-0.7244,-0.5324,0.0461,0.0458000000000001,0.0444,0.3443,-0.46,-0.338,-1,-1,-1,-1,-1,-1,-0.3574,0.1354,-0.2394,-1,-0.5556,-1,-0.8918,-0.7906,0.1342,-1,-0.5766,0.1804,-1,-1,-0.6274,0.269,0.4805,0.2623,-0.3784,-1,-1,-1,-0.2416,-1,-1,-1,0.4103,0.6003,0.6388,-1,-1,0.2253,-0.423,-1,-1,-0.7438,0.0942000000000001,-1,0.0900000000000001,0.0958000000000001,0.0459000000000001,0.3427,-1,-1,-1,-1,0.1365,0.4762,-1,0.3685,0.1532,-1,-1,-1,-0.7226,-0.991,-0.835,-0.6946,-1,-1,-0.2972,0.0469999999999999,0.0458000000000001,0.0431999999999999,0.2277,0.0459000000000001,0.0422,0.4112,-1,-1,-1,-0.145,-1,-1,-1,-1,-0.9288,-0.5862,-0.4242,-0.3436,-0.4618,-0.4626,0.0491999999999999,0.0464,0.048,0.0958000000000001,0.2725,0.048,0.1319,0.1826,-1,-1,-1,0.1336,0.6836,0.8325,0.8972,0.4616,-1,-1,-1,-0.6682,-0.792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148,-0.7118,-0.932,-0.9548,-0.9434,-0.981,-0.8694,-0.8272,-0.5948,-0.8678,0.3039,-0.6628,0.3119,0.3004,-0.8828,0.3026,-0.2068,-0.4168,0.5678,0.2266,-1,-1,-0.2246,-0.199,0.1752,-0.9284,-0.8324,-0.8876,-0.6972,-0.5276,-0.8902,-0.5648,0.3004,0.3076,0.2957,-0.5832,-0.4832,-0.1988,-1,-1,-1,0.3374,-0.00739999999999996,0.000199999999999978,-0.9966,-0.9964,-0.983,-0.3928,-0.5892,-1,-0.9856,-0.9574,-0.7102,-0.2536,-0.9358,-0.948,-0.089,0.0688,-0.3706,-0.011,-0.684,-0.3694,0.2816,-0.6848,0.3366,-0.6124,-0.5774,-1,-1,0.536,0.0402,0.1676,0.7566,-0.0362,-0.176,-0.4822,-0.0586,0.5672,0.539,-0.997,-0.9874,-0.8278,0.5036,-0.7864,0.3015,-0.4394,0.219,-1,0.617,-0.308,0.6565,0.2808,-0.0842000000000001,-0.2518,0.4014,-0.5518,-0.6088,-0.1992,-0.8962,-0.6402,-0.8612,-0.8602,-0.5712,-0.401,-0.2374,0.3014,0.2945,0.2984,0.8496,0.2953,0.3008,0.2996,0.1162,-1,-0.0954,0.5432,0.6726,0.2418,-1,-1,-1,-0.9234,-0.8492,-0.7896,-0.9876,-0.8028,0.2937,0.3006,0.3023,0.5095,-0.2564,0.2976,-0.7226,0.7725,-0.1554,-0.1122,-0.2206,-0.3942,-0.078,-0.054,-0.1598,0.5098,0.7968,0.3914,-0.6094,-0.2988,-0.1992,-0.5488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
