,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143
94,0.0585,0.0313000000000001,0.0603,0.0293000000000001,-0.909,0.2518,0.3687,-0.7996,0.344,0.803,0.0640000000000001,-0.1932,1,0.0939000000000001,0.1838,0.1726,0.0317000000000001,0.1539,0.2378,0.0310999999999999,0.0334000000000001,0.0317000000000001,0.0331999999999999,-0.9394,0.3519,0.9885,-0.9392,0.089,0.9782,-0.966,-0.4264,0.5288,0.0275000000000001,0.032,0.0283,0.125,0.2368,0.0597000000000001,0.1246,0.2485,0.2346,0.0623,0.0639000000000001,0.0606,0.0620000000000001,0.0986,0.0623,0.0604,0.0274000000000001,0.8264,0.1243,0.6968,0.0603,0.0277000000000001,0.1878,0.2066,0.0892999999999999,0.0301,0.0298,0.0286999999999999,0.1494,0.2089,0.177,0.1241,0.2382,0.4029,0.0324,0.0315000000000001,0.0333000000000001,0.0298,0.5237,0.0873999999999999,0.5436,0.0595000000000001,0.0297000000000001,0.0624,0.1195,0.0879000000000001,0.1232,0.1788,0.1873,0.1489,0.2453,0.2359,0.0306999999999999,0.0606,0.0318000000000001,-0.8154,0.1865,0.3557,0.0327999999999999,0.1486,0.7946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95,0.2273,0.1206,0.236,0.1156,0.2252,-0.3878,-0.7614,-0.1274,0.183,0.1636,0.2343,-0.6534,-1,0.3308,0.0728,0.5645,0.1284,-0.941,-0.8794,0.1232,0.128,0.1194,0.1223,0.12,-1,-1,0.122,-0.9832,-1,0.2367,-0.906,-0.4552,0.1149,0.1171,0.1258,-0.9668,-0.8814,-0.9898,-0.2474,-0.1222,-0.0644,0.2291,0.2316,-0.579,0.2306,-0.9464,-0.9798,-0.9826,-1,-1,-0.8368,0.4694,0.2325,0.1293,-0.4014,-0.8864,-0.9678,0.1216,0.1233,0.1187,-0.9396,-0.1446,-0.0204,-0.2006,-0.0552,-0.7714,0.1246,0.1219,0.1198,0.1279,-0.4578,-0.3752,0.1846,0.2322,0.1251,0.2353,-0.9186,-0.9472,-0.4912,-0.2562,-0.9102,-0.2662,-0.6746,0.1708,0.124,-0.9446,0.1202,0.3278,-0.8996,-0.6596,0.1245,-0.9766,-1,0.1204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96,0.9122,0.7902,0.9172,0.7901,-1,0.6996,0.9992,-0.0756,0.9942,1,0.8718,0.9466,1,0.8888,0.9966,0.9996,0.5768,0.4684,0.8292,0.5102,0.7967,0.7901,0.7936,-1,0.9332,1,0.5812,-1,0.8622,0.5914,0.3506,1,0.5868,0.5622,0.5862,-1,0.9748,-1,0.6634,0.9992,0.9998,0.8888,0.8848,0.9128,0.9553,0.9134,0.2514,0.334,-1,0.9842,0.4768,1,0.3096,0.57,0.9332,0.988,-1,0.5868,0.5708,0.5856,0.3436,0.9882,0.954,0.967,0.9998,1,0.7896,0.7926,0.7873,0.7918,1,0.958,0.9872,0.4824,0.5694,0.912,0.0815999999999999,-0.0528,0.7778,0.9948,0.9168,0.942,0.9998,1,-1,-1,-1,0.856,0.9928,-0.9116,0.5888,0.0478000000000001,0.9958,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97,-0.8042,0.0627,-0.836,0.0627,0.12,-1,0.6165,-0.6638,0.3462,-1,-0.8868,-0.1584,-1,-1,-1,-1,-0.9192,-0.6108,-1,0.0610999999999999,0.0622,0.0650999999999999,0.0621,0.0641,0.57,-1,0.0618000000000001,0.1725,-1,0.1181,0.1202,0.2966,-1,-0.9452,-0.9204,0.237,-0.8954,0.1217,-1,-1,-1,-0.835,-0.8446,0.1172,0.1224,0.1821,0.1184,0.1209,0.0637000000000001,-1,0.2375,-1,-0.9188,-0.9422,-0.5436,-0.9058,0.1731,-0.9444,-0.9156,-0.9188,-0.6176,-1,-1,-1,-1,-1,0.0643,0.0629999999999999,0.0629,0.0629,0.2504,0.1742,0.5526,-0.8976,-0.916,-0.8306,-0.685,0.1782,-0.7884,-1,-1,-1,-1,-1,-0.9012,0.1223,-1,0.1748,0.3347,-0.3246,-0.9414,-0.7304,-1,0.0639000000000001,0.2269,0.2456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98,-0.885,0.0311999999999999,-0.867,0.0311999999999999,0.0617000000000001,0.1402,0.3774,0.1493,0.6667,0.5976,0.0633999999999999,0.4241,0.7608,-0.8198,-0.9982,-0.7308,-0.9302,-0.7528,-0.9174,0.0273000000000001,0.0286999999999999,0.0290999999999999,0.0286,0.03,0.3532,0.3906,0.0331999999999999,0.0935999999999999,0.4224,0.0577000000000001,0.4337,0.5317,0.0283,0.0329999999999999,-0.937,0.1229,-1,0.0608,-0.788,-0.517,-0.5152,-0.8788,-0.8794,0.0587,0.0599000000000001,0.0948,0.0601,0.0589999999999999,0.032,0.1248,0.1233,-0.2482,0.0622,0.0283,-0.9994,-0.8292,0.0872999999999999,0.0286,-0.9312,-0.9324,-0.6936,-1,-0.9668,-1,-0.8162,-0.734,0.0326,0.0306,0.0288999999999999,0.0291999999999999,-0.0608,0.0925,0.7679,0.0633999999999999,-0.9366,-0.9416,-0.7584,0.0946,0.1207,-1,-0.9984,-0.891,-0.986,-0.9236,-0.9394,0.0648,-0.9386,0.0939000000000001,0.173,0.3394,0.0288999999999999,0.1572,0.0751999999999999,0.0331999999999999,0.1267,0.5708,-0.8864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99,-0.3432,0.1831,-0.5364,0.1797,0.3192,0.4522,0.5194,-0.229,0.6912,0.8128,-0.527,0.607,-1,-0.579,-0.9272,-0.7264,-1,-0.9088,-0.9998,-0.6994,0.1767,0.1847,0.1826,0.1856,0.533,-1,0.174,-0.6184,-1,0.3395,-0.116,0.8242,-1,-1,-0.8658,-0.8194,-0.9996,-0.9312,-0.963,-0.0908,-0.075,-0.542,-0.5592,-0.3472,0.3319,-0.4316,-0.9264,-0.8192,-1,-1,-0.5518,-1,-0.6812,-0.6608,-0.992,-0.9806,-0.9276,-0.6746,-0.9978,-0.998,-0.6574,-0.915,-0.922,-0.9764,-0.8952,-1,0.1828,0.1818,0.1785,0.1806,0.3966,-0.073,0.8762,-0.501,-0.9986,-0.9908,-0.7182,-0.6592,-0.2882,-0.9438,-0.9976,-0.964,-0.9506,-0.8444,-1,-1,-1,0.4505,-0.0674,0.1792,-0.6778,-0.6604,-0.3336,0.1781,-0.8584,0.8616,-1,-0.9974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,-0.6446,0.0976999999999999,-0.638,0.0911,0.174,-1,0.5238,0.3917,0.1206,0.463,0.1739,0.8213,-1,-0.55,-0.1292,-0.2492,-0.8194,-0.9086,-0.3298,-0.8774,0.0953999999999999,0.0951,0.0941000000000001,0.0942000000000001,0.4282,0.9364,0.0902000000000001,-0.5564,-1,0.183,0.8191,0.9034,0.0906,0.0956999999999999,-0.815,-0.8926,0.0484,-0.6516,-0.7816,-0.832,-0.7944,-0.6606,-0.661,0.1748,0.1776,0.2559,0.1788,0.1765,0.0940000000000001,-1,0.3302,-1,0.1855,0.0952999999999999,-0.5938,-0.4558,-0.8836,0.0874999999999999,-0.8214,-0.8274,-0.9368,-0.1252,-0.1024,-0.3382,-0.345,0.0964,0.0931,0.0861000000000001,0.0931999999999999,0.0908,0.8012,0.2555,0.0454000000000001,0.177,-0.8156,-0.644,-0.7684,-0.7112,-0.3666,-0.1384,-0.6224,-0.6902,0.0718000000000001,0.1116,-1,-0.6972,-1,0.2529,-0.0874,-0.9396,0.0882000000000001,0.3948,0.075,0.0913999999999999,-0.3878,-0.0286,-0.755,-0.8214,-0.5122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101,-0.8862,0.0271999999999999,-0.881,0.0330999999999999,0.0609999999999999,0.1768,0.3728,0.148,0.6692,0.6072,0.0586,0.4354,0.4416,-0.8236,-0.9386,-0.6888,-0.9394,-0.7076,-0.8476,0.0310999999999999,0.0295000000000001,0.0316000000000001,0.0338000000000001,0.0268999999999999,0.3516,0.4128,0.0327999999999999,0.0939000000000001,0.1464,0.0573999999999999,0.43,0.5315,0.0288999999999999,0.0291999999999999,-0.9366,0.1212,-0.9998,0.0598000000000001,-0.7564,-0.5244,-0.5236,-0.8756,-0.8788,0.0618000000000001,0.0596000000000001,0.0891,0.0589,0.0624,0.0286999999999999,-0.5462,0.1212,-0.802,0.0596000000000001,0.0328999999999999,-0.9386,-0.7346,0.0928,0.0301,-0.944,-0.9438,-0.7008,-1,-0.92,-0.9662,-0.7298,-0.7016,0.0289999999999999,0.0286,0.0308999999999999,0.0289999999999999,-0.0258,0.0933999999999999,0.7649,0.0658000000000001,-0.9448,-1,-0.7494,0.0906,0.1284,-0.9862,-0.9422,-0.7724,-1,-0.9994,-0.9416,0.0605,-0.94,0.0899000000000001,0.1808,0.3482,0.0315000000000001,0.1531,0.1216,0.0314000000000001,0.1255,0.5722,-0.8786,-0.9408,-0.8742,-0.8178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102,-0.874,0.0308999999999999,-0.8738,0.0299,0.0569,0.1518,0.3786,0.158,0.6686,0.6012,0.0593999999999999,0.4368,0.6196,-0.8146,-0.9944,-0.7314,-0.9382,-0.7486,-0.9156,0.0298,0.0277000000000001,0.0305,0.0301,0.0306,0.3469,0.3978,0.0284,0.0931999999999999,0.2638,0.0585,0.4264,0.5317,0.0345,0.0295000000000001,-0.9372,0.1243,-1,0.0590999999999999,-0.7772,-0.5196,-0.5188,-0.872,-0.8792,0.0641,0.0618000000000001,0.0902000000000001,0.0606,0.0608,0.0298,0.0616000000000001,0.1263,-0.3732,0.0619000000000001,0.0307999999999999,-0.9968,-0.8206,0.0919000000000001,0.0341,-0.9424,-0.9408,-0.7114,-1,-0.966,-0.9994,-0.804,-0.7332,0.0311999999999999,0.0311999999999999,0.0276000000000001,0.0316000000000001,-0.0342,0.0963000000000001,0.7641,0.0587,-0.9346,-0.9548,-0.759,0.0845,0.1267,-1,-0.9972,-0.868,-0.9952,-0.9504,-0.9418,0.0576000000000001,-0.9384,0.097,0.1838,0.3431,0.0310999999999999,0.1496,0.0975999999999999,0.0326,0.1255,0.5642,-0.8728,-0.935,-0.9606,-0.8192,-0.9354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103,-0.5432,0.123,-0.558,0.1226,0.2316,-0.3856,-0.3412,-0.123,-0.1688,0.6484,0.2332,-0.153,-1,-0.4268,0.0786,-0.3728,-0.7658,-0.9934,-0.9114,-0.9314,0.1295,0.1187,0.1198,0.1223,-0.3194,-1,0.1175,-0.9628,-1,0.2351,-0.6708,0.01,0.1228,0.1203,-0.7708,-0.9954,-0.7728,-1,-0.4354,-0.5418,-0.53,-0.565,-0.5652,-0.694,-0.647,-0.8766,-1,-1,-1,-1,-0.6964,-1,0.2277,0.1195,-0.62,-0.9874,-0.9442,0.1209,-0.7616,-0.772,-0.996,0.2048,0.1148,-0.1914,-0.4692,-0.8834,0.1197,0.1202,0.1205,0.1174,0.3618,-0.3678,0.304,0.2273,-0.7632,-0.5668,-0.999,-0.997,0.4152,0.103,-0.9706,-0.1754,0.0633999999999999,0.336,-1,-1,-1,0.3312,-0.3358,-0.5312,0.1243,-0.6904,-0.2732,0.1207,-0.9184,0.1672,-0.6882,-0.7644,-0.699,-0.8476,-0.7608,-0.763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,-0.551,0.1192,-0.5774,0.1224,0.2371,-0.4722,0.3016,-0.112,-0.0352,0.9548,0.2269,0.418,-1,-0.4058,-0.5536,-0.4344,-0.8688,-0.9994,-0.9068,-1,0.1231,0.1221,0.1167,0.1233,0.217,-1,0.1231,-0.7882,-1,0.2273,-0.1704,0.8032,0.121,0.1188,-1,-0.998,-0.6204,-1,-0.873,-0.8438,-0.8408,-0.6,-0.6202,-0.5616,0.2308,-0.5642,-0.9652,-0.923,-1,-1,-0.7062,-1,0.2285,0.118,-0.9044,-0.9994,-0.9746,0.123,-0.8614,-0.8706,-0.9996,-0.203,-0.2544,-0.5296,-0.7916,-1,0.1227,0.1231,0.125,0.1188,0.6928,-0.3194,0.9174,0.2289,-0.8702,-0.737,-0.913,-0.8952,-0.2044,-0.3732,-0.96,-0.9464,-0.2422,-0.0448,-1,-1,-1,0.3263,-0.071,-0.1166,0.1223,-0.681,-1,0.1176,-0.9586,0.9106,-0.6858,-0.867,-0.9792,-0.752,-0.8682,-0.8642,-0.9706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105,-0.544,0.123,-0.6074,0.1184,0.2353,-0.1958,0.3248,-0.1178,0.1218,0.8536,0.2299,0.5568,-1,-0.421,-0.512,-0.7062,-0.9068,-0.999,-0.9826,-0.9596,0.1221,0.119,0.122,0.1252,0.1764,-1,0.12,-0.7992,-1,0.2319,0.1554,0.794,0.1232,0.1238,-0.8356,-0.9946,-0.667,-0.9692,-0.8692,-0.7834,-0.7748,-0.6374,-0.6502,-0.5556,0.2295,-0.5118,-0.963,-0.8852,-1,-1,-0.7012,-1,0.2354,0.1203,-0.8986,-0.9972,-0.999,0.1237,-0.9024,-0.9076,-0.9968,-0.5068,-0.4176,-0.5882,-0.9216,-0.9594,0.1251,0.1201,0.1233,0.1232,0.5898,-0.3554,0.7468,0.2351,-0.9052,-0.8134,-0.956,-0.8996,-0.19,-0.5216,-0.9706,-0.9712,-0.6072,-0.2112,-1,-1,-1,0.323,-0.1638,-0.157,0.1253,-0.609,-1,0.1207,-0.9388,0.688,-0.678,-0.9052,-0.9628,-0.9208,-0.9046,-0.9102,-0.96,-0.9994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,-0.9954,-0.9382,-1,-0.941,0.118,0.472,0.6132,0.286,0.8945,-1,0.1223,0.6879,-1,-0.9884,-0.5444,-0.5322,-0.9156,-0.6006,-0.4218,0.0637000000000001,-0.9476,-0.9422,-1,0.0620000000000001,0.5734,-1,0.0606,0.1775,-1,0.1211,0.6804,-0.0392,0.0629999999999999,0.0629,-0.9176,0.233,-0.393,0.1257,-0.717,-1,-1,-1,-1,0.1168,0.118,0.1714,0.1292,0.1199,0.0590999999999999,-1,0.2369,-1,0.1216,0.0629,-0.5294,-0.4634,0.1809,0.0633999999999999,-0.913,-0.9084,-0.6236,-1,-0.5448,-0.6898,-0.394,-0.0182,0.0585,-0.9466,-0.954,-1,0.2406,0.178,0.95,0.1193,-0.9172,-0.8456,-0.6782,0.1774,-0.7034,-0.5464,-0.529,-1,-0.9002,-0.751,-0.9114,0.1151,-1,0.1799,0.3318,0.5789,0.0630999999999999,0.2811,0.2368,0.0600000000000001,0.2354,0.7154,-0.8734,-0.9162,-0.5566,-0.763,-0.9148,-0.9138,-0.6902,-0.6824,-0.6796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107,-0.8852,0.0275000000000001,-0.8752,0.0326,0.0625,0.283,0.3849,0.1512,0.6642,0.617,0.0595000000000001,0.4294,1,-0.8536,-0.6588,-0.6358,-0.9418,-0.7266,-0.5154,0.0301,0.0319,0.0285,0.0311999999999999,0.0298,0.3502,0.9792,0.0315000000000001,0.091,0.974,0.0665,0.4272,0.5239,0.0297000000000001,0.0279,-0.9376,0.1231,-0.5342,0.0629999999999999,-0.84,-0.5194,-0.5266,-0.8854,-0.8788,0.0585,0.0572999999999999,0.091,0.0610999999999999,0.0621,0.0317000000000001,0.8212,0.1232,0.6972,0.0661,0.0330999999999999,-0.6444,-0.5738,0.0926,0.03,-0.9312,-0.9382,-0.719,-0.585,-0.6398,-0.7484,-0.528,-0.1762,0.0285,0.0313000000000001,0.0315000000000001,0.0316000000000001,0.0542,0.0868,0.7629,0.0669,-0.9412,-0.8712,-0.76,0.0934999999999999,0.123,-0.6402,-0.6514,-0.7422,-0.5224,-0.5236,-0.9348,0.0587,-0.9356,0.0947,0.1783,0.3456,0.0282,0.1497,0.584,0.0302,0.1252,0.5768,-0.9396,-0.9394,-0.6656,-0.81,-0.936,-0.937,-0.7604,-0.7496,-0.7592,-0.9366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108,0.1219,0.0598000000000001,0.1204,0.0620000000000001,-0.8264,-1,0.6147,-0.9272,-1,0.7858,-0.8132,-1,-1,-0.74,-0.4914,-0.4828,0.0591999999999999,0.281,-0.3412,0.0636000000000001,0.0605,0.0612999999999999,0.0600000000000001,-0.9548,0.5727,0.9938,-0.9558,0.1798,-1,-0.9318,-1,0.3296,-0.912,-0.9056,0.0618000000000001,0.2375,-0.3286,0.1242,-0.6594,-0.346,-0.3226,0.1218,0.1158,0.1216,0.1167,0.1786,0.1226,0.1243,0.0573999999999999,-1,0.2399,-1,-0.8328,-0.9106,0.3246,-0.4024,0.1729,-0.9046,0.0602,0.0647,0.281,-0.3994,-0.4866,-0.6366,-0.3392,0.0616000000000001,0.0571999999999999,0.0609,0.0595000000000001,0.0630999999999999,0.7827,0.1755,-1,-0.824,0.0592999999999999,0.118,0.2295,0.1757,-0.6646,-0.5038,-0.5052,-0.5662,-0.3374,-0.3352,0.0643,0.1145,0.0619000000000001,-0.8618,0.3395,-0.047,-0.9056,-0.572,0.7642,-0.955,0.2298,-1,-0.8342,0.0618000000000001,-0.505,0.1749,0.0621,0.0585,0.2316,0.227,0.2305,0.1183,0.0599000000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109,-1,-1,0.9876,-1,-1,-0.2038,-1,-1,1,1,0.9276,0.7328,1,-1,0.892,1,-1,-1,0.9852,-1,-1,-1,-1,-1,0.9992,1,-1,-1,1,-1,0.8798,1,-1,-1,-1,-1,0.5924,-1,-1,-1,0.5964,-1,-1,0.9002,-1,0.9626,-1,-1,-1,1,-1,1,-1,-1,0.87,-1,-1,-1,-1,-1,-1,0.6678,0.9768,0.797,1,1,-1,-1,0.808,-1,0.9804,-1,1,-1,-1,0.6452,-1,-1,0.9806,0.9826,-1,-1,0.9996,1,-1,-1,-1,1,1,0.9166,-1,-1,1,-1,0.8948,1,-1,-1,-1,-1,-0.3064,-1,-1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110,0.9046,0.7298,0.913,0.728,0.7922,0.9128,0.9274,0.963,0.9998,1,0.6828,1,-1,-1,0.9508,0.9994,-1,-1,0.9104,-1,0.7262,-1,-1,-1,1,1,-1,0.4662,0.987,0.6234,0.9744,1,-1,-1,-1,-1,0.9944,-1,-1,0.976,0.9802,0.8086,0.766,0.9712,0.9528,0.9398,-1,0.6088,-1,0.9792,0.7702,0.9994,0.62,-1,0.888,0.9374,-1,-1,-0.1164,-0.1036,-1,0.9934,0.918,0.8956,0.9986,0.9956,0.7766,-1,0.7292,-1,0.999,-1,0.999,-1,-0.1092,0.6474,0.8156,0.6702,0.877,0.9912,0.7418,-1,0.999,0.9994,-1,-1,-1,0.9982,1,0.874,-1,0.4772,0.639,-1,0.5304,0.998,-1,-0.1104,-1,-0.00739999999999996,-0.1148,-0.0962,0.4472,-1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111,0.431,0.2368,0.4272,0.2336,-0.3932,-0.841,-0.4272,-0.6622,-1,-1,-0.8484,-0.9974,-1,-0.7066,-0.1312,-0.1258,0.2425,-0.8788,-0.7212,0.2396,0.2441,0.2383,0.2472,0.2381,-0.9458,-1,0.2408,-0.983,-1,-0.4148,-0.689,-0.4062,-1,-1,0.2325,-0.902,-0.6938,-0.947,-0.6434,-0.3152,-0.275,0.418,0.4207,-0.2388,0.4199,-0.9324,-0.93,-0.9292,-1,0.1646,-0.9654,-0.2866,-0.9092,-1,0.4344,-0.8396,-0.8466,-1,0.2347,0.2424,-0.8808,-0.1478,-0.1218,-0.4322,-0.0116000000000001,-0.6544,0.2412,0.2405,0.2432,0.2402,-0.4416,0.0840000000000001,-0.7896,-0.7006,0.2428,0.4196,-0.888,-0.9318,-0.6216,-0.2972,-0.9684,-0.4534,-0.5494,-0.0292,0.2397,-0.8534,0.2324,0.0613999999999999,-0.6866,-0.8776,-0.8606,-0.9558,-0.5512,0.2378,-0.9108,0.2188,-0.5802,0.2429,-0.7388,0.0109999999999999,0.2381,0.2338,-0.8738,-0.8912,-0.7136,0.4195,0.236,-0.336,-1,-0.1428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112,0.9818,0.8992,0.9782,0.9006,-1,0.9546,0.9144,-1,0.9996,1,0.6726,0.649,1,0.6086,0.7472,0.9998,-1,-1,0.784,-1,0.8998,0.8967,0.9007,-1,0.8786,1,-1,-1,0.9862,-1,-0.6126,1,-1,-1,-1,-1,0.6334,-1,-1,0.999,0.998,0.9444,0.927,0.979,0.9774,0.9618,0.6236,0.6624,-1,1,-1,1,-1,-1,-0.001,0.802,-1,-1,-1,-1,-1,0.8676,0.383,0.4584,1,1,0.8974,0.8969,0.8989,0.8964,1,0.9712,0.999,-1,-1,0.7354,-1,-1,0.6338,0.89,-1,0.3798,0.9994,1,-1,-1,-1,0.9986,1,0.345,-1,-1,0.9998,-1,-1,0.9932,-1,0.0174000000000001,-1,0.8066,0.0471999999999999,0.0256000000000001,0.4694,-1,-1,0.882,-1,-1,1,0.9966,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,-1,-1,0.9088,-1,0.7686,0.1448,1,0.8012,0.9982,1,-1,1,1,-1,0.261,0.9998,-1,-1,-1,-1,-1,-1,-1,0.9321,1,1,0.929,-1,1,0.9963,0.9962,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.6202,0.863,1,-1,-1,0.2626,0.863,-1,-1,-1,-1,-1,0.2168,0.9104,-1,0.6124,0.9998,-1,-1,0.5272,-1,1,-1,1,-1,-1,0.7402,-1,-1,-1,-1,-1,-1,0.9966,0.9996,-1,-1,-1,0.58,0.6786,0.8364,-1,0.7422,1,0.9293,0.6382,1,-1,-1,-1,-1,0.05,-1,-1,-1,-1,-1,-1,0.9348,1,0.9696,0.3026,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114,0.6166,0.3801,0.6152,0.3798,-0.6136,-0.2266,-0.3884,-0.8642,0.0668,0.4836,-0.297,-0.3462,-1,-0.000800000000000023,0.6442,0.7612,0.375,-0.1752,0.3174,0.3745,0.3799,0.3709,0.3659,0.3678,-0.4156,-1,0.3721,-0.525,0.9958,0.6146,-0.8954,-0.019,-1,-1,0.3729,-0.4916,0.3228,-0.75,-0.1532,0.7378,0.7588,0.6158,0.615,0.2024,0.6085,-0.2726,-0.7256,-0.6828,-1,0.8816,-0.273,0.832,-1,-1,0.6358,0.2678,-0.4576,-1,0.3704,0.3687,-0.1526,0.325,0.279,0.4558,0.858,0.3288,0.3802,0.378,0.3785,0.381,0.2436,0.3964,0.206,-0.3168,0.3727,0.6167,-0.2086,-0.3948,0.0855999999999999,0.5796,-0.0328000000000001,0.2422,0.1842,0.1716,0.3826,-0.5478,0.3723,0.7624,0.2036,-0.1652,-0.4802,-0.9176,0.14,0.3686,-0.8754,0.3986,-0.276,0.3771,-0.1106,0.4908,0.3829,0.37,-0.0387999999999999,-0.1234,0.0251999999999999,0.6191,0.3738,-0.000399999999999956,0.3434,0.9278,-0.7626,-1,0.9306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
