,711_E-1-S,711_E-1-M,711_E-2-S,711_E-2-M,711_E-2-D,711_E-3-S,711_E-3-M,711_E-3-D,711_P-1-D,711_P-2-D,711_P-3-D,711_S-1-S,711_S-1-M,711_S-1-D,711_S-2-M,711_S-2-D,712_E-1-M,712_E-1-D,712_E-2-S,712_E-2-M,712_E-2-D,712_E-3-M,712_E-3-D,712_P-1-M,712_P-1-D,712_P-2-D,712_P-3-D,712_S-1-D,712_S-1-X,712_S-2-D,712_S-2-X,712_S-3-S,712_S-3-D,712_S-3-X,713_E-1-S,713_E-1-M,713_E-1-D,713_E-1-X0,713_E-1-X1,713_E-2-D,713_E-2-X0,713_E-2-X1,713_E-3-M,713_E-3-D,713_E-3-X0,713_E-3-X1,713_P-1-X1,713_P-3-X1,713_S-1-M,713_S-1-D,713_S-2-M,713_S-2-D,713_S-2-X0,713_S-3-S,713_S-3-M,713_S-3-D,713_S-3-X0,713_S-3-X1,714_E1_1-5,714_E1_5-9,714_E1_20-24,714_E1_30-34,714_E2_1-5,714_E2_5-9,714_E2_20-24,714_P1_20-24,714_P1_30-34,714_S1_10-14,714_S1_20-24,714_S1_30-34,714_S2_1-5,714_S2_5-9,714_S2_20-24,714_S3_1-5,714_S3_5-9,714_S3_10-14,714_S3_20-24,715_E1_1-5,715_E2_1-5,715_E2_20-24,715_E2_30-34,715_E3_1-5,715_S1_10-14,715_S1_20-24,715_S2_20-24,715_S3_20-24,716_E1_10-14,716_E1_20-24,716_E1_30-34,716_E3_30-34,716_P1_30-34,716_P2_20-24,716_P2_30-34,716_P3_1-5,716_P3_20-24,716_P3_30-34,716_S1_1-5,716_S1_10-14,716_S2_1-5,716_S2_10-14,716_S3_10-14,716_S3_20-24,716_S3_30-34,717_E2_1-5,717_E3_1-5,717_E3_10-14,717_E3_30-34,717_P1_20-24,717_P2_10-14,717_P2_20-24,717_P3_20-24,717_S2_1-5,717_S2_10-14,717_S2_20-24,717_S3_1-5,717_S3_10-14,717_S3_20-24
716_E1_30-34,0.592447474948129,-2.31168566719626,NA,0.258418561043976,0.611978040682367,0.606124150189972,1.20135680722984,NA,1.08053438375922,1.18309213036063,2.11698708890936,1.2564657906824,0.71864096337444,0.600269689603155,0.287876291463989,-0.219765267902174,0.592447474948129,0.739696094636534,0.723124222124907,0.723124222124907,0.120668289296737,-2.31168566719626,NA,1.2564657906824,2.14231823931837,1.5415255982382,0.913989001799642,0.123159324437514,0.944695443035742,0.629011707289341,0.477517728368833,1.2564657906824,1.2564657906824,1.2564657906824,0.0384541364540716,0.615764053262358,-0.1859109170176,0.570993089689921,0.745574768710156,-2.31168566719626,NA,0.134691319946694,-2.31168566719626,0.308559968029621,-0.483164504265271,0.355601568005979,1.69186285136299,1.89220479939815,0.665268898378844,0.592447474948129,0.279885408154973,-0.219765267902174,1.30735335018338,1.2564657906824,0.531242324545218,0.448000048134639,1.2564657906824,1.71424847070145,0.606124150189972,1.08881651263193,0.504527545424768,0.389325470931595,0.606124150189972,-0.00766010736776487,NA,1.71397048586958,0.0864716418135104,-0.219765267902174,1.24416593783414,1.25174137306212,1.2564657906824,1.2564657906824,-0.219765267902174,1.2564657906824,1.09830326680075,1.01651066098948,1.24416593783414,NA,-2.31168566719626,-2.31168566719626,-2.31168566719626,0.606124150189972,-0.219765267902174,-0.219765267902174,-0.219765267902174,-0.219765267902174,-2.31168566719626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716_E3_30-34,0.594118177621938,-2.31168566719626,NA,0.258418561043976,0.611978040682367,0.6079210706532,1.20559481703994,NA,1.04656414778177,1.18309213036063,2.13866334839032,1.26096468116256,0.72366649613305,0.603737990388436,0.289190216694337,-0.220975150730936,0.594118177621938,0.739696094636534,0.723124222124907,0.723124222124907,0.120668289296737,-2.31168566719626,NA,1.26096468116256,2.16213213762674,1.55530870934204,0.913989001799642,0.123100222220322,0.889635960087545,0.632607597983722,0.478986076212329,1.26096468116256,1.26096468116256,1.26096468116256,-0.0521532227024047,0.521728402620564,-0.283274424118531,0.570993089689921,0.745574768710156,-2.31168566719626,NA,0.134691319946694,-2.31168566719626,0.308559968029621,-0.473793283948665,0.355601568005979,1.70511254968711,1.90868264451108,0.669540269804904,0.594118177621938,0.280907543161713,-0.220975150730936,1.31697125519019,1.26096468116256,0.534353263377739,0.450609955420876,1.26096468116256,1.72476219915104,0.6079210706532,1.09510162491986,0.467014358850174,0.341203566162598,0.6079210706532,-0.102097200403762,NA,1.73165919738626,0.0989838306465821,-0.220975150730936,1.24848265924477,1.26106529112499,1.26096468116256,1.26096468116256,-0.220975150730936,1.26096468116256,1.10687271877198,1.02333747121474,1.24848265924477,NA,-2.31168566719626,-2.31168566719626,-2.31168566719626,0.6079210706532,-0.220975150730936,-0.220975150730936,-0.220975150730936,-0.220975150730936,-2.31168566719626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716_P1_30-34,1.24660719234088,0.948983596746852,1.27650866119668,1.39810466346667,1.56679855959545,0.320081540235785,-2.54589242646719,1.26333608133192,0.242052137294285,1.42972138513494,0.0515466279901147,NA,0.845573273414465,0.49638400355462,-0.938427767706159,0.49638400355462,1.24660719234088,1.67400843041098,1.0484193572526,1.00672272527676,1.61828412751286,0.932157934969011,1.29525634072744,NA,1.06132294242749,-0.448624141744632,1.41301398208333,0.872510761452647,-1.0634833742562,0.49638400355462,1.15107500214594,NA,NA,NA,0.841255981538718,-1.5495870195729,1.33794135929726,2.11421768938945,2.19953611158007,0.948983596746852,1.27679068235318,2.16956714875839,0.948983596746852,1.92542311284449,1.87043720492059,1.82564791796713,-2.30161906819153,1.04522423474175,1.27663168692881,1.24660719234088,1.03121945922832,0.49638400355462,-1.72383654081837,NA,0.49638400355462,0.496384003554621,NA,-2.74907728502394,0.320081540235785,-1.24469020921957,1.60276785934628,1.48622683635932,0.320081540235785,1.35188283839067,1.24565409424855,-0.869182708891244,0.100764859053099,0.49638400355462,-2.74907728502394,-0.0686510500126501,NA,NA,0.49638400355462,NA,-0.541646657890266,-2.47481345040992,-2.74907728502394,1.29822606342977,0.932157934969011,0.948983596746852,0.948983596746852,0.320081540235785,0.49638400355462,0.49638400355462,0.49638400355462,0.49638400355462,0.948983596746852,1.2495670583296,1.2564657906824,1.26096468116256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716_P2_20-24,1.24660719234088,0.948983596746852,1.27650866119668,1.39810466346667,1.56679855959545,0.320081540235785,-2.54589242646719,1.26333608133192,0.242052137294285,1.42972138513494,0.0515466279901147,NA,0.845573273414465,0.49638400355462,-0.938427767706159,0.49638400355462,1.24660719234088,1.67400843041098,1.0484193572526,1.00672272527676,1.61828412751286,0.932157934969011,1.29525634072744,NA,1.06132294242749,-0.448624141744632,1.41301398208333,0.872510761452647,-1.0634833742562,0.49638400355462,1.15107500214594,NA,NA,NA,0.841255981538718,-1.5495870195729,1.33794135929726,2.11421768938945,2.19953611158007,0.948983596746852,1.27679068235318,2.16956714875839,0.948983596746852,1.92542311284449,1.87043720492059,1.82564791796713,-2.30161906819153,1.04522423474175,1.27663168692881,1.24660719234088,1.03121945922832,0.49638400355462,-1.72383654081837,NA,0.49638400355462,0.496384003554621,NA,-2.74907728502394,0.320081540235785,-1.24469020921957,1.60276785934628,1.48622683635932,0.320081540235785,1.35188283839067,1.24565409424855,-0.869182708891244,0.100764859053099,0.49638400355462,-2.74907728502394,-0.0686510500126501,NA,NA,0.49638400355462,NA,-0.541646657890266,-2.47481345040992,-2.74907728502394,1.29822606342977,0.932157934969011,0.948983596746852,0.948983596746852,0.320081540235785,0.49638400355462,0.49638400355462,0.49638400355462,0.49638400355462,0.948983596746852,1.2495670583296,1.2564657906824,1.26096468116256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716_P2_30-34,0.570361571697957,1.20761348503924,1.70078458772551,1.6803066864489,2.04076513907036,0.922299360257968,-2.41152706408329,1.66201189759303,0.16375755293744,-1.11821027444894,1.21715528259037,-2.52988892612044,-0.901442899625249,-1.15634943208996,-0.739896460097172,0.514324669400352,0.570361571697957,1.6626997576357,1.74885541292944,1.74918354862839,2.21457521720526,1.18212458523156,1.75990403925629,-2.52988892612044,-0.0683714756400194,1.00335629087903,-0.798964054539214,0.807079176043648,-1.38677561575685,-1.25621189437915,1.38067130489566,-2.52988892612044,-2.52988892612044,-2.52988892612044,1.35485270770846,-0.65846285461911,1.66112459603875,1.84096344555307,1.20279015700258,1.20761348503924,1.70163523544384,2.28774028989244,1.20761348503924,1.9586510563155,1.67342419939613,2.23141556661626,-0.586139430061215,-0.653502330009009,-0.794032032163311,0.570361571697957,0.705589870355405,0.514324669400352,-1.86288091785355,-2.52988892612044,-0.960102801242759,-0.782347153913783,-2.52988892612044,2.02176026326065,0.922299360257968,-1.97615450266332,1.1241227666993,1.2720297215195,0.922299360257968,1.43127310964419,1.61254543676214,-1.21205269931476,-0.495068134151383,0.514324669400352,-2.63023068146273,-1.79119162719975,-2.52988892612044,-2.52988892612044,0.514324669400352,-2.52988892612044,0.862753643323202,0.454207120304967,-2.63023068146273,1.77025248892282,1.18212458523156,1.20761348503924,1.20761348503924,0.922299360257968,0.514324669400352,0.514324669400352,0.514324669400352,0.514324669400352,1.20761348503924,1.62326105038306,1.64246630326967,1.65521625591561,-2.52988892612044,-2.52988892612044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716_P3_1-5,1.24660719234088,0.948983596746852,1.27650866119668,1.39810466346667,1.56679855959545,0.320081540235785,-2.54589242646719,1.26333608133192,0.242052137294285,1.42972138513494,0.0515466279901147,NA,0.845573273414465,0.49638400355462,-0.938427767706159,0.49638400355462,1.24660719234088,1.67400843041098,1.0484193572526,1.00672272527676,1.61828412751286,0.932157934969011,1.29525634072744,NA,1.06132294242749,-0.448624141744632,1.41301398208333,0.872510761452647,-1.0634833742562,0.49638400355462,1.15107500214594,NA,NA,NA,0.841255981538718,-1.5495870195729,1.33794135929726,2.11421768938945,2.19953611158007,0.948983596746852,1.27679068235318,2.16956714875839,0.948983596746852,1.92542311284449,1.87043720492059,1.82564791796713,-2.30161906819153,1.04522423474175,1.27663168692881,1.24660719234088,1.03121945922832,0.49638400355462,-1.72383654081837,NA,0.49638400355462,0.496384003554621,NA,-2.74907728502394,0.320081540235785,-1.24469020921957,1.60276785934628,1.48622683635932,0.320081540235785,1.35188283839067,1.24565409424855,-0.869182708891244,0.100764859053099,0.49638400355462,-2.74907728502394,-0.0686510500126501,NA,NA,0.49638400355462,NA,-0.541646657890266,-2.47481345040992,-2.74907728502394,1.29822606342977,0.932157934969011,0.948983596746852,0.948983596746852,0.320081540235785,0.49638400355462,0.49638400355462,0.49638400355462,0.49638400355462,0.948983596746852,1.2495670583296,1.2564657906824,1.26096468116256,NA,NA,-2.52988892612044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716_P3_20-24,1.24660719234088,0.948983596746852,1.27650866119668,1.39810466346667,1.56679855959545,0.320081540235785,-2.54589242646719,1.26333608133192,0.242052137294285,1.42972138513494,0.0515466279901147,NA,0.845573273414465,0.49638400355462,-0.938427767706159,0.49638400355462,1.24660719234088,1.67400843041098,1.0484193572526,1.00672272527676,1.61828412751286,0.932157934969011,1.29525634072744,NA,1.06132294242749,-0.448624141744632,1.41301398208333,0.872510761452647,-1.0634833742562,0.49638400355462,1.15107500214594,NA,NA,NA,0.841255981538718,-1.5495870195729,1.33794135929726,2.11421768938945,2.19953611158007,0.948983596746852,1.27679068235318,2.16956714875839,0.948983596746852,1.92542311284449,1.87043720492059,1.82564791796713,-2.30161906819153,1.04522423474175,1.27663168692881,1.24660719234088,1.03121945922832,0.49638400355462,-1.72383654081837,NA,0.49638400355462,0.496384003554621,NA,-2.74907728502394,0.320081540235785,-1.24469020921957,1.60276785934628,1.48622683635932,0.320081540235785,1.35188283839067,1.24565409424855,-0.869182708891244,0.100764859053099,0.49638400355462,-2.74907728502394,-0.0686510500126501,NA,NA,0.49638400355462,NA,-0.541646657890266,-2.47481345040992,-2.74907728502394,1.29822606342977,0.932157934969011,0.948983596746852,0.948983596746852,0.320081540235785,0.49638400355462,0.49638400355462,0.49638400355462,0.49638400355462,0.948983596746852,1.2495670583296,1.2564657906824,1.26096468116256,NA,NA,-2.52988892612044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716_P3_30-34,-0.43514200895211,0.214494922642617,1.17614534087557,-0.0636417662423758,-0.913447615766959,1.47300053422562,-0.0162828873061307,1.17614534087557,2.59401531853269,1.23078816844439,-0.527233418920384,0.0558307011646186,-0.137875581356796,-0.27320341160775,0.626238757438066,0.40854751064536,-0.43514200895211,-0.117527416557666,2.0855386587743,2.05513377155053,-0.22163526892343,-0.914923586193,1.17614534087557,0.0558307011646186,-0.420614417134751,-0.387791851299959,1.46454103281232,0.414364581416478,-0.999412483106475,-0.331583077823105,-1.22007681368488,0.0558307011646186,0.0558307011646186,0.0558307011646186,1.57024286513747,0.0241670822032524,-1.25498057250632,1.75113307612471,2.35908921012923,0.214494922642617,1.17614534087557,2.05314469567236,0.214494922642617,0.0783332375216967,-0.419933411659023,0.937097918548687,-0.316756659800121,-0.19091774441518,-0.331505228806483,-0.43514200895211,0.0258133168148603,0.40854751064536,-0.644395787335728,0.0558307011646186,-0.133167494557559,0.0323949429397659,0.0558307011646186,0.483932421750786,1.47300053422562,-0.392090686118309,-0.330834113745729,-0.211257482220335,1.47300053422562,-0.410522096467874,1.17614534087557,1.8823581413767,1.27135481607498,0.40854751064536,0.0470835718822087,-0.923711453515074,0.0558307011646186,0.0558307011646186,0.40854751064536,0.0558307011646186,-0.251292648246958,-0.494555462178909,0.0470835718822087,1.17614534087557,-0.914923586193,0.214494922642617,0.214494922642617,1.47300053422562,0.40854751064536,0.40854751064536,0.40854751064536,0.40854751064536,0.214494922642617,1.17614534087557,1.17614534087557,1.17614534087557,0.0558307011646186,0.0558307011646186,-0.433010322229706,0.0558307011646186,0.0558307011646186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716_S1_1-5,1.24660719234088,0.948983596746852,1.27650866119668,1.39810466346667,1.56679855959545,0.320081540235785,-2.54589242646719,1.26333608133192,0.242052137294285,1.42972138513494,0.0515466279901147,NA,0.845573273414465,0.49638400355462,-0.938427767706159,0.49638400355462,1.24660719234088,1.67400843041098,1.0484193572526,1.00672272527676,1.61828412751286,0.932157934969011,1.29525634072744,NA,1.06132294242749,-0.448624141744632,1.41301398208333,0.872510761452647,-1.0634833742562,0.49638400355462,1.15107500214594,NA,NA,NA,0.841255981538718,-1.5495870195729,1.33794135929726,2.11421768938945,2.19953611158007,0.948983596746852,1.27679068235318,2.16956714875839,0.948983596746852,1.92542311284449,1.87043720492059,1.82564791796713,-2.30161906819153,1.04522423474175,1.27663168692881,1.24660719234088,1.03121945922832,0.49638400355462,-1.72383654081837,NA,0.49638400355462,0.496384003554621,NA,-2.74907728502394,0.320081540235785,-1.24469020921957,1.60276785934628,1.48622683635932,0.320081540235785,1.35188283839067,1.24565409424855,-0.869182708891244,0.100764859053099,0.49638400355462,-2.74907728502394,-0.0686510500126501,NA,NA,0.49638400355462,NA,-0.541646657890266,-2.47481345040992,-2.74907728502394,1.29822606342977,0.932157934969011,0.948983596746852,0.948983596746852,0.320081540235785,0.49638400355462,0.49638400355462,0.49638400355462,0.49638400355462,0.948983596746852,1.2495670583296,1.2564657906824,1.26096468116256,NA,NA,-2.52988892612044,NA,NA,0.0558307011646186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716_S1_10-14,0.385475356320128,0.284842390857478,0.619670936688342,0.425320086651791,0.607337655702494,0.445236597733298,-1.35870816809436,0.607334588573047,0.527062203783565,-0.935146474771684,-0.023331882046727,0.801846828761704,NA,0.0791151984040009,-2.107259502474,0.298361405218523,0.385475356320128,0.770956209137586,0.849678934116647,0.871849683775174,0.808268066315883,0.238710772798534,0.637409372948126,0.801846828761704,0.425040652599079,-0.0388239613672967,-0.523979185419355,0.885415828574256,-1.1595615880106,0.0791151984040009,-0.203862314363477,0.801846828761704,0.801846828761704,0.801846828761704,0.570062655707194,-0.903114386496596,0.377482194341671,0.817812513069758,0.730271787318274,0.284842390857478,0.619938118363205,1.08357668233314,0.284842390857478,1.02539074505067,0.926261195606517,0.974876033211404,-0.195769559532312,0.377478142455393,NA,0.385475356320128,0.885415828574256,0.298361405218523,-1.50356262964548,0.801846828761704,0.0791151984040009,0.0791151984040009,0.801846828761704,0.0725791512931429,0.445236597733298,-1.51161217645034,1.06525138362815,1.03016617564015,0.445236597733298,0.610554004127864,0.591290399926724,-0.709023580925768,-0.0296067483912788,0.298361405218523,-1.53079267263894,-0.640476866346878,0.801846828761704,0.801846828761704,0.298361405218523,0.801846828761704,-0.321216660115754,-1.06204107110337,-1.53079267263894,0.639918149928652,0.238710772798534,0.284842390857478,0.284842390857478,0.445236597733298,0.298361405218523,0.298361405218523,0.298361405218523,0.298361405218523,0.284842390857478,0.594787478741825,0.601027259101159,0.605147129119158,0.801846828761704,0.801846828761704,-0.703008822158363,0.801846828761704,0.801846828761704,0.101234619216765,0.801846828761704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716_S2_1-5,1.24660719234088,0.948983596746852,1.27650866119668,1.39810466346667,1.56679855959545,0.320081540235785,-2.54589242646719,1.26333608133192,0.242052137294285,1.42972138513494,0.0515466279901147,NA,0.845573273414465,0.49638400355462,-0.938427767706159,0.49638400355462,1.24660719234088,1.67400843041098,1.0484193572526,1.00672272527676,1.61828412751286,0.932157934969011,1.29525634072744,NA,1.06132294242749,-0.448624141744632,1.41301398208333,0.872510761452647,-1.0634833742562,0.49638400355462,1.15107500214594,NA,NA,NA,0.841255981538718,-1.5495870195729,1.33794135929726,2.11421768938945,2.19953611158007,0.948983596746852,1.27679068235318,2.16956714875839,0.948983596746852,1.92542311284449,1.87043720492059,1.82564791796713,-2.30161906819153,1.04522423474175,1.27663168692881,1.24660719234088,1.03121945922832,0.49638400355462,-1.72383654081837,NA,0.49638400355462,0.496384003554621,NA,-2.74907728502394,0.320081540235785,-1.24469020921957,1.60276785934628,1.48622683635932,0.320081540235785,1.35188283839067,1.24565409424855,-0.869182708891244,0.100764859053099,0.49638400355462,-2.74907728502394,-0.0686510500126501,NA,NA,0.49638400355462,NA,-0.541646657890266,-2.47481345040992,-2.74907728502394,1.29822606342977,0.932157934969011,0.948983596746852,0.948983596746852,0.320081540235785,0.49638400355462,0.49638400355462,0.49638400355462,0.49638400355462,0.948983596746852,1.2495670583296,1.2564657906824,1.26096468116256,NA,NA,-2.52988892612044,NA,NA,0.0558307011646186,NA,0.801846828761704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716_S2_10-14,1.24660719234088,0.948983596746852,1.27650866119668,1.39810466346667,1.56679855959545,0.320081540235785,-2.54589242646719,1.26333608133192,0.242052137294285,1.42972138513494,0.0515466279901147,NA,0.845573273414465,0.49638400355462,-0.938427767706159,0.49638400355462,1.24660719234088,1.67400843041098,1.0484193572526,1.00672272527676,1.61828412751286,0.932157934969011,1.29525634072744,NA,1.06132294242749,-0.448624141744632,1.41301398208333,0.872510761452647,-1.0634833742562,0.49638400355462,1.15107500214594,NA,NA,NA,0.841255981538718,-1.5495870195729,1.33794135929726,2.11421768938945,2.19953611158007,0.948983596746852,1.27679068235318,2.16956714875839,0.948983596746852,1.92542311284449,1.87043720492059,1.82564791796713,-2.30161906819153,1.04522423474175,1.27663168692881,1.24660719234088,1.03121945922832,0.49638400355462,-1.72383654081837,NA,0.49638400355462,0.496384003554621,NA,-2.74907728502394,0.320081540235785,-1.24469020921957,1.60276785934628,1.48622683635932,0.320081540235785,1.35188283839067,1.24565409424855,-0.869182708891244,0.100764859053099,0.49638400355462,-2.74907728502394,-0.0686510500126501,NA,NA,0.49638400355462,NA,-0.541646657890266,-2.47481345040992,-2.74907728502394,1.29822606342977,0.932157934969011,0.948983596746852,0.948983596746852,0.320081540235785,0.49638400355462,0.49638400355462,0.49638400355462,0.49638400355462,0.948983596746852,1.2495670583296,1.2564657906824,1.26096468116256,NA,NA,-2.52988892612044,NA,NA,0.0558307011646186,NA,0.801846828761704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716_S3_10-14,0.651369346978638,0.508879463484825,0.898593437080728,0.92688336029474,1.22572627757725,0.584906522067918,-1.5373346075146,0.878183737444444,0.275195423047962,0.0116265499747413,-0.229477104638181,1.44525294240762,0.632383829377657,0.343531471064571,-1.42457237667252,0.38778317551204,0.651369346978638,1.23144057818382,1.09379034275474,1.113612347166,1.34320198033086,0.494323897683348,0.929967147089505,1.44525294240762,0.641005039927888,0.523145720223579,0.244704337194216,0.889789239562388,-0.79224431548455,0.343531471064571,0.528081356782739,1.44525294240762,1.44525294240762,1.44525294240762,0.772170213930473,-1.04141211262018,0.909526695748153,1.79838630200721,1.81516759353056,0.508879463484825,0.899041907836231,1.92509805776859,0.508879463484825,1.53954981068075,1.54983865988924,1.68260705238208,0.424526152947424,1.43182942685697,0.470504006177335,0.651369346978638,0.776342139175271,0.38778317551204,-1.25625391206401,1.44525294240762,0.343531471064571,0.343531471064571,1.44525294240762,0.145662198537021,0.584906522067918,-0.827930794433665,1.167624854943,1.10771467296178,0.584906522067918,0.937661733127933,0.852193270276836,-0.351661021830516,0.422706817745063,0.38778317551204,-1.71841357095077,0.0308028099694909,1.44525294240762,1.44525294240762,0.38778317551204,1.44525294240762,-1.88641415785081,-0.473831469748781,-1.71841357095077,0.93561853434489,0.494323897683348,0.508879463484825,0.508879463484825,0.584906522067918,0.38778317551204,0.38778317551204,0.38778317551204,0.38778317551204,0.508879463484825,0.8578210207854,0.867910236703989,0.874611038921107,1.44525294240762,1.44525294240762,-0.295950611977777,1.44525294240762,1.44525294240762,-0.0485607205436102,1.44525294240762,0.630357692126382,1.44525294240762,1.44525294240762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716_S3_20-24,0.390086677415452,0.249923806841302,0.561240182632296,0.577312304943602,0.806136128575652,0.274671072915089,-1.93491988927438,0.551716923859761,0.105026163494872,-0.508279597350428,-0.0434411322836059,0.496384003554621,0.0791151984040009,NA,-1.9297674788729,0.49638400355462,0.390086677415452,0.804767767880709,0.642712278179236,0.664185354705986,0.888207414988124,0.227075173982604,0.575068589522143,0.496384003554621,0.541130785179459,-0.236168724398182,-0.193741898940771,0.792358540540109,-1.3067142113262,NA,0.281501945318129,0.496384003554621,0.496384003554621,0.496384003554621,0.402373764329715,-1.49577370450783,0.570751316758838,1.20215633646443,1.24329399757355,0.249923806841302,0.56144611660343,1.29538013692782,0.249923806841302,1.03831378311137,1.00647839641477,1.09766697308599,-0.422301253376844,0.375823055559317,0.0791151984040011,0.390086677415452,0.626753540945626,0.49638400355462,-1.71343000997683,0.496384003554621,NA,NA,0.496384003554621,-0.637995943616544,0.274671072915089,-1.2836602229371,0.853391352819917,0.806293254009428,0.274671072915089,0.593385280953313,0.539233103923882,-0.994880069730657,-0.440238494281949,0.49638400355462,-2.13450006230718,-0.55145040683386,0.496384003554621,0.496384003554621,0.49638400355462,0.496384003554621,-1.76825691874725,-2.18906434730222,-2.13450006230718,0.577232691635334,0.227075173982604,0.249923806841302,0.249923806841302,0.274671072915089,0.49638400355462,0.49638400355462,0.49638400355462,0.49638400355462,0.249923806841302,0.541966293705989,0.546825631394946,0.550022722165574,0.496384003554621,0.496384003554621,-0.999801816856771,0.496384003554621,0.496384003554621,-0.164670336079728,0.496384003554621,0.0791151984040009,0.496384003554621,0.496384003554621,0.343531471064571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716_S3_30-34,1.23706039613718,0.938900931415769,1.26327927187264,1.37144832847657,1.54019901007634,0.312574136448982,-2.57524775865737,1.25075297955559,0.226744889651208,1.38712932660335,-1.46631046575111,-2.74907728502394,-1.79733100226294,-2.243369001874,0.588028969760233,0.47635021777209,1.23706039613718,1.66477943611442,1.03111024566947,0.988185160187475,1.59782360373275,0.911628957222847,1.28051313017556,-2.74907728502394,-2.00844552098715,-1.74946523292151,1.40607649302521,0.858893891194293,1.57960726350585,-2.30175253127202,1.13144263327199,-2.74907728502394,-2.74907728502394,-2.74907728502394,0.829460685610395,0.938900931415769,1.323340526538,2.11252687198325,2.18250157764623,0.938900931415769,1.26354542234089,2.16065854584935,0.938900931415769,1.92178283718462,1.8563649872704,1.8072513377581,-2.65403454168039,-2.18893112415718,-0.761703017844738,1.23706039613718,1.01753758429648,0.47635021777209,1.41047936690596,-2.74907728502394,-2.10264429948149,-1.93120074438236,-2.74907728502394,-2.74907728502394,0.312574136448982,-1.27083010796249,1.59117646427504,1.47723551409377,0.312574136448982,1.35088426281292,1.2337497279425,1.08488952741118,0.092552326352918,0.47635021777209,NA,0.477310460539083,-2.74907728502394,-2.74907728502394,0.47635021777209,-2.74907728502394,-2.43838660657523,-2.70441756059238,NA,1.28292337381973,0.911628957222847,0.938900931415769,0.938900931415769,0.312574136448982,0.47635021777209,0.47635021777209,0.47635021777209,0.47635021777209,0.938900931415769,1.23752567112796,1.24416593783414,1.24848265924477,-2.74907728502394,-2.74907728502394,-2.63023068146273,-2.74907728502394,-2.74907728502394,0.0470835718822087,-2.74907728502394,-1.53079267263894,-2.74907728502394,-2.74907728502394,-1.71841357095077,-2.13450006230718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
