,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163
128,0.0531999999999999,0.2974,0.6006,0.203,-0.6074,0.6232,0.0547,0.1018,0.4437,-0.8854,-1,-0.8584,-1,-1,-0.4224,-1,-1,0.9108,-1,-1,0.5728,0.4426,0.4733,0.1997,0.6009,0.1103,0.0581,0.5748,-1,-0.1588,-0.9488,-1,-0.8446,-0.8938,0.4258,0.5836,0.9904,-1,-1,0.659,0.3241,-1,-1,-0.4588,-0.023,0.6217,-0.7926,0.2438,0.0533999999999999,0.0518000000000001,0.155,0.1573,0.3668,0.1485,0.2376,0.2444,0.3734,0.1048,-0.0916,-1,0.1776,0.21,0.9486,-1,-1,-1,0.5966,0.9674,0.8932,-1,-0.3148,-1,-1,-1,-1,0.0558000000000001,0.2458,0.9414,0.6478,0.2048,0.0172000000000001,0.6832,-0.9434,-0.8378,-0.8544,0.4364,0.7106,0.9552,-1,-1,-0.421,0.4516,-1,-0.1918,0.785,-1,0.9864,-1,0.4797,0.0506,0.4335,0.4839,0.1051,0.4024,0.5763,0.1038,-0.8452,-0.8264,-0.894,-1,-0.9056,-0.0592,0.8094,-1,0.3254,0.464,0.9542,0.3348,-1,-1,0.0521,0.4437,0.5168,0.5371,0.3277,0.3765,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129,0.0183,0.1107,0.2578,0.0687,0.2454,0.2842,0.0221,0.0347999999999999,0.1734,0.0387,-0.9638,-0.6708,-0.9626,-0.6752,-0.775,0.6808,0.7186,0.7026,0.5282,0.773,0.2465,-0.1588,0.1944,0.0680000000000001,0.2552,0.0319,0.0174000000000001,0.2461,-0.9654,-0.4554,-0.9576,-0.7538,0.0350999999999999,-0.9418,-0.2862,0.5261,0.913,0.2778,0.7714,0.5256,0.1209,0.9082,0.9008,0.2828,0.3316,0.2767,-0.9184,0.0851999999999999,0.0172000000000001,0.0190999999999999,0.0521,0.0528999999999999,0.1371,0.0561,0.0814999999999999,0.0933999999999999,0.1389,0.0347,-0.3928,-0.9676,-0.2108,-0.473,0.6706,0.7984,0.657,0.0636000000000001,0.0434000000000001,0.8408,0.7688,0.2664,-0.5792,0.0287999999999999,0.8676,0.8974,0.866,0.0161,0.0874999999999999,0.6067,0.0713999999999999,0.0739000000000001,0.2928,0.3165,-0.9678,-0.9082,-0.8904,0.4493,0.1618,0.8316,0.5688,0.5058,-0.685,-0.0468,0.8492,-0.6768,0.4264,0.8046,0.9184,0.885,0.2009,0.0187999999999999,0.1788,0.1975,0.0324,0.1628,0.2437,0.0371999999999999,0.0347,-0.9104,-0.953,-0.7244,-0.9368,0.2586,0.4484,0.5622,0.482,0.0489999999999999,0.7716,0.3084,0.7162,0.7306,0.0206999999999999,0.1648,0.2035,0.2248,0.1249,0.1436,-0.8834,-0.9416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130,0.0504,0.2812,0.5984,0.1911,-0.5408,0.6276,0.0513999999999999,0.1038,0.4491,-0.877,-1,-0.7978,-1,-1,-0.3218,0.5692,-1,0.8376,0.075,-1,0.5712,0.6216,0.4797,0.2012,0.6066,0.1051,0.056,0.5755,-1,-0.4376,-0.9154,-0.8816,-0.8174,-0.9362,0.5392,0.6974,0.9684,0.5088,-1,0.718,0.3316,-1,-1,-0.3002,0.0895999999999999,0.6218,-0.779,0.2409,0.0547,0.0510999999999999,0.1523,0.1504,0.3668,0.1487,0.2499,0.2431,0.3692,0.1051,-0.4368,-1,-0.1002,0.3622,0.847,0.7966,-1,-0.00480000000000003,0.6664,0.9274,0.8566,0.1938,-0.1612,-1,-1,-1,-1,0.0510999999999999,0.2508,0.9435,0.7816,0.2024,0.097,0.6827,-1,-0.8922,-0.9436,0.5624,0.2624,0.9198,-1,0.7312,-0.3476,0.0229999999999999,-1,-0.0444,0.6062,-1,0.9762,-1,0.4835,0.0556000000000001,0.4343,0.4786,0.1063,0.404,0.5739,0.1052,-0.823,-0.7662,-0.8618,-1,-0.9108,0.0666,0.6456,-1,0.5668,0.2194,0.8884,0.6272,-1,-1,0.0535000000000001,0.4232,0.5045,0.5487,0.334,0.3652,-0.9598,-0.9958,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131,0.3294,0.6558,0.8634,0.8044,0.85,0.6152,0.3313,0.5501,0.7978,-0.2502,-1,0.0600000000000001,-1,-0.8196,-0.276,0.8194,-0.014,0.766,0.9152,0.1472,0.7754,0.2786,0.5698,0.8053,0.6188,0.5452,0.3263,0.7592,-1,-0.3084,-1,-0.9366,-0.0164,-0.8332,0.3792,0.6488,0.9974,0.9212,0.9622,0.8668,0.0633999999999999,-1,-0.265,0.4922,0.6978,0.745,0.128,-0.0698,0.3326,0.3231,0.6984,0.1652,0.52,0.6973,0.6546,0.8736,0.6592,0.5567,-0.9078,-1,-0.9576,0.75,0.9752,0.1684,0.878,0.2918,0.9066,0.9916,0.9324,0.764,0.7396,0.5346,0.9722,-1,-1,0.3317,0.8754,0.6548,0.5992,0.1334,0.8808,0.8332,-1,-0.6728,-1,0.7502,0.4182,0.8726,0.9688,0.8982,-0.412,0.0444,-0.1436,0.5894,0.9998,0.7402,0.7302,0.9956,0.94,0.3321,0.9092,0.7196,0.5484,0.5204,0.3862,-0.5874,-0.1644,-0.3692,-1,-0.3052,-1,0.8204,0.8158,0.9124,0.773,0.4396,0.9236,0.7714,0.927,0.9464,0.3251,0.8356,0.8376,0.8368,0.854,0.7308,-0.3854,-1,-1,-0.5788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132,0.0170999999999999,0.1054,0.2696,0.0623,0.2412,0.2753,0.0159,0.0334000000000001,0.176,0.0356000000000001,-0.966,-0.6586,-0.9668,-0.6624,-0.7726,0.6854,0.7176,0.7174,0.5258,0.7734,0.2395,-0.153,0.1845,0.0680000000000001,0.263,0.0347999999999999,0.0186999999999999,0.242,-0.9602,-0.4354,-0.9628,-0.7626,0.0354000000000001,-0.938,-0.275,0.5314,0.9152,0.2994,0.7718,0.5048,0.1241,0.9078,0.9014,0.2935,0.3353,0.2751,-0.9196,0.0889,0.0178,0.0196000000000001,0.0521,0.0541,0.1408,0.0598000000000001,0.0873999999999999,0.0879000000000001,0.1383,0.0326,-0.4056,-0.961,-0.209,-0.4818,0.6824,0.804,0.6512,0.0593999999999999,0.0206,0.828,0.7574,0.2728,-0.576,0.0174000000000001,0.863,0.8966,0.8582,0.0173000000000001,0.0891999999999999,0.6057,0.0748,0.0701000000000001,0.2936,0.2998,-0.9622,-0.9188,-0.9004,0.4504,0.1564,0.8464,0.578,0.502,-0.6884,-0.0272,0.8632,-0.675,0.4468,0.8028,0.9192,0.8824,0.1854,0.0205,0.1739,0.1862,0.0345,0.1663,0.2367,0.0333000000000001,0.0347999999999999,-0.9058,-0.948,-0.741,-0.943,0.2584,0.4428,0.5586,0.4966,0.0509999999999999,0.7694,0.2912,0.706,0.7276,0.0165999999999999,0.1756,0.2156,0.2247,0.1254,0.1407,-0.8788,-0.9334,-0.9626,-0.916,-0.4412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133,0.0348999999999999,0.2041,-0.8108,0.1323,-0.4242,-0.808,0.0345,0.0703,0.3299,-0.9212,-1,-0.5592,-1,-0.5674,-0.4394,0.857,0.8718,0.4244,0.6078,-1,0.4301,0.3572,-0.6762,0.1375,-0.2706,0.0689,0.0389999999999999,0.4275,-1,-0.2152,-0.92,-0.676,-0.9658,-0.921,0.3518,0.7762,0.9624,0.4494,-1,0.688,-0.8164,0.931,0.9272,-0.6602,-0.5972,-0.477,-0.8522,0.1767,0.0339,0.0327,0.1001,0.1035,0.261,0.1055,0.1722,0.1719,0.2674,0.0669,-0.1784,-1,0.089,0.1092,0.861,-1,0.4732,0.3636,0.3886,0.904,0.746,0.424,-0.8444,-0.3492,0.8912,0.6944,-1,0.0327,0.171,0.8461,0.5656,0.1368,-0.4554,-0.3548,-1,-0.9126,-0.8728,0.7053,0.3326,0.751,0.7868,0.6862,-0.5166,0.0249999999999999,-1,-0.9274,-1,-1,0.9646,0.959,-0.8136,0.0345,-0.8556,-0.751,0.0725,-0.6222,-0.5548,0.0686,0.0696000000000001,-0.8302,-0.8896,-0.854,-0.919,0.4682,0.5614,0.653,0.5684,0.3468,0.8096,0.5846,0.677,0.7642,0.0369999999999999,-0.8366,-0.857,-0.5338,-0.616,0.2656,-0.8278,-0.8924,-1,-0.8736,-0.2158,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134,0.0859000000000001,0.4432,0.3172,-0.5812,-0.3274,0.0906,0.0869,0.1707,0.1274,-0.9324,-1,-0.863,-1,-0.9296,-0.0324,0.5458,0.4456,0.7448,0.4674,-1,0.298,0.7812,-0.2728,0.3231,0.00839999999999996,0.1617,0.0810999999999999,0.1638,-1,-0.5552,-0.8416,-0.9638,-0.7294,-0.9318,0.8224,0.897,0.9622,0.642,-1,0.6916,-0.469,-1,-1,-0.2294,0.079,0.2638,-0.79,-0.5598,0.0919000000000001,0.0893999999999999,0.2464,0.2457,-0.4908,0.2441,0.3822,-0.6106,-0.5552,0.1619,-0.5038,-1,-0.239,0.6946,0.8794,-1,-1,0.1898,0.8632,0.9116,0.6948,0.5702,0.0815999999999999,-0.4464,-1,-1,-1,0.0872999999999999,0.3751,0.9668,0.8854,-0.5622,0.1008,0.352,-1,-0.8358,-0.9408,0.8156,0.5328,0.8842,0.515,0.8,-0.0580000000000001,0.0182,-1,0.1602,0.7636,-1,0.9542,-1,0.0102,0.0904,0.0678000000000001,0.00839999999999996,0.1688,-0.1532,0.286,0.169,0.1672,-0.6438,-0.7766,-0.9858,-0.9026,0.3928,0.5744,-1,-1,0.0638000000000001,0.8644,0.736,-1,-1,0.0861000000000001,-0.0414,-0.0632,-0.0856,-0.1756,0.5351,-0.9244,-0.9286,-1,-0.985,-0.8578,-1,-0.8688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135,0.1592,-0.0758,-0.564,-0.3268,0.1718,-0.4368,0.1605,0.2858,0.1458,-1,0.1544,0.2192,0.1623,0.0984,-0.4766,0.9934,0.9898,0.9268,0.9564,0.1804,0.024,0.7128,-0.2424,-0.3582,0.0633999999999999,0.2954,0.1592,0.2476,0.1617,0.5382,-0.6122,0.2544,-1,0.2886,0.5376,0.608,0.9998,0.9546,-1,0.9804,-0.7218,0.998,0.9974,-0.213,-0.0934,0.00760000000000005,-0.25,-0.2824,0.1592,0.161,-0.3438,-0.4006,-0.1136,-0.369,-0.0407999999999999,0.5876,0.036,0.2907,0.6244,0.1595,0.7694,0.4078,0.9978,0.2932,0.929,0.8972,0.932,0.998,0.9904,0.9094,-0.9906,0.4752,0.9984,0.988,-1,0.1549,-0.1726,0.9046,0.8534,-0.508,0.00099999999999989,0.0172000000000001,0.1536,-0.311,-0.2742,0.45,0.9476,0.985,0.9932,0.9846,-0.0356,0.7846,-1,-0.8522,-1,-1,0.9998,0.9998,-0.3912,0.1585,-0.5722,-0.3712,0.2929,-0.3458,-0.2006,0.2932,-0.6636,-0.4306,-0.6144,-0.5518,-0.5478,-0.109,0.9422,0.9748,0.907,0.8552,0.9958,0.9658,0.9674,0.9872,0.1557,-0.5292,-0.5632,-0.0468,0.0566,0.1324,-0.3096,-0.5362,0.1617,-0.4156,0.4666,0.1562,-0.938,-0.3164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136,-1,0.6088,0.76,-1,0.7834,0.7342,-1,0.8522,-1,-1,-1,0.5444,-1,0.9354,-1,0.9332,0.9294,0.9484,0.9974,0.972,0.8624,0.4284,-1,-1,0.381,-1,-1,-1,-1,0.7998,-1,0.723,-1,-1,-0.3958,0.2976,0.9668,0.961,0.953,0.9476,-1,1,1,0.6704,0.3354,-1,0.412,-1,-1,-1,-1,-1,0.9508,-1,-1,-1,0.528,-1,0.8684,-1,0.7398,-0.9098,0.8686,0.9718,0.9934,0.8756,0.984,0.9712,0.9652,0.9622,0.9954,0.6352,0.8778,0.9974,0.987,-1,0.9324,0.9464,0.8752,-1,-0.2468,0.613,-1,-1,-1,-0.691,-0.4738,0.9124,0.9814,0.9286,-1,-0.457,0.9988,0.9444,0.9964,0.9046,0.9984,0.9656,-0.1324,-1,0.7682,-1,-1,-1,-1,-1,-1,-1,-1,0.9072,-1,-1,-0.143,0.8814,0.9834,0.2428,0.9352,0.885,0.9698,0.954,-1,0.4868,0.782,-0.049,-1,-1,0.9686,0.885,-1,0.903,0.244,-1,0.8584,0.6778,0.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137,-1,-1,-1,-1,-1,0.3462,-1,-1,-1,-1,-1,-1,-1,0.434,0.6754,0.9996,0.9998,1,0.9814,1,0.5712,0.99,-1,-1,-1,-1,-1,-1,-1,0.9758,-1,0.6562,-1,-1,0.817,0.8494,1,0.911,0.9992,0.9998,-1,1,1,0.77,0.9752,0.966,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.954,-1,0.9642,-1,0.9736,0.3552,1,0.9998,0.8752,0.7722,0.976,1,1,0.8368,0.9938,0.961,0.992,1,0.9986,-1,0.8284,0.9998,0.9966,-1,-1,0.9816,-1,-1,-1,0.865,0.9304,1,0.9632,0.9558,0.632,0.8584,0.9996,0.507,0.9944,1,1,0.9988,-1,-1,-1,-1,-1,-1,0.6844,-1,0.9588,0.8236,-1,-1,-1,0.7476,0.9948,0.9882,0.9996,0.946,1,0.8288,0.9892,0.9706,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.556,-1,-1,-1,0.9622,0.999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138,-1,-1,0.962,-1,0.9218,0.9704,-1,0.8984,-1,-1,-1,-1,-1,0.3982,0.7046,1,1,1,0.9998,0.9998,0.9584,0.9962,-1,-1,-1,-1,-1,-1,-1,0.9496,-1,0.6378,0.9544,-1,0.8548,0.8562,1,0.9596,0.9994,0.9988,-1,0.9886,0.9928,0.9286,0.9348,0.7056,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.9448,0.9756,-1,0.9626,-1,0.848,0.2856,1,0.9996,0.978,0.5982,0.9886,1,0.9998,0.9622,1,0.9898,1,1,0.9996,-1,0.9674,1,0.9986,-1,0.931,0.9556,-1,-1,-1,0.827,0.9906,1,0.9974,0.9334,0.608,0.9602,0.999,0.9924,0.9998,0.9998,1,1,0.9592,-1,0.9634,0.8752,-1,-1,0.88,-1,0.962,0.8224,-1,0.9188,-1,0.7906,0.9988,0.9914,0.9952,0.9734,1,0.9556,0.993,0.9666,-1,0.958,0.975,-1,-1,-1,-1,-1,-1,-1,0.4616,-1,0.952,-1,0.9984,0.9992,0.9998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139,0.1929,-0.2188,-0.7612,-0.6986,-0.6624,-0.4902,0.1979,0.3488,-0.2166,-1,-1,-0.7084,-1,-0.351,-0.6918,0.5048,0.1176,0.6372,-1,-1,-0.3252,-0.4796,-0.61,-0.4962,-0.3222,0.3506,0.1975,-0.0387999999999999,-1,0.0406,-0.713,-0.2676,-0.692,-0.6576,-0.31,-0.2734,0.964,-1,-1,-1,-0.8932,-1,-1,-0.899,-0.831,-0.737,-0.478,-0.4138,0.1926,0.1912,-0.3248,-0.4058,-0.213,-0.7016,-0.1416,0.6628,-0.0614,0.3514,0.138,-0.825,0.1718,-0.2584,0.872,-1,-1,-0.8442,0.1154,0.8784,-1,-1,-0.816,-1,-1,-1,-1,0.1842,-0.2296,0.161,-0.1326,-0.686,-0.8012,-0.8202,-0.8152,-0.4628,-0.4608,-0.492,0.0558000000000001,0.7994,-0.5572,-1,-0.7136,-0.5172,-1,-0.8278,-1,-1,0.9528,0.8654,-0.2982,0.1918,-0.318,-0.461,-0.4932,-0.7482,-0.7004,-0.637,0.3478,-0.496,-0.5924,-0.7868,-0.6606,-0.3162,0.2806,-1,-1,-0.1474,0.8512,-0.42,-1,-1,0.1916,-0.564,-0.3236,-0.5162,-0.5056,0.0398000000000001,-0.6358,-0.7674,-1,-0.7268,-0.1216,-1,-0.796,-0.649,-0.646,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140,-1,-1,0.6242,0.2584,-0.4034,0.647,-1,0.5354,0.9076,-1,-1,0.5868,-1,0.2856,-0.5746,0.9604,0.99,0.9856,0.9924,0.827,0.7512,0.7094,-1,-1,0.8672,0.2378,-1,0.902,-1,0.6304,-1,-0.4468,-1,-1,0.0678000000000001,0.1458,1,0.8636,0.9888,0.9958,-1,0.993,0.9912,0.7352,0.8712,0.8622,-1,-1,-1,-1,-1,-1,0.7322,-1,0.799,0.6804,0.8062,-1,0.3172,-1,0.5308,0.5032,0.9806,0.9618,0.9898,0.7824,0.985,0.999,0.9776,0.8342,-0.9928,-0.1802,0.996,0.9788,0.9874,-1,0.685,0.8934,0.946,-1,-0.9786,0.911,-1,0.4396,-1,0.4994,0.0304,0.9802,0.9638,0.8968,-1,-0.2306,0.9776,-1,0.9972,0.9782,0.9918,0.9994,0.6848,-1,0.7958,0.815,-1,-0.1374,0.58,-1,-1,-1,-1,-0.388,-1,0.8416,0.7794,0.5378,0.9968,0.3712,0.982,0.6126,0.9932,0.9982,-1,0.589,0.751,0.8708,0.8124,0.8908,0.662,-1,-1,-1,-0.7152,-1,-1,-1,-0.1776,0.8772,0.9996,1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141,-1,-1,-0.7882,0.429,-0.4348,-0.7258,-1,-1,-1,-1,-1,-0.4852,-1,-0.416,-0.3346,0.9874,0.9986,0.9998,0.8352,0.9994,0.4534,0.9186,-1,-1,-1,-1,-1,-0.6896,-1,0.6,-1,-0.0598,-1,-1,0.4616,0.1344,0.9996,0.4224,0.986,0.977,-1,1,1,-0.0514,0.1904,-0.595,-1,-1,-1,-1,-1,-1,0.0102,-1,-1,0.7776,0.8434,-1,0.4262,-1,0.3744,0.6384,0.9932,0.9986,0.8692,-0.9982,0.9154,0.9998,0.9632,0.2602,-1,-0.1428,0.9138,0.9996,0.9858,-1,0.6318,0.9386,0.9462,-1,-1,-0.1522,-1,-1,-1,0.7614,0.1422,0.9986,0.6188,-0.2472,-0.4664,0.5194,0.9984,-0.6882,0.9994,0.9992,1,0.8752,-0.1886,-1,-1,-1,-1,-1,0.6914,-1,0.7006,0.3906,-1,-1,-1,0.988,0.956,0.7526,1,0.8094,0.9286,0.213,0.8756,0.8754,-1,-0.2044,-1,-1,-1,-1,-1,-1,-1,-1,-0.8384,-1,-1,-1,-0.2452,0.9962,0.9938,0.9992,-1,0.8706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142,-1,-1,0.6608,0.3938,-0.2048,0.66,-1,-1,0.4228,0.5766,-1,-0.5588,-1,-0.6628,-0.4232,0.9996,0.9992,1,0.9986,0.9998,-0.0891999999999999,0.9792,0.046,-1,0.4574,-1,-1,0.6344,-1,0.5542,-1,-1,0.8596,-1,0.2036,0.5962,1,0.9238,0.9984,0.6924,0.4596,1,1,0.425,0.4454,-0.113,-1,-1,-1,-1,-1,-1,-0.0764,-1,-1,0.737,0.8012,-1,0.1822,-1,0.2648,0.8984,0.9994,0.9998,0.9788,0.228,0.9328,1,0.9966,0.8796,0.9882,0.9032,0.9996,0.998,0.9992,-1,-1,0.9936,0.9494,-1,-0.3432,0.6792,-1,-1,-1,0.8888,0.8538,1,0.9882,0.7404,0.5398,0.6062,0.9996,0.8888,1,1,1,0.9912,0.6638,-1,0.813,0.4148,-1,-0.169,-0.0466,-1,0.64,0.3298,-1,0.4702,-1,0.986,0.9962,0.9546,1,0.965,0.9754,0.8146,0.9614,0.9828,-1,0.699,0.7298,0.6252,0.00659999999999994,0.6046,-1,-1,-1,-1,-1,-1,0.8282,-0.2194,0.9892,1,1,0.9988,0.0122,0.979,0.9984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143,-1,-1,0.8952,0.7432,0.804,0.9146,-1,-1,0.2956,-1,-1,0.9338,-1,0.9878,-1,0.9924,0.9912,0.9908,1,0.7722,0.698,0.953,0.8314,-1,0.9008,-1,-1,0.8912,-1,0.996,-1,0.9546,-1,-1,0.6044,0.5348,0.9992,1,0.9808,0.9998,-1,0.9592,0.9588,0.9526,0.9758,0.9688,-1,-1,-1,-1,-1,-1,0.534,-1,-1,0.918,0.9518,-1,0.996,-1,0.9972,-0.1042,1,0.9388,0.9906,0.9904,0.9514,0.9994,0.999,1,0.182,0.779,1,0.9914,0.9874,-1,-1,0.9952,1,0.7718,0.5208,0.9642,-1,0.8206,-1,0.2046,0.8124,0.9818,1,1,-1,0.9242,0.9816,0.1556,0.997,0.9766,1,1,0.7708,-1,0.8506,0.7486,-1,0.7872,0.962,0.906,0.89,0.6312,-1,0.8806,-1,0.3842,0.9904,0.9998,0.8066,0.8272,1,1,0.996,0.9808,-1,0.863,0.87,0.8648,0.5586,0.7882,0.9232,0.8454,-1,0.7964,0.9802,-1,-1,0.5848,-1,0.9364,0.9932,0.9994,-1,0.9946,0.9984,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144,-1,0.2296,0.8554,-1,-0.1604,0.8482,-1,0.6994,0.941,-1,-1,-0.5354,-1,0.8358,-0.2162,0.9998,0.991,0.9962,0.946,0.954,0.8726,0.9662,0.3636,-1,0.9458,-1,-1,0.9672,-1,0.9178,-1,0.8066,-1,-1,0.4832,0.6682,1,0.7098,0.9964,0.9964,-1,0.9822,0.9874,0.841,0.9342,0.9432,-1,-1,-1,-1,-1,-1,0.0975999999999999,-1,0.8568,0.7886,0.8432,-1,0.9734,-1,0.9556,0.8864,0.9992,0.9652,0.8276,0.8558,0.9778,1,0.9954,0.659,0.9682,0.5286,1,0.9928,0.9838,-1,0.826,0.994,0.9986,-1,-0.4372,0.967,-1,-1,-1,0.9112,0.5154,0.9946,0.726,0.964,0.481,0.8496,0.9826,0.5422,0.9924,0.999,1,1,0.808,-1,0.9222,0.9048,-1,0.2892,0.9394,-1,0.8166,0.6964,-1,-0.1828,-1,0.9848,0.9682,0.8762,0.9774,0.3098,0.9998,0.7194,0.9398,0.9672,-1,0.7752,0.9024,0.9532,0.8718,0.9564,-1,-1,-1,-1,0.9298,-1,0.4538,-1,0.9122,0.9888,0.9904,0.9972,-1,0.9938,0.961,0.9984,0.9442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145,-1,0.6238,0.9532,0.4986,0.3534,0.9422,0.2688,0.6176,0.9792,-1,-1,-0.5274,-1,0.9654,-0.2218,0.9954,0.9628,0.8752,0.4696,0.9244,0.858,0.7788,0.6504,-1,0.9694,0.6896,-1,0.991,-1,0.8256,-1,0.945,0.767,-1,0.0194000000000001,0.8526,0.9996,0.69,0.9194,0.5808,-1,0.8704,0.9136,0.7934,0.8372,0.816,-1,-1,-1,0.263,0.7262,-1,0.0833999999999999,0.6276,0.9496,0.7996,0.8506,-1,0.9906,-1,0.8142,0.947,1,0.9566,0.0835999999999999,0.735,0.9992,0.997,0.859,0.2926,0.9926,0.953,0.9996,0.961,0.8998,-1,0.8844,0.999,0.996,-1,0.0780000000000001,0.94,-1,-1,-1,0.9724,0.9208,0.9756,0.2574,0.4054,0.8126,0.9608,-0.0316,0.9254,1,0.997,0.995,0.8728,0.9532,0.2548,0.9854,0.9698,-1,0.8266,0.9644,-1,0.8142,0.8036,-1,0.7694,0.2328,0.9962,0.9442,0.8362,0.6422,0.8648,0.9402,0.3958,-0.2122,0.4304,-1,0.944,0.9844,0.9798,0.93,0.982,0.525,-1,-1,-1,0.9042,-1,0.6668,0.318,0.9864,0.9734,0.8778,0.9528,-1,0.7972,0.089,0.8072,1,0.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146,-1,-0.9614,-0.76,-0.8382,-0.671,-0.761,-0.9798,-0.988,-0.8804,0.1014,0.0526,0.5656,0.0472999999999999,0.5425,-0.2956,-1,0.686,0.692,0.5618,0.5194,-0.9594,-0.3462,-0.8946,-0.9528,-0.7718,-0.97,-0.9436,-0.8138,0.0557000000000001,0.7032,0.1057,0.4188,0.1022,0.0998000000000001,-0.4406,-0.0246,-1,0.3886,-1,0.4476,-0.693,0.7718,0.7706,-0.9674,-1,-0.7448,-0.9058,-0.9164,-1,-0.9794,-0.9642,-0.9432,-0.8536,-0.958,-0.9406,-0.8152,-0.6968,-0.885,0.7659,0.0494000000000001,0.5478,-0.00480000000000003,0.591,0.7884,0.6762,0.0662,-0.4452,0.703,0.6632,0.3282,-0.5356,-0.000199999999999978,-1,0.8772,-1,-1,-0.9768,-1,-0.1372,-0.8824,-0.6278,-0.64,0.0508999999999999,0.2027,0.2019,0.1992,0.2808,0.6916,0.6502,0.4848,0.0104,0.4198,-1,-0.7108,-1,-1,-1,-1,-0.8488,-0.976,-0.8542,-0.8478,-0.9586,-0.851,-0.7442,0.1022,0.0999000000000001,0.1518,0.1066,0.4417,0.1044,-0.1712,0.4444,0.638,0.3662,0.7574,-1,0.3876,0.7176,0.6554,-1,-0.8732,-0.8372,-0.8216,-0.902,-0.902,0.2039,0.1587,0.0532999999999999,0.1489,0.702,0.0508999999999999,0.1017,0.2487,0.4055,0.8266,-1,0.8506,0.4812,0.3718,-1,-1,-1,0.6358,0.6696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
