,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60
46,-0.6276,-0.9414,-0.9412,-0.9232,-0.469,-0.7086,-0.9904,-0.9874,-0.9952,-0.942,-0.7414,-0.2464,-0.3122,-1,-0.8918,-0.999,-1,-0.3958,-0.3968,-0.2284,-1,-1,-0.9962,-0.53,-0.9964,-0.9224,-1,-1,-0.982,-1,-1,1,-0.4608,-0.5054,-0.5846,-0.126,-0.4586,-0.8386,-0.5862,-0.9992,-0.981,-0.9996,-0.9966,-1,-0.9998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,-0.535,-0.9198,-0.9352,-0.7816,-0.3328,0.1168,-0.8096,-0.723,-0.9734,-0.252,-0.3928,0.4434,0.3644,-0.9658,-0.996,-0.9186,-0.9816,0.2302,0.301,0.4398,0.5092,1,-0.7876,-0.612,-0.9686,-0.9488,0.1404,-0.9474,-0.7114,-1,0.9522,1,0.4206,0.253,-0.1778,0.309,0.4354,-0.2528,0.144,-0.9544,-0.862,-0.9882,-0.999,0.4324,-0.8762,-0.9646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,-1,-1,-1,-1,-0.8718,-1,-1,-1,-1,-0.7894,-0.8806,-0.4414,-0.5514,-1,-1,-1,-1,-0.5448,-0.6582,-0.6356,-1,-1,-0.9758,-0.674,-1,-0.2664,-1,-1,-0.5328,-1,-1,-1,-0.7806,-0.7808,-0.8512,-0.5374,-0.8078,-0.8498,-1,-1,-1,-1,-0.7188,-1,-1,-1,-0.4608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,-0.4188,-0.9166,-0.9244,-0.9846,-0.6322,-0.8336,-0.9456,-0.9922,-0.9824,-1,-0.8542,-0.346,-0.4218,-1,-0.8802,-0.9822,-0.9714,-0.5104,-0.4468,-0.3102,-1,-1,-0.9602,-0.3256,-0.9408,-0.8266,-1,-0.9582,-0.896,-1,-1,1,-1,-0.6614,-0.7126,-0.3338,-0.537,-1,-0.8618,-1,-0.9858,-0.9966,-0.9866,-1,-0.995,-0.9962,-0.9196,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,-0.4924,-0.8618,-0.96,-0.898,-0.3032,-0.5054,-0.9264,-0.8584,-0.9984,-0.4838,-0.5544,-0.4774,-0.091,-1,-0.6024,-0.979,-1,-0.7038,-0.4604,-0.2508,-1,-1,-0.8972,-0.4952,-0.993,-0.8418,-1,-0.9878,-0.883,-1,0.9072,1,0.3303,-0.0104,-0.3988,0.1074,0.3349,-0.4386,-0.4068,-0.9878,-0.9538,-0.9988,-0.988,0.3387,-0.9638,-0.9916,-0.9348,-0.6392,-0.972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,-0.287,-0.8244,-0.8568,-0.7932,-0.1042,0.3158,-0.755,-0.552,-0.9582,-0.0828,-0.0362,0.056,0.476,-0.781,-0.9794,-0.9146,-0.999,-0.5126,-0.365,0.2092,0.918,1,-0.6152,-0.409,-0.9222,-0.5892,0.1656,-0.884,-0.8582,0.8968,0.954,1,0.5103,0.434,0.2,0.6124,0.5106,-0.053,0.1614,-0.8852,-0.851,-0.961,-1,0.5024,-0.7476,-0.9212,-0.986,-0.286,-0.8238,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,-0.7988,-0.687,-0.6554,-0.7214,-0.6936,-0.3552,-0.7342,-0.8294,-0.2406,-0.8534,0.1778,-0.8162,-0.8512,-0.2782,-0.358,-0.6082,-0.0931999999999999,-0.7646,-0.628,-0.5534,0.8684,0.9834,-0.8058,0.2864,-0.5052,0.52,0.6546,-0.6116,0.3857,0.932,0.9364,0.9846,-0.873,-0.928,-0.8028,-0.651,-0.8742,-0.8388,-0.5084,-0.614,-0.6264,-0.4478,0.2869,-0.8796,-0.6468,-0.5522,0.4259,-0.7936,-0.6954,0.3415,0.5068,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,-0.9406,-0.996,-0.9966,-0.9674,-0.527,-0.7498,-0.9776,-0.9674,-0.9964,-0.8798,-0.6894,-0.0570000000000001,-0.1714,-1,-0.979,-0.9968,-1,-0.2218,-0.248,-0.0796,-1,-1,-0.9914,-0.8938,-0.9564,-0.9296,-1,-1,-0.982,-1,-1,1,-0.3612,-0.355,-0.5784,-0.0476,-0.3536,-0.7524,-0.4752,-0.984,-0.9748,-0.9512,-0.9974,-1,-0.9932,-0.949,-0.978,-1,-0.977,-0.8402,-0.9318,-0.3572,NA,NA,NA,NA,NA,NA,NA,NA
54,-0.5444,-0.917,-0.9266,-0.8804,-0.6034,0.1718,-0.882,-0.7326,-0.9686,-0.2702,-0.2558,-0.1856,0.2348,-0.8576,-0.9838,-0.9736,-0.9998,-0.6244,-0.226,0.181,0.8754,1,-0.7796,-0.6432,-0.9666,-0.7494,-0.0478,-0.9478,-0.8738,0.8234,0.948,1,0.4241,0.244,0.0526,0.3572,0.4228,-0.2368,0.0407999999999999,-0.9478,-0.9354,-0.9822,-0.9966,0.4267,-0.8842,-0.9676,-0.9946,-0.4462,-0.9144,-1,-0.9998,0.4311,-0.9764,NA,NA,NA,NA,NA,NA,NA
55,-0.8746,-0.988,-0.9204,-0.7432,-0.26,-0.2078,-0.9998,-0.9974,-0.976,-1,-0.4416,-0.235,-0.134,-0.9824,-0.6972,-0.9972,-0.9568,-0.1818,-0.000399999999999956,0.0978000000000001,-1,-1,-1,-0.6402,-0.999,-0.8804,-1,-1,-0.7148,-1,0.9318,1,-1,-1,-0.3712,0.2298,-1,-0.753,-0.128,-0.9498,-0.9912,-0.9896,-0.9952,-1,-0.9998,-0.987,-0.9576,-1,-0.9558,-0.9616,-0.8718,-0.4306,-0.8104,-0.9516,NA,NA,NA,NA,NA,NA
