,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165
67,0.333,0.1128,-0.3572,0.1808,-0.5158,-0.959,-0.1348,-0.8826,-0.7976,-0.2542,-0.1264,0.0344,0.4381,-0.5568,-0.0876,0.7914,0.839,0.493,-1,-0.988,0.436,0.1308,0.5134,-0.668,-0.00860000000000005,-1,-1,0.4329,-0.3412,-0.0674,-0.5958,0.2226,0.0209999999999999,-1,0.785,0.702,-1,-0.9646,-1,-0.642,0.3758,0.8296,0.7768,-0.8438,-0.4728,-0.7496,-1,-0.2926,-1,-1,-0.5088,-1,-1,-1,-1,0.4496,-0.6072,0.0586,0.6868,-0.3796,0.5986,0.2826,-0.8628,0.9246,-1,-0.9922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,0.3916,0.4756,0.8034,0.744,0.1306,0.3762,0.8128,0.5366,-0.029,-1,-0.7826,0.1918,0.411,-1,-0.2588,-0.9118,0.907,0.854,0.9802,0.9904,-0.693,0.9802,0.9746,0.0172000000000001,0.3454,-0.2584,-0.1396,0.4189,-1,0.5144,-1,-0.7018,-0.663,0.4266,0.5822,0.9236,0.9996,0.2916,-1,0.7464,-1,0.8926,0.8672,-0.2188,-0.2398,0.2252,0.6601,0.8074,-1,0.8892,0.1742,-1,0.6638,0.7979,0.4226,0.3192,-1,0.786,0.5894,0.9618,0.9894,0.828,-0.7472,0.999,0.9996,0.9968,0.7142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,0.8204,0.7838,0.1194,0.8608,-0.3844,-0.3132,0.6152,-0.0407999999999999,-0.3806,-1,-1,0.3046,0.7659,-1,0.4502,-0.0806,0.9842,0.981,1,0.9484,1,0.9682,0.9444,0.2032,0.6776,-0.63,-1,0.7672,-1,0.8872,-1,-0.1968,0.2374,-1,0.5134,0.9998,1,0.0915999999999999,0.9706,-0.67,-1,0.9998,1,-0.7044,0.04,-0.5248,-1,0.6082,-1,-1,0.296,-1,-1,-1,-1,0.9628,-1,0.887,0.9738,1,1,0.7142,-0.9606,1,1,0.9932,0.5,-0.8598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,0.9606,0.9548,0.7686,0.9832,0.588,-1,0.8734,0.528,0.6022,-1,-1,-1,0.8917,-1,0.7682,-0.4306,0.9798,0.984,1,0.989,1,0.8466,0.9864,0.7922,0.9078,-1,-1,0.8921,-1,0.8894,-1,-1,0.655,-1,0.7412,1,1,0.00780000000000003,1,0.8528,-1,1,1,0.4316,0.1552,-1,-1,-1,-1,-1,0.6416,-1,-1,-1,-1,0.9752,-1,0.7826,0.7994,1,1,0.9286,-1,1,1,0.9782,0.7806,0.3446,0.906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,0.9278,0.9016,0.8312,0.9662,0.7774,0.848,0.7414,0.767,0.4146,-1,-1,-1,-1,-1,0.544,0.148,0.9236,0.363,1,0.999,0.9946,1,1,0.6508,0.9112,-0.0264,-1,-1,-1,0.8258,-1,0.0660000000000001,-0.016,-1,-0.6166,0.9998,0.9988,0.8624,0.9988,0.9218,-0.599,0.9944,0.9894,0.1244,0.1134,0.2864,0.4576,-1,-1,-1,0.3286,-1,-1,-1,-1,0.8866,-1,0.5126,0.8134,0.9882,1,0.959,-1,1,1,1,0.9394,0.8352,0.9906,0.9896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,0.71,0.7704,0.5082,0.9656,0.4262,0.7378,0.6652,0.879,0.5686,-1,-1,-0.00739999999999996,-1,-1,0.338,-0.2634,0.9846,0.8654,1,0.9976,0.848,0.9972,0.9946,0.653,0.6836,0.2902,0.3448,-1,-1,0.807,-1,-0.2604,-0.4972,0.3054,-0.6698,0.9996,1,0.3084,0.988,0.5144,-1,0.9554,0.938,-0.1202,0.119,0.391,0.6418,0.4762,-1,0.6852,0.7128,-1,0.7346,0.755,-1,0.8446,-1,0.3044,0.8152,0.9962,0.9998,0.432,-0.9248,1,1,1,0.68,-0.9788,0.9458,0.9854,0.8874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,0.4047,-0.0898,-0.9234,-0.5766,-0.87,-0.7754,-0.9622,-0.928,-0.6686,0.2936,0.3986,-0.1442,0.1525,0.2899,0.0184,0.1324,0.9672,0.9018,0.5784,-0.5656,0.8694,-1,-0.9992,-0.8224,-0.704,-0.7482,-0.7562,0.1567,0.2802,0.2514,0.1564,0.5854,0.4144,-0.79,0.484,0.749,-1,-0.4516,-1,0.428,0.1752,0.5456,0.4674,-0.7008,-0.7256,-0.6854,-0.8418,-0.9452,0.1535,-0.9024,-0.641,0.3031,-0.8598,-0.8672,-1,0.8096,0.1553,0.3216,0.8468,-1,0.5144,0.042,0.4644,-1,-1,-1,-0.6968,0.8222,0.6898,0.9086,0.761,0.8288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,-0.155,0.1314,-0.9048,-0.4484,-0.8698,-0.964,-1,-1,-0.6308,0.3767,0.5152,-0.2186,0.2068,0.3793,0.1344,0.742,0.9428,0.83,0.8018,-0.4024,0.9192,-0.9778,-0.8758,-0.6274,-0.3746,-0.6016,-0.5346,0.219,0.3906,0.2802,0.2167,0.7067,0.5153,-1,0.92,0.989,-1,-0.5836,0.7936,0.8438,0.6308,0.9516,0.9256,-0.0948,-0.0516,-0.6438,-0.8872,-0.9806,0.2133,-1,-0.4644,0.3783,-1,-1,-1,0.6668,0.2167,0.382,0.9674,0.5344,0.7224,0.8962,0.4864,0.9454,0.9592,0.0196000000000001,-0.731,0.924,0.6192,0.796,0.9728,0.9636,-0.9994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75,0.7374,0.3716,-0.994,0.6546,-0.244,-1,-1,-1,-0.9208,0.2856,0.6402,-0.5922,0.5523,0.2802,0.9266,0.988,0.9978,1,0.9954,0.8164,1,-0.1034,-0.866,-0.2196,0.5564,-1,-1,0.552,0.37,0.8288,-0.105,0.8526,0.6202,-1,0.9918,1,0.9932,-0.4208,1,0.69,0.9274,1,0.9998,-0.7564,-0.2148,-1,-1,-1,-1,-1,-0.4844,-1,-1,-1,-1,0.9968,-0.085,0.9412,0.9998,0.9952,1,0.9716,0.1516,1,0.9968,0.9786,-0.3842,0.9994,0.9998,1,1,1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76,0.5602,0.2704,-0.0774,0.3684,0.4792,-0.6106,-1,-1,-0.2002,0.0666,0.4682,-0.453,0.446,0.1036,0.6882,0.9702,0.9882,1,0.9668,0.9422,1,-0.2808,-0.9554,-0.3044,0.3812,0.0169999999999999,-0.131,0.4477,0.161,0.6082,-0.2914,0.7224,0.4546,-1,0.9998,1,0.9976,0.8622,0.9836,0.336,0.8822,1,0.999,0.1456,0.5038,-0.4466,-1,-1,-1,-1,-0.7444,-0.5552,-1,-1,-1,0.9334,-0.294,0.7634,0.9998,0.9308,0.9986,0.9998,0.3516,1,0.9972,0.9012,0.7656,0.9994,0.972,0.9992,1,0.9998,-0.9622,-0.9572,-0.6486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,-0.8578,-0.8734,-0.641,-0.9786,-0.9764,-0.6976,-0.8096,-0.8684,-0.727,0.2196,0.3142,0.4763,0.1181,0.2306,0.536,-0.5896,0.8578,0.4062,-1,0.1464,0.4648,-0.4116,-0.3596,-0.9788,-0.9914,-0.7014,-0.7632,0.1167,0.2193,0.6451,0.1198,0.4789,0.3177,0.1167,0.5088,0.708,-1,-0.0268,-1,0.3904,-0.0916,0.2876,0.1944,-0.8644,-0.7378,-0.5654,-0.857,-0.8764,0.1177,-0.831,-0.5658,0.2202,-0.8482,-0.7928,-1,0.6945,0.1139,0.7058,0.9062,0.9828,0.9338,-1,0.1778,0.966,-1,0.8648,-0.2976,0.617,0.6182,0.9366,0.887,0.808,-0.9034,-0.7196,0.2974,-0.0252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,-0.0312,-0.5944,-0.701,-0.3816,-0.9994,-1,-0.6932,-0.9946,-0.9956,-0.036,0.3006,-0.032,0.3218,-0.00319999999999998,0.6812,-0.0931999999999999,0.2866,0.8574,0.4894,0.2588,0.9074,-0.7622,-0.1808,-0.998,-0.7272,-0.9822,-1,0.3221,-0.003,0.5838,-0.4168,0.65,0.2932,-0.4516,0.7868,0.9284,-1,-0.6182,0.7144,0.544,-0.0891999999999999,0.6566,0.5504,-0.887,-0.8646,-0.9332,-1,-0.9266,-1,-0.9402,-0.9774,-1,-1,-1,-1,0.8896,-0.4156,0.7426,0.8174,0.2808,0.4222,0.952,-0.2608,0.9836,-1,-0.1262,-0.4336,0.4084,-0.1716,0.2762,0.9036,0.7272,-0.9784,-0.9452,-0.5976,0.1038,-0.946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,0.0838000000000001,-0.6352,-0.9938,-0.2562,-0.7902,-1,-0.5062,-0.9328,-0.9826,-0.1856,0.1286,0.0549999999999999,0.2728,-0.1726,0.6504,0.6576,0.9514,0.801,0.6154,-0.1294,0.8812,-0.6754,-0.732,-0.9152,-0.2628,-1,-1,0.2689,-0.158,0.315,0.2668,0.4858,0.1256,0.2758,0.6734,0.9534,-1,-0.7404,0.5414,0.6232,0.4576,0.8426,0.8,-0.991,-0.94,-1,-1,-0.7312,-1,-0.7762,-0.8696,-1,-1,-0.8246,-1,0.818,0.2698,0.5134,0.8222,0.8482,0.6984,0.7206,-0.4604,0.9778,-1,0.4912,-0.6848,0.5544,0.3784,0.7336,0.8638,0.5734,-0.918,-0.9476,-0.995,0.0142,-0.7086,-0.6806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80,0.1678,0.5093,-0.0832000000000001,0.3994,-0.0312,-0.5162,-0.8302,-0.5526,0.4008,0.1151,0.1641,-0.6482,0.0525,0.1181,-0.4554,0.6579,-1,0.7586,0.9868,0.7754,-1,-0.132,0.1278,-0.342,-0.5462,-0.5174,-0.5778,0.0595000000000001,0.1117,-0.2804,0.0597000000000001,0.2623,0.1633,-0.8904,0.8576,0.97,0.9964,0.5078,0.9856,0.397,0.4798,0.7016,0.648,0.4777,0.0482,-0.349,0.1179,-0.8358,0.0571999999999999,-0.796,0.3617,0.1105,0.1151,-0.7212,-1,0.4462,0.0597000000000001,-0.2146,0.8162,-1,0.9152,0.4486,0.614,-1,0.9982,0.932,0.345,0.8153,0.649,0.8964,0.7598,0.6754,-0.8138,-0.594,0.028,0.198,-0.5882,0.000399999999999956,0.0386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81,0.1698,0.5216,0.0266,0.4079,0.6794,0.3161,0.1715,0.2621,0.4045,-1,-0.9896,-0.7658,0.0544,-1,-0.9488,-0.4544,0.7708,0.4808,0.4022,-0.1674,-1,0.6947,-0.2774,0.4453,0.3162,0.3105,0.2727,0.0576000000000001,-0.997,-0.7324,-1,-0.9964,-0.9848,0.0609999999999999,-0.8524,-0.1218,0.911,-0.2532,-1,-0.18,-0.545,-0.3018,-0.3968,0.4888,0.639,0.4098,0.1177,0.1662,0.0583,0.2181,0.3626,0.1139,0.1171,0.1688,0.0575000000000001,-0.658,-1,-0.5934,-0.6886,0.727,0.301,-1,-0.95,0.3476,0.698,0.1068,-0.005,-0.8376,-1,0.471,-0.00680000000000003,-1,0.404,0.5252,0.7058,0.4824,0.3152,0.3194,0.1336,0.1712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82,0.8364,0.8374,0.969,0.9276,0.8714,0.8728,0.72,0.803,-0.1186,-1,-1,0.6372,0.7991,-1,-0.1988,-0.4606,0.976,0.9466,1,0.9998,0.9982,1,1,0.3074,0.7952,0.4216,0.1484,0.7979,-1,0.5856,-1,-0.0742,0.2782,0.7872,-0.7882,0.9686,0.9994,0.7936,0.9744,0.9216,-0.2238,0.9998,0.9998,0.3338,0.634,0.4762,0.5316,0.8792,-1,0.7278,0.4032,-1,0.5054,0.463,0.7978,0.7448,-1,0.7454,-0.9298,0.975,0.9918,0.9778,-0.4372,0.9998,1,1,0.8386,0.3786,0.9984,0.9744,0.9944,0.9658,0.7314,0.9914,1,1,0.6504,0.9442,0.9472,0.9922,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83,0.8538,0.8738,0.8426,0.9238,-0.2402,-1,-1,-1,-1,-1,-1,0.8806,0.8915,-1,0.577,-1,0.997,0.9994,0.9892,0.9964,0.9998,0.9944,0.8408,0.4798,0.61,-1,-1,0.8925,-1,0.9346,-1,-1,0.577,-1,0.9762,1,0.9992,0.4706,0.3854,0.8468,-1,1,1,-1,0.3008,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.9554,-1,0.9498,0.9976,0.9996,1,0.9516,-1,1,0.998,1,0.8606,0.8972,0.95,0.9832,1,1,-1,0.5858,0.9998,0.9642,-1,0.3018,0.6348,0.9618,0.0466,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84,-1,-1,-1,-1,0.9156,-1,0.935,-1,-1,-1,-1,-1,0.9813,-1,0.9844,-1,1,1,0.9966,-1,1,0.9996,0.9548,0.973,0.9786,-1,-1,0.9816,-1,0.9956,-1,-1,0.961,-1,0.9976,1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.9994,-1,-1,0.9996,1,1,0.999,-1,1,1,-0.2522,-1,0.9964,0.9976,0.9988,0.9982,1,-1,0.9816,1,0.9992,-1,0.8984,-1,0.999,0.793,1,0.9462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,0.4212,0.3578,0.3122,0.503,0.0152000000000001,-1,0.2364,-0.6524,-0.835,0.0069999999999999,-0.3636,-0.0552,0.5892,-0.3448,0.00600000000000001,0.9196,0.7918,0.7224,-0.6622,-0.9092,0.2996,0.6442,0.9036,-0.661,-0.00839999999999996,-1,-1,0.5919,-0.2,0.5526,-1,-0.217,0.3708,-1,0.8734,0.8968,-1,-0.9208,-1,-0.5322,0.6256,0.9494,0.9346,-0.7874,-0.1758,-0.5922,-1,-1,-1,-1,-0.3982,-1,-1,-1,-1,0.7806,-1,0.6686,0.8584,0.415,0.8382,0.4974,-0.5712,0.9854,-1,-0.4622,-0.9962,0.902,0.7092,0.8104,0.9314,0.8944,-0.4656,-0.3528,0.4538,0.9666,-0.5082,0.102,-0.0658,0.6582,-0.3508,0.966,0.8826,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86,0.3936,0.3476,0.1992,0.553,-0.3572,-0.096,0.0304,-0.0574,-0.6636,-0.5808,-0.3232,-0.1468,0.5104,-0.7206,0.0558000000000001,0.6436,0.9608,0.6178,-0.9458,-0.7704,0.231,0.9102,0.7786,-0.4792,0.22,-0.846,-1,0.4996,-0.4752,-0.036,-0.6104,0.1886,-0.1088,-1,0.6894,0.7802,-1,-0.9664,-1,-0.85,0.1486,0.524,0.396,-0.7436,-0.3922,-0.3656,-0.3292,-1,-1,-1,-0.3508,-1,-0.4846,-1,-1,0.5856,-0.6092,0.255,0.6312,0.7692,0.4368,-0.7278,-0.9072,0.967,0.9176,-0.7238,-0.9718,0.2766,-0.2088,0.3878,0.6432,-0.312,-0.3412,0.5006,-0.2002,0.8342,-0.076,-0.025,-0.367,0.457,-0.1636,0.674,-0.1998,-1,-0.9882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87,0.5672,0.544,0.9598,0.8758,0.771,0.641,0.6534,0.7492,0.313,-1,-1,0.57,-1,-1,-0.277,-0.2654,0.9666,0.8848,0.9966,0.9712,0.8568,0.9972,0.9988,0.2684,0.4528,0.0986,0.0686,-1,-1,0.5012,-1,-0.644,-0.437,0.6,-0.0318000000000001,0.69,0.9996,0.2464,0.326,0.7968,-0.7472,0.9964,0.9956,-0.22,-0.0901999999999999,0.1476,0.396,0.7302,-1,0.7076,0.2584,-1,0.4506,0.5732,0.6089,0.653,-1,0.58,0.299,0.9626,0.9334,0.7962,-0.6694,0.9988,0.9996,0.9998,0.2758,-0.00919999999999999,0.645,0.9094,0.9176,0.795,0.9158,0.984,0.9996,0.9998,0.5492,0.8602,0.854,0.9436,-0.6502,0.198,0.9968,0.7542,0.7166,0.197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
