,711_E-1-S,711_E-1-M,711_E-1-D,711_E-2-S,711_E-2-M,711_E-2-D,711_E-3-S,711_E-3-M,711_E-3-D,711_P-1-D,711_P-2-D,711_P-3-D,711_S-1-M,711_S-1-D,711_S-2-M,711_S-2-D,711_S-3-M,712_E-1-M,712_E-1-D,712_E-2-S,712_E-2-M,712_E-2-D,712_E-3-S,712_E-3-M,712_E-3-D,712_P-1-D,712_P-3-D,712_S-1-S,712_S-1-M,712_S-1-D,712_S-1-X,712_S-2-D,712_S-2-X,712_S-3-D,712_S-3-X,713_E-1-S,713_E-1-M,713_E-1-D,713_E-1-X0,713_E-1-X1,713_E-2-S,713_E-2-M,713_E-2-D,713_E-2-X0,713_E-2-X1,713_E-3-S,713_E-3-M,713_E-3-D,713_E-3-X0,713_E-3-X1,713_P-3-X1,713_S-1-M,713_S-1-D,713_S-1-X0,713_S-1-X1,713_S-2-S,713_S-2-M,713_S-2-D,713_S-2-X0,713_S-3-M,713_S-3-D,713_S-3-X0,713_S-3-X1,714_E1_1-5,714_E1_5-9,714_E1_20-24,714_E1_30-34,714_E2_1-5,714_E2_5-9,714_E2_20-24,714_P1_30-34,714_S1_1-5,714_S1_5-9,714_S1_10-14,714_S1_20-24,714_S1_30-34,714_S2_5-9,714_S2_20-24,714_S3_5-9,714_S3_10-14,714_S3_20-24,714_S3_30-34,715_E1_1-5,715_E2_1-5,715_E2_20-24,715_E2_30-34,715_E3_1-5,715_E3_10-14,715_E3_20-24,715_E3_30-34,715_S1_1-5,715_S1_10-14,715_S1_20-24,715_S1_30-34,715_S2_10-14,715_S2_20-24,715_S2_30-34,715_S3_20-24,715_S3_30-34,716_E1_1-5,716_E1_10-14,716_E1_20-24,716_E1_30-34,716_E3_1-5,716_E3_10-14,716_E3_30-34,716_P3_30-34,716_S1_10-14,716_S1_20-24,716_S1_30-34,716_S2_10-14,716_S2_20-24,716_S2_30-34,716_S3_10-14,716_S3_20-24,716_S3_30-34,717_E2_1-5,717_E2_10-14,717_E2_20-24,717_E3_1-5,717_E3_10-14,717_E3_30-34,717_P2_20-24,717_S2_10-14,717_S2_20-24,717_S2_30-34,717_S3_1-5,717_S3_10-14,717_S3_20-24
715_S2_30-34,3.13179769865632,4.05673734043261,4.08092199862469,4.0112436798801,4.0320145984266,4.24711510812444,3.61298164344511,3.94159300832976,4.47473706084987,-2.01775093001847,-0.0650848962585457,-2.01775093001847,-0.358076381156464,0.71132620588157,-2.52753803828894,-1.0236422611062,-2.48007927760847,3.86272560732293,3.17555361186269,4.81179861375287,4.0683746849798,4.39913688110265,4.75656316764684,1.8799980093184,3.96435357613528,-1.57378146622886,-1.10573374750641,-1.00493761679689,-0.835462609077245,-1.91402639862544,1.00743890057495,-2.11473466366843,-0.250031935182264,-1.59615577456966,-1.58092508944815,3.97387385398886,4.57600880990684,4.2872469540997,2.86924137446299,3.03448777835969,2.87393041453149,3.58840427667718,4.02000177074782,4.05380027545308,2.95460206429813,4.67400532335581,4.97711123687499,2.79340192254413,2.90174059329629,1.18552230497111,0.324528334749084,0.74111492541213,-2.58087127518296,-2.16061712638157,-1.60805969008025,-0.739214645532707,-2.08209550807922,-2.64391023129954,-0.230221077114883,1.46655332979386,-0.171432656981004,-1.82427730607585,-1.8114842644257,4.16369274665325,3.45695599928033,3.47117960846308,3.78741106670873,5.16840685307831,3.88319267728116,4.34391125178097,-1.10630193007009,0.717245216888303,-0.370902354545209,-2.07448634492314,-1.63860302590094,-0.284168115477027,0.717245216888303,-1.3932206661018,-0.0768881805556782,1.10830754070988,-1.74047456174339,-0.67124198546245,3.98200982837891,3.47957107762649,4.21621901411528,4.59523790350105,0.727972613263589,4.04120698270561,4.37267536787618,4.84603053730944,0.717245216888303,1.2923486143962,-1.60803857378181,-2.00671877643163,-0.0880562473814127,-2.01294106690021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715_S3_20-24,3.37852822190979,4.10307916385616,4.37486495474894,3.95166138684409,3.73147665301718,4.47047373367445,3.36817954230909,4.34856571209978,4.52611667653716,-0.762186613772674,0.601566900844409,-0.762186613772674,0.681106224989036,0.782960719435433,1.20703506181289,0.739493395589777,-3.33954278835491,4.11343934707139,3.32162925373188,5.04962754050893,4.07579465267707,4.631708169613,5.09669542091638,2.04273873665518,4.38032336717026,-0.166787195974457,0.168394026925546,-1.83739435349903,0.0705266314442321,-1.19270035235948,-0.00921715819440062,-2.43924824381219,-0.716729349266959,-1.32722830197508,-1.33265406104549,4.16992013751746,4.77113232143893,4.65527178136521,3.07826411016457,2.92836218655077,2.95310857807471,4.26258740451532,4.21653213451613,4.01070410961509,2.89571762674688,4.71019685822617,4.84985179691544,2.69426108957256,2.79758547984422,1.15621243643802,0.164591709090954,0.712880909123041,-2.88583151646106,-3.783030742846,-2.84975103392589,-1.24540388183498,0.420702509534053,-1.06826243788223,0.133968964868612,0.603605197169636,0.185569570975247,-3.54142573725212,-2.42826588109392,4.37902281200244,3.88759354175631,4.46894092128102,3.98808288683534,5.04986367708428,3.88757053127488,4.70938939247567,-0.391249442419233,0.19480237530871,0.579697589094675,-2.50292799365091,-1.07188288074319,-0.546700572035205,0.19480237530871,-1.99942579914277,0.501107817998919,1.31447643965322,-2.426839494566,-2.66719690229684,4.43855724858968,3.40261985979134,4.30918370923027,4.82065297452444,0.695619929760433,4.22111436207413,4.57730919290378,4.81602732109723,0.19480237530871,1.62272759311518,0.124969850841973,-1.51061675549852,0.427077131238217,-0.770752392564988,0.892079402499486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715_S3_30-34,3.5714620450625,4.36016912281351,4.56403016317748,4.10340508302139,3.87921475347578,4.63720339861397,3.54165643891229,4.61052480412524,4.71728311340621,-1.28256735491633,0.463854126230652,-1.28256735491633,0.606525164603245,0.727930407892867,1.33440352091082,0.497116544292551,-3.29232601459746,4.58560095492471,3.4771740542286,5.29993622108072,4.38624035748382,4.83449707474069,5.12458009911508,2.06810112810608,4.5703653659634,-0.725031237224714,-0.123579014222683,-1.92340441817984,-0.267591178004867,-1.20806366511115,0.0274324479398551,-2.1621327258745,-0.622103092837174,-1.64267522499882,-1.64267522499882,4.34494237475402,4.98020127914209,4.84954831889957,3.05345863507818,2.91249624304253,2.90580655272341,4.4832671691477,4.41264064758024,4.01701964181164,2.87899101521754,4.92485681890498,5.01241514512028,2.64805754368259,2.7524650274573,1.18036374291777,-0.00704204896532358,0.647949256257821,-3.13184034628597,-3.71999425212311,-2.51755545103302,-1.53033379928737,-0.0656797023047925,-0.982153812321444,0.0757153714666928,0.845527169614803,-0.0480815258764677,-3.549469701611,-2.61614518005314,4.70698832038413,4.1449426613887,4.68331797505028,4.18469110800789,5.08183869789656,4.14242032984617,4.90602591534177,-0.538370652716627,0.337887595477201,0.482048323275931,-2.03946124172164,-1.16474631801737,-0.476337917704457,0.337887595477201,-2.06757537128961,0.353525855814233,0.866591732148047,-2.81324052620123,-3.41697228717001,4.86396737069225,3.52250902192,4.50326131722501,5.00626683137697,0.64917837627074,4.44044099793548,4.79227080611383,5.03156168429722,0.337887595477201,1.16245601334271,-0.490863045779999,-0.842915384446375,0.291734749388109,-1.18685347374081,0.542334937018889,-1.46817349466746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716_E1_1-5,-0.16729699754572,1.29610323615483,-0.748319808382692,0.744663454349474,2.54115317172454,-0.904775084774296,-1.21077269954584,1.55373984049801,-0.992849492475944,-0.553721757417545,1.1342855198775,-0.553721757417545,0.92897233495053,0.819882465698553,3.26885133306443,2.61294511708127,0.723164439987359,1.3569621772537,-1.24564394435507,-0.322779786295888,0.521390405945746,-0.808338222234302,-0.876713767506625,-0.655938707757284,-0.976372742606061,-0.340572006742885,0.15492188610475,-0.544043499779589,0.644076720061712,2.48660766661825,1.67582039237319,1.72227149845221,1.74739267532015,0.541048167200822,0.458188018467965,0.541041388112632,1.35926129035915,-0.314954581469204,-2.22963120715077,-1.81728944769971,0.165614197648547,-0.0938552558324166,-0.220350129558839,-2.00830702604478,-2.13869562043884,1.2011574709217,-1.20412079740857,-0.104835017472542,-0.142123822070664,0.485536138040869,-0.0707760406033479,0.801114248985788,0.429135473204789,0.656241952367586,-0.78281126654804,-0.200395824893619,2.00403637992225,2.64002679140412,1.30293959550539,2.24328996111922,0.897711650183808,0.326978988866385,0.249774508797724,-0.0376127180945642,0.944025735473242,1.80659487681668,-0.535538149960952,1.09440561652692,0.114194865649974,-0.61605024513056,-0.126231786347768,0.998350446331753,1.3824459386944,2.02710982132289,2.48713389665206,2.00085229755845,0.998350446331753,1.66617341743638,1.01028038596961,0.690854638858349,0.719468447202494,1.29136126371231,1.99146212886349,-1.34116244508294,0.623942988505241,0.572092619228135,-2.03957782881192,1.66541093381764,0.475351420478198,-0.737234477059058,0.998350446331753,1.42402588406628,1.74489883380921,1.94263374559798,1.29073748749433,1.59373987466063,1.58314348556588,2.37059686290468,2.30215777513982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716_E1_10-14,0.0194275964413786,-0.757257803913136,0.220059566270038,1.16304595005496,2.78660554476743,-0.410418280370572,0.83525277858801,-0.754224039546094,-0.177903608044615,-0.606484180065197,2.31060826210153,-0.606484180065197,2.3364574456942,2.44417795670725,5.95309908018269,5.79784976239187,1.94870023150701,1.07637311159601,2.86866057216102,1.0942076129376,1.49354604852701,0.307707133273367,2.32073955037049,2.01022642845071,0.467752707095464,0.440180896474096,-0.0842002199089553,0.480955585211441,0.792739733789864,4.69806500327474,4.25888582091897,3.1767004740864,4.31448133022169,3.16853899683834,3.16853899683834,0.399268134203925,1.19794924098445,0.477031724675293,-0.479543971252815,-1.34995292254899,0.749244120060621,0.446337816000536,-0.941115163149056,-0.411265670245046,-0.128893157124635,0.0476499511496148,-0.224562211496734,1.39222276116817,0.209028412408201,0.724672195212225,1.42317805621779,2.11441544042576,1.44333917051059,1.6051470195485,-0.0635898514945041,0.954387559251642,3.20007365467606,6.18248479058094,3.5354238890495,2.25605413147092,1.19179281391538,1.48144129896997,1.070695137405,1.55499620662933,1.54282049856945,0.48425411688741,2.24034034645572,2.63234799824597,2.31253157166291,1.15062908302677,0.0967860452478643,1.364577842181,1.96496796588173,4.05215032457783,5.1560426587187,4.41699954191107,1.364577842181,3.69499269334734,1.78610925166826,2.83407744727045,2.65070761786624,2.56804244155979,0.371914108040379,1.10038607151445,-0.148545725851347,0.0830976435499815,-2.03508066881965,0.587660769060315,0.870069212609112,0.885345534484783,1.364577842181,3.62613432458169,3.47756083302915,4.56996147472456,2.17675371739392,4.3233099423365,4.39049902873137,4.59927146865283,4.80289462915115,0.343217825587921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716_E1_20-24,2.18843464028442,-0.871494551947192,1.00848516435542,2.56236601104346,-0.908061560459766,-0.206201610713652,0.763592611605853,-1.23656673441452,1.54234390365688,-0.457923490587444,2.43315423248535,-0.457923490587444,2.13966200503473,2.16224886465955,5.88899779657813,5.74052773440439,1.94023298022871,-0.674999120876693,1.28355177742652,-0.991191821579708,0.628447435553384,1.32517620352868,4.66593621480858,2.7042287803107,1.67640837567118,0.649720768069125,-0.206274382655596,0.59073995447766,0.923016226438062,4.27744385506423,4.56610603057028,2.90260878630541,4.27535250518798,3.17780524976833,3.17780524976833,-0.54164075343197,-1.11578687207533,-0.0857186985286929,1.71576549349519,-1.0593942682775,1.79228092490098,0.214491424343218,0.0213817471809155,0.775983040094006,-0.0276310892427057,-0.573206206591293,1.49974222566508,1.52882975029759,0.307404945390101,0.700124629937443,1.6301162709046,1.96052092867365,1.25354601666368,1.39878680489898,-0.240851040374019,0.988795622963761,2.67023425555965,6.12908037413815,3.62896312253282,2.14983006981765,1.1616140093553,1.33927276356477,0.908060105450997,1.23547543473094,0.327662200533427,-0.71614953058562,0.80564285386276,1.79248346601902,-0.333074892317304,2.8469632519922,0.0651568734443551,1.35560707248575,1.93386057921668,3.71838802667332,5.06726150409744,4.74123439653071,1.35560707248575,3.59519993522785,1.69652109268977,2.77713504606901,2.56788476013127,2.30234868730575,-0.12897857502189,1.57849428525379,0.169709365646052,2.13814805413892,-1.8328959945535,-0.910865737207792,-0.724433832996091,-0.221594860011074,1.35560707248575,3.52769311255866,3.18592807360624,4.47153150321684,2.19144446063957,3.9752616918909,4.32057062330433,4.45553831123861,4.66103952876778,0.0205162561249451,-0.49283162383045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716_E1_30-34,3.5445590590695,1.5345676463905,1.92320730870444,3.6196455179694,2.26598646334315,2.98561851824838,1.07003628827374,1.6097315912931,2.3944687736591,-0.303549907118105,2.39469212198346,-0.303549907118105,2.39141833738228,2.34300159702521,6.29320202468383,6.04268317164842,2.14129756811295,1.81903324527058,1.10956970053731,0.279401336444875,0.0791692655058069,2.59714001824408,3.1317313741466,2.91356379762446,2.18665829928827,0.857789274077455,-0.263080301372566,0.932613098107793,1.16863826551145,4.38905650566734,4.84282056749572,2.8836783644534,4.46841311546832,3.41621869560567,3.41578923870194,0.894104161640419,0.936061650453992,1.65450579234347,2.23515878443101,-0.658072146918933,2.14677534957456,0.831113685438451,1.75154581569702,-0.0211600800480174,-0.86970599351758,1.3557008653078,1.45724007542875,1.93938262732705,0.664594804323986,1.0160447326533,1.82831125010413,1.86784656575251,1.15005513264021,1.4825520985694,-0.231263682567277,1.24396245944101,2.94584358714431,6.44440870140162,3.70229344151593,2.34467095797932,1.3594261007142,1.40010655387377,0.962479561348608,1.88050154820534,0.78324171234886,1.19730793385614,2.64441149649344,0.907065136163707,-0.831739829262752,3.19781675216983,0.605506071384222,1.50805683662475,2.19424519994282,3.75097941060883,5.45794977378889,4.91616182305195,1.50805683662475,3.87646705238709,1.82948975323844,3.11206811586918,2.58229630514351,2.34773028409456,1.16487093891433,0.905786243303792,2.10370229380097,1.49813550774813,-1.73558695611902,0.944059608197426,0.489945064389321,-0.846162735012526,1.50805683662475,3.94203893894325,3.31593194724334,4.61668987280646,2.44791540963309,4.01872441074871,4.86134559026496,4.74294176400567,4.89908854128405,0.128082675342658,0.482873264872459,2.32174678686643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716_E3_1-5,-2.080444166496,-1.96221397632206,-2.04726858243474,-1.01519366685498,-0.509320844821124,-2.16237867153291,-1.99436168995853,-1.61901536683568,-2.29078209075782,-1.00119885551536,0.442822653492896,-1.00119885551536,1.15643932294895,1.15127210472899,1.57761692011635,1.62244119729537,0.550116666677485,-1.59627126895788,-2.00704454832836,-2.89594523043771,-1.84778414041584,-2.34603775641292,-2.24890584764441,-1.88295809105738,-2.19137435963894,-0.716921910160942,-0.609582165656715,-0.683824171511527,0.77142667670364,0.994754388023966,1.00403180331597,1.3293376872932,0.854032572091949,0.310373183424819,0.280217894711016,-2.32627583886318,-2.21048688803477,-2.52729496919948,-1.5404470842433,-1.42074640047207,-2.17409422497639,-1.85577073839514,-2.10340883519644,-1.91070863318234,-1.16486461789631,-1.97837862125152,-2.30210287244723,0.635391390897486,0.34016663349575,0.829801706427712,0.15928651370114,0.99707912807578,0.96524763858913,0.418071088646027,-0.574198825621277,0.923622401527433,1.28266994399837,1.65844642993906,1.199453402478,1.60341483039883,1.25712858264224,0.432872116824717,0.137009063968013,-2.57334509701245,-1.89411724822217,-0.801774796676688,-1.09769374733068,-2.34116400034812,-1.653200634179,-2.50044616314717,-0.763223989682051,1.36506804888961,-0.283981682899051,1.27495156146828,1.62598930193325,1.0756344702469,1.36506804888961,1.09727022558047,0.93558504975796,0.662388891823818,0.685591309210752,0.804406571410533,-1.76187280477997,-1.82695937771992,-2.00638671623249,-1.69045265458385,-1.64056719304183,-1.31400474403913,-1.77891356104649,-1.60433819586545,1.36506804888961,0.736873420116238,1.19905981528444,1.21452486822418,-0.165823995968982,1.29805928566185,1.29009310454197,1.40928581910731,1.31705451553536,-2.03202511348909,-2.14058978052579,-1.99440159752581,-1.7710607800394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716_E3_10-14,2.74674719880173,-0.786223180271879,2.28592558573756,2.42405901841082,2.01953743858691,0.608699060837282,1.12863594477561,-0.815646617230664,0.641834081161837,-0.570373557389702,1.42985080769055,-0.570373557389702,2.22527421797317,2.30438586544046,5.81027960257657,5.69385890280745,1.63930705130286,0.571570829972901,2.23663432359153,0.0108539869421674,-0.14856961254758,0.916418037813109,4.27491230730308,2.8244159978599,0.698218656897772,0.496585491631769,-0.585228328493873,0.487502981109493,0.840379257227862,3.90760925059254,4.25692314760563,2.46656975040862,4.1256067628388,3.00923949538861,3.00923949538861,1.49694597876996,-0.459600030630309,-0.227534430580895,1.43155000748704,-0.956107185015368,2.28570199455829,1.17500408508026,0.66783364535315,1.08589447730167,0.692194640113364,-1.34830577589822,1.12807508412262,1.8610262292568,0.342674786262024,0.623223116708596,1.47882813793447,1.9654178923019,0.677522890904071,0.846376888136758,-0.866667864378624,0.859549643559088,2.09935165804261,6.20230604799824,3.38000724764852,2.24397709835388,2.36445228783207,0.780967356037178,0.313310050262467,1.06807781371735,1.66293219002017,1.5054806841672,2.84696507227708,0.603110112802084,0.116256316801218,0.686136036794508,-0.76968056917221,1.35432322642876,1.84665093672712,3.30640597016102,4.85345267689209,4.74311256244718,1.35432322642876,3.51866447091376,1.58920386726859,2.68945692537913,2.37960480907316,1.78436679786286,1.76193101233476,2.10883368020123,0.90586711305876,1.55843525316283,-1.61542060512757,0.111605791748951,0.837630184861174,1.73537711659251,1.35432322642876,3.48998084915889,2.67376519549507,4.43705851640854,2.16913580274468,3.51500824760503,4.03862245966323,4.44005631922864,4.66024978185133,0.369682363526899,1.14353698737899,0.971555293639732,2.51084096711463,-1.88897726912084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716_E3_30-34,1.89736131514795,-0.440840587080948,1.69745635027173,1.6248076933353,-0.190303108469106,1.16831149641094,-0.439652219384956,-0.105970754476158,-0.0360996202809183,-0.338774424092915,2.67783093683847,-0.338774424092915,2.31395815791066,2.30183826601102,6.04413699879492,5.77403725502301,2.02932205265454,0.0200075390373727,1.30114775406327,-1.01808141043033,-0.755319641207461,0.895110468936769,2.80097066215108,1.78433432691642,-0.0864849676058446,0.819820235965111,-0.29567722432837,0.841891638238211,1.25155501839622,4.40913747172208,4.80696819872595,2.89180744586858,4.20533466755204,3.25093124401915,3.25050246036654,-0.354217532880286,-0.496412928853624,-0.207736008570414,1.98591222721592,-0.738366406435344,0.973942882623071,-0.886856705006985,0.542939866051548,0.386781051688776,-0.589813571472012,-0.438491587535589,0.367479032328994,1.46436223070087,0.280013524624417,0.70812558154648,1.80790438016908,1.81841640167715,1.07451232430589,1.47960409053959,-0.36068681500965,1.13214419409254,2.8211095236128,6.23300017786792,3.58364158388641,2.42483531987755,1.31458820960805,1.42729602974851,0.888491424748328,2.31068192783408,0.896029827318335,1.7318894570384,2.66038812073615,0.351989688148511,-0.787661824587233,2.58645876494693,-0.0171097934268317,1.45676404711935,2.11365359599389,3.7734138912855,5.13662818969392,4.87419796026167,1.45676404711935,3.75306746369471,1.74653809179251,2.98951354758348,2.42705738831875,2.34176280031833,-0.125848450522792,-0.19344648279639,0.403138493390544,-0.513228924083459,-1.5754430648094,-0.926170876276204,-0.245580155802789,0.561801029363741,1.45676404711935,3.83917090911177,3.32863349941349,4.4914272270459,2.47686068593276,4.05045341866718,4.53232147487679,4.61905207456252,4.77683084319561,-0.24962265941234,-0.237325793102127,1.29637259413352,1.12854203353942,-1.63028901225361,1.24629974195396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716_P3_30-34,-0.862856749748104,-0.670500116302585,-0.443923280106495,-0.768037440137249,-0.588167006396637,-0.443573150257038,-0.544301739217231,-0.568222629212336,-0.471153935423826,NA,0.028432311890638,NA,-0.436172526800946,-0.469179825301027,-2.71098149253673,-2.21839353329071,-0.903467176754441,-0.691858016178899,-0.623207801298886,-0.510191256931151,-0.673372675207956,-0.348302676749643,-0.338178030950134,-0.558274435053133,-0.427853713095869,-2.07408496823979,-0.165258481665763,-1.81992628903242,-1.77284441869912,-2.29620956711725,-2.05479453501434,-1.80584175745756,-1.64982710994823,-0.729938674262509,-0.744224482225762,-0.544882473783537,-0.516537820382451,-0.359614978329346,-0.194147339566472,0.0962245357826664,-0.835491656942105,-0.615758950948668,-0.469346289459323,-0.690622766882247,-0.585689826404894,-0.547735754361031,-0.258653176266245,-0.591792715601792,-0.417978828203458,-0.151834009990766,-2.65895865500512,-1.20770469416689,-1.42582561206546,-0.600661888497296,-1.1148705537653,-1.25806539771139,-1.65734729512375,-2.66300395866471,-2.31224810979843,0.684703564266657,-1.82452616426762,-0.855056980986003,-0.922522332085245,-0.33080570747339,-0.585106402582607,-0.222401954162552,-0.0580530289709732,-0.413507119273,-0.919804543578301,-0.328239276809202,-0.0999640715535591,0.337885095595051,-3.13629106456481,-2.39385805302811,-1.62355646035614,-2.18112478348917,0.337885095595051,-0.632117794744332,-3.258337841061,-1.3947068770521,-1.28993420232854,-0.8160014677115,-0.783139551797917,-0.467812735774571,-0.456815584027611,-0.401348463889496,-0.916021713750968,-0.672358757032233,-0.650875055313175,-0.312075545110034,0.337885095595051,-2.41528365782406,-1.86363585745629,-1.81555851344804,-4.23226985509952,-2.96188545250685,-2.01775093001847,-0.762186613772674,-1.28256735491633,-0.553721757417545,-0.606484180065197,-0.457923490587444,-0.303549907118105,-1.00119885551536,-0.570373557389702,-0.338774424092915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716_S1_10-14,1.15353214389665,1.83360077414843,2.18680331482536,2.02304428484134,2.20373958547571,2.19273413098283,1.58269490837247,2.21507046589739,2.2220787179361,-1.0694685855502,-0.0248401039500518,-1.0694685855502,0.461788020129433,0.778622492412566,-0.659519207294629,-2.06483534602193,-2.79925805181592,2.22731178803167,1.96025437351883,2.53486660218351,2.2463987996263,2.26104351098878,2.39620338792413,0.644955890622025,1.99411622178338,-0.73576140791078,-0.442044188080152,-1.11182425126594,-0.233415398613838,-1.80836450435052,-1.81594289306428,-2.18020437763952,-1.85900817570574,-1.56535304346085,-1.56921164445505,2.04471019861588,2.5820647169897,2.45940647603654,2.07616251106183,2.04139767356458,1.03310584353253,1.29146958322526,1.83472622624305,1.7568454046409,1.85765460472657,2.49382155741215,2.13215653260313,1.85856888256224,2.01001480913064,0.517589606516524,0.249816728370377,0.714872551886953,-2.47343622889204,-2.93361290617591,-0.779642816060633,-0.753628567460386,-0.396459942362813,-2.46030673131734,-2.24480600043254,0.770433266394857,-0.106062576947058,-2.69277832411516,-0.569368668752669,2.49276456226676,2.27386935751266,2.67581052323335,2.58822850303397,3.15579161675367,2.24025307499394,2.54001249496571,-1.6200449235915,0.321476678367912,0.271523118574553,-2.37631048180595,-2.67673968326828,-2.50165101267864,0.321476678367912,-2.35494858765764,-0.758480795295488,-0.831340736396376,-2.18476499217125,-2.43278435935653,1.70423616180027,1.66827045956528,1.62485587882639,2.03586213593221,0.146961893203896,2.24413680655189,2.08095557562606,2.50704339123078,0.321476678367912,-0.912832919052752,-1.73495340653533,-2.974686168411,-0.69320497819334,-1.95464690164579,-1.6382474784244,-3.18918612699085,-3.06626291435755,0.861189884500196,2.30638528025235,2.11378975751046,2.16546270179309,0.662403505730785,1.61089612402487,2.2000438029354,-1.0694685855502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716_S1_20-24,1.36417777249015,2.02029005431055,2.46974875429189,2.05703581429956,2.22255877838172,2.61973618395679,1.79002231855823,2.39338032563522,2.52239849200538,-0.671114235195339,-0.477193998346537,-0.671114235195339,0.710527199645863,0.845077794225442,-0.634854874346469,-1.94709121144177,-1.65292272922706,2.29125864844625,2.10127404969991,2.90210951516837,2.36361032604425,2.71230267808966,2.67841983812338,0.701379988171006,2.40513116079566,-0.181719848958216,-0.85725653893724,0.322451668461301,0.245800486498488,-1.49832198819119,-1.74010281400353,-2.00177218087665,-1.7732067258566,-2.3263367499481,-2.3156005234201,2.21728163996035,2.73962612829784,2.73173578820985,1.9461015263203,1.81507105848964,1.04342448497683,1.95732830905176,2.10932118790851,1.91030063654387,1.70559146365462,2.71626425510491,2.83800512836344,1.59129659881692,1.7903194960832,0.332273655465981,0.349249063436344,0.839425623779118,-1.8834787620305,-3.17522448156962,-1.05544313736163,0.500206043623374,-1.14176916783597,-2.37553814492652,-2.07032009784155,0.81550116806092,0.255563953251325,-2.54360537203299,-1.81230738829835,2.60300908587882,2.3391903987472,2.72239444829801,2.55400903722129,3.05276853948904,2.25946901814957,2.76503515301956,-1.4600610915993,0.335861458330589,0.679300578224175,-1.73056091491526,-2.45930756024939,-2.28151985060062,0.335861458330589,-2.23177002748776,-0.366203273942687,0.499803546909408,-1.58103635432854,-2.04802560762656,2.0683194120147,1.84688204824507,2.16766148161837,2.68225414943677,-0.238875448491172,2.37026234076728,2.60537665418002,3.06279047756358,0.335861458330589,0.348702887195791,-1.60208519146373,-2.48594770125501,-0.278840905977396,-1.96518385731639,-1.41668142598834,-2.76652390913793,-2.94948312917943,0.453118706505923,2.51917324493049,2.49053170622342,2.84057335692142,0.182032103433867,2.22821333686097,2.70555243929544,-0.671114235195339,-2.69986637713356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
