value,Var1,Var2,Depth1,Depth2,Year1,Year2,Habitat1,Habitat2,year_comparison
0.36120839,X716_P1_1.5,X717_P3_1.5,0-9,0-9,2016,2017,Palsa,Palsa,between
0.55926157,X716_P1_10.14,X716_P2_10.14,10-19,10-19,2016,2016,Palsa,Palsa,within
0.41025923,X716_P1_10.14,X716_P3_10.14,10-19,10-19,2016,2016,Palsa,Palsa,within
0.49855323,X716_P1_10.14,X717_P1_10.14,10-19,10-19,2016,2017,Palsa,Palsa,between
0.95184312,X716_P1_10.14,X717_P2_10.14,10-19,10-19,2016,2017,Palsa,Palsa,between
0.43550492,X716_P1_10.14,X717_P3_10.14,10-19,10-19,2016,2017,Palsa,Palsa,between
0.72904963,X716_P1_30.34,X716_P2_30.34,30-39,30-39,2016,2016,Palsa,Palsa,within
0.51039012,X716_P1_30.34,X716_P3_30.34,30-39,30-39,2016,2016,Palsa,Palsa,within
0.66997986,X716_P2_1.5,X716_P3_1.5,0-9,0-9,2016,2016,Palsa,Palsa,within
0.59359998,X716_P2_1.5,X717_P2_1.5,0-9,0-9,2016,2017,Palsa,Palsa,between
0.56235649,X716_P2_1.5,X717_P3_1.5,0-9,0-9,2016,2017,Palsa,Palsa,between
0.32499044,X716_P2_10.14,X716_P3_10.14,10-19,10-19,2016,2016,Palsa,Palsa,within
0.44877899,X716_P2_10.14,X717_P1_10.14,10-19,10-19,2016,2017,Palsa,Palsa,between
0.92341735,X716_P2_10.14,X717_P2_10.14,10-19,10-19,2016,2017,Palsa,Palsa,between
0.37880333,X716_P2_10.14,X717_P3_10.14,10-19,10-19,2016,2017,Palsa,Palsa,between
0.54289678,X716_P2_20.24,X716_P3_20.24,20-29,20-29,2016,2016,Palsa,Palsa,within
0.50292637,X716_P2_20.24,X717_P1_20.24,20-29,20-29,2016,2017,Palsa,Palsa,between
0.80137062,X716_P2_20.24,X717_P2_20.24,20-29,20-29,2016,2017,Palsa,Palsa,between
0.59204763,X716_P2_20.24,X717_P3_20.24,20-29,20-29,2016,2017,Palsa,Palsa,between
0.83398413,X716_P2_30.34,X716_P3_30.34,30-39,30-39,2016,2016,Palsa,Palsa,within
0.71606578,X716_P3_1.5,X717_P2_1.5,0-9,0-9,2016,2017,Palsa,Palsa,between
0.77556386,X716_P3_1.5,X717_P3_1.5,0-9,0-9,2016,2017,Palsa,Palsa,between
0.43343147,X716_P3_10.14,X717_P1_10.14,10-19,10-19,2016,2017,Palsa,Palsa,between
0.93294166,X716_P3_10.14,X717_P2_10.14,10-19,10-19,2016,2017,Palsa,Palsa,between
0.34061827,X716_P3_10.14,X717_P3_10.14,10-19,10-19,2016,2017,Palsa,Palsa,between
0.66801301,X716_P3_20.24,X717_P1_20.24,20-29,20-29,2016,2017,Palsa,Palsa,between
0.84507888,X716_P3_20.24,X717_P2_20.24,20-29,20-29,2016,2017,Palsa,Palsa,between
0.38777165,X716_P3_20.24,X717_P3_20.24,20-29,20-29,2016,2017,Palsa,Palsa,between
0.68038609,X716_S1_1.5,X716_S2_1.5,0-9,0-9,2016,2016,Bog,Bog,within
0.44284886,X716_S1_1.5,X717_S2_1.5,0-9,0-9,2016,2017,Bog,Bog,between
0.52907996,X716_S1_1.5,X717_S3_1.5,0-9,0-9,2016,2017,Bog,Bog,between
0.59897204,X716_S1_10.14,X716_S2_10.14,10-19,10-19,2016,2016,Bog,Bog,within
0.61571764,X716_S1_10.14,X716_S3_10.14,10-19,10-19,2016,2016,Bog,Bog,within
0.2942637,X716_S1_10.14,X717_S2_10.14,10-19,10-19,2016,2017,Bog,Bog,between
0.51394092,X716_S1_10.14,X717_S3_10.14,10-19,10-19,2016,2017,Bog,Bog,between
0.47131281,X716_S1_20.24,X716_S2_20.24,20-29,20-29,2016,2016,Bog,Bog,within
0.4986933,X716_S1_20.24,X716_S3_20.24,20-29,20-29,2016,2016,Bog,Bog,within
0.38484978,X716_S1_20.24,X717_S2_20.24,20-29,20-29,2016,2017,Bog,Bog,between
0.6658195,X716_S1_20.24,X717_S3_20.24,20-29,20-29,2016,2017,Bog,Bog,between
0.51165256,X716_S1_30.34,X716_S2_30.34,30-39,30-39,2016,2016,Bog,Bog,within
0.55859865,X716_S1_30.34,X716_S3_30.34,30-39,30-39,2016,2016,Bog,Bog,within
0.36326612,X716_S1_30.34,X717_S2_30.34,30-39,30-39,2016,2017,Bog,Bog,between
0.67206371,X716_S2_1.5,X717_S2_1.5,0-9,0-9,2016,2017,Bog,Bog,between
0.68177421,X716_S2_1.5,X717_S3_1.5,0-9,0-9,2016,2017,Bog,Bog,between
0.47130704,X716_S2_10.14,X716_S3_10.14,10-19,10-19,2016,2016,Bog,Bog,within
0.64031616,X716_S2_10.14,X717_S2_10.14,10-19,10-19,2016,2017,Bog,Bog,between
0.60357342,X716_S2_10.14,X717_S3_10.14,10-19,10-19,2016,2017,Bog,Bog,between
0.58674635,X716_S2_20.24,X716_S3_20.24,20-29,20-29,2016,2016,Bog,Bog,within
0.39028823,X716_S2_20.24,X717_S2_20.24,20-29,20-29,2016,2017,Bog,Bog,between
0.7173432,X716_S2_20.24,X717_S3_20.24,20-29,20-29,2016,2017,Bog,Bog,between
0.52161096,X716_S2_30.34,X716_S3_30.34,30-39,30-39,2016,2016,Bog,Bog,within
0.36329553,X716_S2_30.34,X717_S2_30.34,30-39,30-39,2016,2017,Bog,Bog,between
0.64265687,X716_S3_10.14,X717_S2_10.14,10-19,10-19,2016,2017,Bog,Bog,between
0.52930192,X716_S3_10.14,X717_S3_10.14,10-19,10-19,2016,2017,Bog,Bog,between
0.5858599,X716_S3_20.24,X717_S2_20.24,20-29,20-29,2016,2017,Bog,Bog,between
0.6115709,X716_S3_20.24,X717_S3_20.24,20-29,20-29,2016,2017,Bog,Bog,between
0.54801214,X716_S3_30.34,X717_S2_30.34,30-39,30-39,2016,2017,Bog,Bog,between
0.46293651,X717_E2_1.5,X717_E3_1.5,0-9,0-9,2017,2017,Fen,Fen,within
0.28812126,X717_E2_10.14,X717_E3_10.14,10-19,10-19,2017,2017,Fen,Fen,within
0.90016709,X717_P1_10.14,X717_P2_10.14,10-19,10-19,2017,2017,Palsa,Palsa,within
0.48059453,X717_P1_10.14,X717_P3_10.14,10-19,10-19,2017,2017,Palsa,Palsa,within
0.81411856,X717_P1_20.24,X717_P2_20.24,20-29,20-29,2017,2017,Palsa,Palsa,within
0.76985601,X717_P1_20.24,X717_P3_20.24,20-29,20-29,2017,2017,Palsa,Palsa,within
0.68533727,X717_P2_1.5,X717_P3_1.5,0-9,0-9,2017,2017,Palsa,Palsa,within
0.90999528,X717_P2_10.14,X717_P3_10.14,10-19,10-19,2017,2017,Palsa,Palsa,within
0.75585216,X717_P2_20.24,X717_P3_20.24,20-29,20-29,2017,2017,Palsa,Palsa,within
0.62659406,X717_S2_1.5,X717_S3_1.5,0-9,0-9,2017,2017,Bog,Bog,within
0.53382624,X717_S2_10.14,X717_S3_10.14,10-19,10-19,2017,2017,Bog,Bog,within
0.75585032,X717_S2_20.24,X717_S3_20.24,20-29,20-29,2017,2017,Bog,Bog,within
