Genome,715_P2_30-34,716_E1_30-34,716_P2_20-24,717_P3_1-5,717_P2_20-24,711_S-1-D,712_P-3-D,713_P-1-X1,717_E2_1-5,712_E-1-X,716_S2_1-5,712_P-3-S,712_E-3-M,717_S2_10-14,713_CPON1-2-D,715_S3_30-34,714_P1_30-34,713_CPON1-1-S,713_E-1-D,714_E1_1-5,715_P1_10-14,717_S3_10-14,713_CPN1-2-M,713_CPN1-1-S,711_P-2-S,713_S-1-X1,713_E-2-M,716_P2_1-5,713_E-2-X1,714_P3_40-44,713_CPN1-2-D,712_P-1-M,716_E2_1-5,716_P3_30-34,716_S1_20-24,711_E-2-M,717_S3_1-5,713_E-1-X2,716_S1_10-14,713_E-1-M,714_S2_20-24,715_P2_10-14,715_P1_20-24,713_S-3-M,713_E-3-M,712_E-2-D,713_CPON1-2-X2,713_E-3-X1,711_P-1-S,717_E2_20-24,713_S-2-D,714_S1_5-9,714_P1_40-44,713_C-1-S,713_CPON1-1-D,714_E2_1-5,713_P-3-X1,716_E3_30-34,713_S-3-D,716_S3_20-24,713_E-1-X0,714_E1_30-34,716_E2_20-24,716_E3_1-5,713_CPON1-2-X1,714_S2_1-5,716_P1_1-5,714_P3_50-54,712_P-2-M,714_E2_5-9,714_S1_10-14,712_E-1-D,714_S3_10-14,715_S1_30-34,715_P3_1-5,714_S1_30-34,712_E-3-S,713_S-3-X2,717_E1_30-34,717_E3_30-34,713_CPON2-1-X1,717_E1_1-5,713_CPON2-1-M,717_S2_30-34,713_CPON1-1-X1,713_CPN1-2-S,713_S-1-M,715_E2_1-5,715_E3_10-14,716_S3_10-14,717_P1_1-5,716_S3_30-34,714_P3_70-74,711_E-1-D,713_CPON2-1-X0,715_E3_1-5,715_P2_20-24,717_E2_10-14,713_CPN1-1-X2,714_E2_20-24,715_E2_30-34,711_P-3-M,713_S-1-D,715_P3_10-14,713_C-2-D,715_E3_20-24,716_P3_20-24,713_P-3-M,715_P1_1-5,711_S-3-M,713_S-3-X0,713_S-2-X0,712_P-3-M,713_CPN2-1-D,711_E-1-S,713_CPON2-1-D,716_S2_10-14,715_E1_20-24,715_S2_10-14,713_S-2-S,717_P2_10-14,711_S-2-M,716_E3_10-14,715_E2_20-24,711_S-1-M,717_S2_20-24,713_C-1-D,714_S3_20-24,713_E-2-D,713_E-2-X2,712_S-2-D,717_E3_20-24,715_S2_20-24,712_E-3-X,713_E-3-S,715_P2_1-5,713_S-3-X1,712_E-2-M,711_E-2-S,713_S-1-X2,713_CPN1-1-M,713_E-1-S,713_CPN1-1-X0,713_S-2-M,713_CPN1-1-X1,715_S2_30-34,713_CPON1-2-M,712_S-3-S,714_E1_5-9,711_P-1-M,714_S3_40-44,713_E-3-X2,711_P-3-S,714_S1_40-44,711_E-2-D,713_CPN1-1-X4,713_CPON1-1-M,711_P-2-D,711_S-2-D,713_C-1-X1,713_E-3-D,714_S2_5-9,716_P1_10-14,715_P1_30-34,714_E1_20-24,711_E-3-S,712_E-1-M,715_S1_10-14,717_P3_20-24,715_E2_10-14,711_E-1-M,716_S2_30-34,713_C-2-X0,714_P1_20-24,712_E-2-S,716_E1_20-24,713_CPON1-1-X0,711_P-1-D,713_CPN2-1-X1,712_E-2-X,713_C-2-M,713_C-1-X0,712_S-3-X,712_P-2-S,717_P1_20-24,713_CPON1-2-X0,713_CPN1-2-X1,716_E1_1-5,716_P3_1-5,713_CPN2-1-X0,715_S1_20-24,713_E-1-X1,715_E1_1-5,713_S-1-X0,716_E1_10-14,717_E1_10-14,714_S2_40-44,714_S1_1-5,715_S3_20-24,716_S1_30-34,713_CPN1-2-X0,713_CPN1-1-D,712_E-3-D,716_S1_1-5,712_S-1-M,712_S-1-X,713_E-3-X0,713_C-1-M,712_S-3-D,717_S3_20-24,713_E-2-S,714_P3_60-64,711_E-3-D,713_S-3-S,714_S3_1-5,715_S1_1-5,715_P3_20-24,717_S2_1-5,717_P3_10-14,716_S2_20-24,712_S-1-S,714_S1_20-24,712_S-1-D,715_E1_30-34,714_P3_30-34,712_S-2-X,713_C-2-X1,713_CPN1-2-X2,714_S3_5-9,717_E3_1-5,714_S3_30-34,717_P2_1-5,712_P-1-D,711_P-3-D,712_P-1-S,716_E2_10-14,712_P-2-D,716_P3_10-14,713_CPON2-1-S,713_E-2-X0,711_P-2-M,716_P1_30-34,713_CPN2-1-S,715_P3_30-34,717_E3_10-14,711_E-3-M,713_C-2-S,715_E3_30-34,713_S-1-S,713_CPN2-1-M,716_P2_30-34,717_P1_10-14,711_S-1-S,716_P2_10-14
20110600_P1D_1,0.0,0.0,1.6816799999999998,0.0,26.476716999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.107404545,0.0,0.0,0.20343739,0.0,0.0,0.19473808,0.0,0.0,0.0,0.0,0.0,0.0,0.8588716999999999,0.0,0.0,0.18993253,0.0,0.0,0.0,0.08788085,0.0,1.1885958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15650807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6877593000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3331219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.988278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96772766,0.0,0.0,0.0,0.0,0.72031677,0.0,0.0,0.0,0.0,1.621766,0.7726599000000001,0.0,0.0,0.0,0.0,0.06818739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15072411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2196233,0.0,0.0,0.0,0.0,0.0,0.0,0.615079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.486193,0.0,0.0,0.0,0.0,3.8208877999999995,0.0,0.0,0.0,0.0,17.534077,0.0,0.0,0.0,0.0,0.0,2.443146,0.09402139,0.0,0.0,1.1479641,0.6480640999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055818707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32696104,0.0,0.0,0.0,0.0,0.0,0.0,0.27387568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34055766,1.0681747,0.0,1.6428556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29126537,0.0,0.36388162
20110600_P1D_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20110600_P1D_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23894127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22339043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5142107000000005,0.0,0.0,0.0,4.5153932999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20110600_P1D_7,0.0,0.0,0.0,0.0,0.0,0.0,3.3170182999999995,0.0,0.0,1.0162717,0.0,0.0,0.0,0.0,0.0,0.0,0.4873181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4851735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.234884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38964698,0.0,0.0,0.0,3.1615963,1.1095903999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55798846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20110600_P1M_10,0.0,0.0,0.4873929,0.0,0.5477428000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06892002400000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13522527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22833313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06121593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0923938999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13323233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32591924,0.0,0.0,0.0,0.0,0.058221925,0.0,0.0,0.12783276,0.0,2.8659205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055794507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11592620599999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20110600_P1M_11,0.0,0.0,0.0,0.0,2.1501436000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17764094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4067614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5134082999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62839836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2690375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20110600_P1M_13,0.0,0.0,0.0,0.0,0.776844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4047816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43424989999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18218653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07656853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28775525,0.0,0.0,0.0,0.0,2.9090264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20110600_P1M_15,0.0,0.0,0.0,0.0,1.1069546000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42001313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20110600_P1M_17,0.0,0.0,0.23262776,0.0,34.20556,0.0,0.9777546999999999,0.15547284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30228734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7678377999999997,0.0,0.0,0.0,21.85795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45166540000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3823083,0.0,0.0,0.15847482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.11819499999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.75313,0.0,0.12078099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37873140000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18034151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.720219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2140539,0.0,0.0,0.0,0.0,2.6544924,0.0,0.0,0.11682122,0.4307169,22.608307,0.0,0.0,0.0,0.0,0.0,0.24345554,0.0,0.0,0.0,0.0,0.8081286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15673691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7814906,0.0,0.0,0.0,0.0,0.0,4.32166,8.136197,0.0,0.0,0.14074174,0.0,0.0,0.0,0.0,0.37247577,0.27277848,0.15158923,0.0,0.0,0.0,0.0,0.0,0.0,0.09247747,0.0,0.0,0.0
20110600_P1M_18,0.06271608,0.0,1.4855307,0.0,3.0103276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32032076,0.23703773,0.0,0.20440581,0.0,0.0,0.4178923,0.06436497,1.3075149,0.42577687,0.0,0.0,0.0,0.09630948,0.0,0.11184502,0.9049703000000001,1.8637218,0.0,0.0,0.7487754,0.0,0.20819466,0.0,0.47250134,0.0,0.8733883,0.1675253,0.24760227,0.08173580000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.18552497,0.0,0.0,0.0,0.58122796,0.0,0.0,0.0,0.0,0.41952609999999996,0.0,0.0,0.0,0.0,0.7743575,0.3344229,0.0,0.0,0.099331714,0.0,0.11092884,0.0,0.08029431,0.0,0.0,0.32473767,0.0,0.19942966,0.0,0.0,0.0,0.0,7.546431,0.81789804,0.074011505,1.2805072,0.0,0.0,0.0,0.15307614,0.0,0.57860506,0.0,0.0,0.43922845,0.0,0.46755394,0.0,0.0,0.0,0.0,4.973621400000001,0.19208996,0.21936630000000001,0.0,0.0,0.09564307,0.40132052,0.0,0.3415283,0.24189857,0.31942335,1.4997770000000001,1.0986192,0.0,4.1156054,1.4400975,0.0,0.0,0.0,9.643725,0.311758,0.0,0.0,0.0,1.0888913,0.0,0.0,0.0,0.0,0.2633909,0.0,0.43089740000000004,0.0,0.0,0.0,0.3906845,0.0,0.0,0.0,1.4053385,0.0,0.0825433,0.0,0.0,0.19488895,0.05988983,0.0,0.0,1.5104866000000001,0.22026405,0.0,0.0,0.0,0.0,0.0,0.33716625,0.0,0.51034886,0.0,0.0,0.13724443,0.09544783,0.43815756,0.0,0.0,0.0,0.0,0.69803995,0.0,0.0,0.80783635,0.0,0.0,0.0,0.0,0.3357432,0.0,0.0,0.0,0.0,0.0,0.23340361,0.0,0.38921502,0.5383292,0.0,0.0,3.0457183999999997,4.962154,0.5761008000000001,0.0,0.0,0.6503492,0.0,0.0,0.16208169,0.05810427,0.4844267,0.19398457,0.10775631,0.8991229,0.0,0.0,0.0,0.17994100000000002,0.0,0.0,0.25158525,0.33207443,0.0,0.0,0.0,0.08853287,0.0,0.0,0.36644217,0.058180157,0.68199897,0.67358285,0.0,0.65216386,0.0,0.0,1.7208385,0.19866306,0.0,0.38333854,0.1126422,0.0,0.2846688,0.0,0.0,0.1595763,0.0,0.0,0.05753548,0.10434028,0.0,0.0,4.457649,0.3825874,0.19678687,1.0157989,0.0,0.0,0.0,0.0,0.0,2.0974779999999997,0.0,0.2152868,0.0,0.37744364
