Habitat__,genome,tpm
Fen,PLDW01,0
Fen,PLEI01,0
Fen,PLGF01,0
Fen,PLHP01,0
Fen,PLJD01,0
Fen,PLLP01,0
Fen,PLMQ01,0
Fen,PLNE01,0
Fen,PLNQ01,0
Fen,PLNR01,0
Fen,PLNS01,0
Fen,PLRX01,0
Fen,PLSG01,0
Fen,PLSJ01,0
Fen,PLSL01,0
Fen,PLSR01,0
Fen,PLSW01,0
Fen,PLTJ01,0
Fen,PLTK01,0
Fen,PLTN01,0
Fen,PLTT01,0
Fen,PLUL01,0
Fen,PLWZ01,0
Fen,PLXB01,0
Fen,PLXD01,0
Fen,PLXF01,0
Fen,PLXG01,0
Fen,PLXI01,0
Fen,PLXJ01,0
Fen,PLXK01,0
Fen,PLXM01,0
Fen,PLXO01,0
Fen,PLXR01,0
Fen,PLXS01,0
Fen,PLXW01,0
Fen,PLXY01,0
Fen,PLXZ01,0
Fen,PLYA01,0
Fen,PLYC01,0
Fen,PLYD01,0
Fen,PLYI01,0
Fen,PLYJ01,0
Fen,PLYL01,0
Fen,PLYM01,0
Fen,PLYN01,0
Fen,PLYO01,0
Fen,PLYP01,0
Fen,PLYR01,0
Fen,PLYW01,0
Fen,PLYZ01,0
Fen,PLZA01,0
Fen,PLZB01,0
Fen,PLZJ01,0
Fen,PLZO01,0
Fen,PMLV01,0
Fen,PMNO01,0
Fen,PMOF01,0
Fen,PMOL01,0
Fen,PMOM01,0
Fen,PMON01,0
Fen,PMOO01,0
Fen,PMOU01,0
Fen,PMST01,0
Fen,PMSU01,0
Fen,PMSV01,0
Fen,PMTF01,0
Fen,PMUP01,0
Fen,PMYM01,0
Fen,PNAG01,0
Fen,PNAZ01,0
Fen,PNBE01,0
Fen,Palsa.Labelled.R1.T1.F1.trimmomatic.metaspades_bin.33_89.65_1.71,0
Fen,Palsa.Labelled.R1.T1.F2.trimmomatic.megahit_bin.16_70.72_6.45,0
Fen,Palsa.Labelled.R1.T1.F2.trimmomatic.metaspades_bin.100_93.16_1.99,0
Fen,Palsa.Labelled.R1.T1.F2.trimmomatic.metaspades_bin.50_88.06_3.48,0
Fen,Palsa.Labelled.R1.T1.F3.JGI.BFC.metaspades_bin.27_84.23_6.23,0
Fen,Palsa.Labelled.R1.T1.F3.JGI.BFC.metaspades_bin.68_91.15_5.94,0
Fen,Palsa.Labelled.R1.T1.F3.trimmomatic.megahit_bin.19_95.60_0.77,0
Fen,Palsa.Labelled.R1.T1.F3.trimmomatic.metaspades_bin.27_85.91_3.87,0
Fen,Palsa.Labelled.R1.T1.F3.trimmomatic.metaspades_bin.45_95.70_1.53,0
Fen,Palsa.Labelled.R1.T1.F3.trimmomatic.metaspades_bin.56_91.47_0.17,0
Fen,Palsa.Labelled.R1.T1.F3.trimmomatic.metaspades_bin.65_73.50_0.43,0
Fen,Palsa.Labelled.R1.T2.F3.JGI.BFC.metaspades_bin.25_97.16_1.95,0
Fen,Palsa.Labelled.R1.T2.F3.JGI.BFC.metaspades_bin.39_92.28_2.97,0
Fen,Palsa.Labelled.R1.T2.F3.trimmomatic.megahit_bin.27_89.55_3.74,0
Fen,Palsa.Labelled.R1.T3.F1.JGI.BFC.metaspades_bin.33_71.29_4.39,0
Fen,Palsa.Labelled.R1.T3.F1.JGI.BFC.metaspades_bin.45_99.51_0.25,0
Fen,Palsa.Labelled.R1.T3.F1.trimmomatic.metaspades_bin.59_73.01_2.17,0
Fen,Palsa.Labelled.R1.T3.F1.trimmomatic.metaspades_bin.92_78.45_5.29,0
Fen,Palsa.Labelled.R1.T3.F2.JGI.BFC.metaspades_bin.21_96.58_1.67,0
Fen,Palsa.Labelled.R1.T3.F2.trimmomatic.megahit_bin.30_87.36_0.57,0
Fen,Palsa.Labelled.R2.T2.F1.trimmomatic.metaspades_bin.114_96.06_2.35,0
Fen,Palsa.Labelled.R2.T2.F1.trimmomatic.metaspades_bin.38_84.70_3.10,0
Fen,Palsa.Labelled.R2.T2.F1.trimmomatic.metaspades_bin.77_97.04_0.57,0
Fen,Palsa.Labelled.R2.T2.F3.trimmomatic.metaspades_bin.7_84.01_7.43,0
Fen,Palsa.Labelled.R2.T3.F1.JGI.BFC.metaspades_bin.13_97.46_0.87,0
Fen,Palsa.Labelled.R2.T3.F1.JGI.BFC.metaspades_bin.20_92.24_3.33,0
Fen,Palsa.Labelled.R2.T3.F1.JGI.BFC.metaspades_bin.25_97.67_0.00,0
Fen,Palsa.Labelled.R2.T3.F1.trimmomatic.metaspades_bin.31_87.45_2.00,0
Fen,Palsa.Labelled.R2.T3.F2.JGI.BFC.metaspades_bin.60_92.76_2.11,0
Fen,Palsa.Labelled.R2.T3.F2.trimmomatic.megahit_bin.45_76.68_4.31,0
Fen,Palsa.Labelled.R2.T3.F3.trimmomatic.megahit_bin.21_71.76_3.88,0
Fen,Palsa.Labelled.R3.T1.F1.JGI.BFC.metaspades_bin.29_98.93_1.71,0
Fen,Palsa.Labelled.R3.T1.F1.trimmomatic.metaspades_bin.38_96.40_3.38,0
Fen,Palsa.Labelled.R3.T1.F1.trimmomatic.metaspades_bin.54_94.98_2.76,0
Fen,Palsa.Labelled.R3.T1.F2.trimmomatic.megahit_bin.31_72.28_6.84,0
Fen,Palsa.Labelled.R3.T1.F2.trimmomatic.metaspades_bin.24_90.12_0.10,0
Fen,Palsa.Labelled.R3.T1.F2.trimmomatic.metaspades_bin.39_97.73_0.57,0
Fen,Palsa.Labelled.R3.T1.F2.trimmomatic.metaspades_bin.52_71.83_0.86,0
Fen,Palsa.Labelled.R3.T1.F2.trimmomatic.metaspades_bin.5_93.42_1.45,0
Fen,Palsa.Labelled.R3.T1.F3.JGI.BFC.metaspades_bin.45_83.28_6.50,0
Fen,Palsa.Labelled.R3.T1.F3.JGI.BFC.metaspades_bin.68_75.40_6.88,0
Fen,Palsa.Labelled.R3.T1.F3.JGI.BFC.metaspades_bin.75_85.15_2.19,0
Fen,Palsa.Labelled.R3.T1.F3.trimmomatic.megahit_bin.10_90.51_2.85,0
Fen,Palsa.Labelled.R3.T1.F3.trimmomatic.metaspades_bin.55_77.93_0.93,0
Fen,Palsa.Labelled.R3.T3.F1.trimmomatic.metaspades_bin.36_76.65_2.98,0
Fen,Palsa.Labelled.R3.T3.F1.trimmomatic.metaspades_bin.66_72.58_1.19,0
Fen,Palsa.Labelled.R3.T3.F2.JGI.BFC.metaspades_bin.4_96.80_1.55,0
Fen,Palsa.Labelled.R3.T3.F3.trimmomatic.megahit_bin.118_74.31_0.00,0
Fen,Palsa.Labelled.R3.T3.F3.trimmomatic.megahit_bin.132_78.35_6.03,0
Fen,Palsa.None.R2.T0.JGI.BFC.metaspades_bin.101_93.55_3.87,0
Fen,Palsa.None.R2.T0.JGI.BFC.metaspades_bin.111_74.07_0.31,0
Fen,Palsa.None.R2.T0.JGI.BFC.metaspades_bin.128_97.22_0.00,0
Fen,Palsa.None.R2.T0.JGI.BFC.metaspades_bin.132_71.57_6.17,0
Fen,Palsa.None.R2.T0.JGI.BFC.metaspades_bin.137_79.13_4.55,0
Fen,Palsa.None.R2.T0.JGI.BFC.metaspades_bin.140_93.10_9.25,0
Fen,Palsa.None.R2.T0.JGI.BFC.metaspades_bin.146_89.53_8.55,0
Fen,Palsa.None.R2.T0.JGI.BFC.metaspades_bin.147_84.14_8.29,0
Fen,Palsa.None.R2.T0.JGI.BFC.metaspades_bin.148_86.97_6.42,0
Fen,Palsa.None.R2.T0.JGI.BFC.metaspades_bin.14_80.71_5.34,0
Fen,Palsa.None.R2.T0.JGI.BFC.metaspades_bin.152_78.26_8.29,0
Fen,Palsa.None.R2.T0.JGI.BFC.metaspades_bin.157_84.48_2.02,0
Fen,Palsa.None.R2.T0.JGI.BFC.metaspades_bin.158_96.58_0.85,0
Fen,Palsa.None.R2.T0.JGI.BFC.metaspades_bin.15_76.90_1.72,0
Fen,Palsa.None.R2.T0.JGI.BFC.metaspades_bin.190_90.54_5.98,0
Fen,Palsa.None.R2.T0.JGI.BFC.metaspades_bin.210_73.18_6.21,0
Fen,Palsa.None.R2.T0.JGI.BFC.metaspades_bin.211_84.38_6.90,0
Fen,Palsa.None.R2.T0.JGI.BFC.metaspades_bin.218_92.57_6.03,0
Fen,Palsa.None.R2.T0.JGI.BFC.metaspades_bin.21_97.13_1.25,0
Fen,Palsa.None.R2.T0.JGI.BFC.metaspades_bin.238_96.77_6.03,0
Fen,Palsa.None.R2.T0.JGI.BFC.metaspades_bin.239_74.60_5.56,0
Fen,Palsa.None.R2.T0.JGI.BFC.metaspades_bin.240_99.01_1.64,0
Fen,Palsa.None.R2.T0.JGI.BFC.metaspades_bin.244_88.13_1.57,0
Fen,Palsa.None.R2.T0.JGI.BFC.metaspades_bin.247_71.06_5.63,0
Fen,Palsa.None.R2.T0.JGI.BFC.metaspades_bin.263_87.12_8.86,0
Fen,Palsa.None.R2.T0.JGI.BFC.metaspades_bin.266_95.09_2.14,0
Fen,Palsa.None.R2.T0.JGI.BFC.metaspades_bin.267_77.18_5.22,0
Fen,Palsa.None.R2.T0.JGI.BFC.metaspades_bin.279_93.16_1.71,0
Fen,Palsa.None.R2.T0.JGI.BFC.metaspades_bin.296_95.83_0.00,0
Fen,Palsa.None.R2.T0.JGI.BFC.metaspades_bin.298_98.43_2.66,0
Fen,Palsa.None.R2.T0.JGI.BFC.metaspades_bin.300_98.33_0.91,0
Fen,Palsa.None.R2.T0.JGI.BFC.metaspades_bin.302_75.29_1.72,0
Fen,Palsa.None.R2.T0.JGI.BFC.metaspades_bin.307_94.82_5.10,0
Fen,Palsa.None.R2.T0.JGI.BFC.metaspades_bin.311_71.88_3.42,0
Fen,Palsa.None.R2.T0.JGI.BFC.metaspades_bin.319_82.00_3.81,0
Fen,Palsa.None.R2.T0.JGI.BFC.metaspades_bin.320_77.36_1.34,0
Fen,Palsa.None.R2.T0.JGI.BFC.metaspades_bin.50_91.45_2.99,0
Fen,Palsa.None.R2.T0.JGI.BFC.metaspades_bin.60_72.97_9.43,0
Fen,Palsa.None.R2.T0.JGI.BFC.metaspades_bin.61_83.67_6.26,0
Fen,Palsa.None.R2.T0.JGI.BFC.metaspades_bin.65_88.41_5.13,0
Fen,Palsa.None.R2.T0.JGI.BFC.metaspades_bin.70_95.73_0.85,0
Fen,Palsa.None.R2.T0.JGI.BFC.metaspades_bin.96_88.84_2.56,0
Fen,Palsa.None.R2.T0.JGI.BFC.metaspades_bin.97_73.23_1.91,0
Fen,Palsa.Unlabelled.R1.T1.F1.trimmomatic.megahit_bin.45_71.69_6.46,0
Fen,Palsa.Unlabelled.R1.T2.F2.JGI.BFC.metaspades_bin.21_98.78_0.86,0
Fen,Palsa.Unlabelled.R1.T2.F2.JGI.BFC.metaspades_bin.30_76.90_0.00,0
Fen,Palsa.Unlabelled.R1.T2.F2.JGI.BFC.metaspades_bin.34_83.32_1.69,0
Fen,Palsa.Unlabelled.R1.T2.F2.trimmomatic.metaspades_bin.31_96.00_1.80,0
Fen,Palsa.Unlabelled.R1.T2.F3.trimmomatic.metaspades_bin.27_81.74_0.87,0
Fen,Palsa.Unlabelled.R1.T3.F1.JGI.BFC.metaspades_bin.12_70.80_5.32,0
Fen,Palsa.Unlabelled.R1.T3.F1.JGI.BFC.metaspades_bin.21_93.08_3.57,0
Fen,Palsa.Unlabelled.R1.T3.F1.JGI.BFC.metaspades_bin.65_95.79_2.63,0
Fen,Palsa.Unlabelled.R1.T3.F1.JGI.BFC.metaspades_bin.69_93.69_1.67,0
Fen,Palsa.Unlabelled.R1.T3.F1.JGI.BFC.metaspades_bin.77_88.89_3.02,0
Fen,Palsa.Unlabelled.R1.T3.F1.JGI.BFC.metaspades_bin.86_88.16_4.29,0
Fen,Palsa.Unlabelled.R1.T3.F1.trimmomatic.megahit_bin.105_88.08_0.00,0
Fen,Palsa.Unlabelled.R1.T3.F1.trimmomatic.megahit_bin.10_70.35_4.99,0
Fen,Palsa.Unlabelled.R1.T3.F1.trimmomatic.megahit_bin.113_80.14_2.62,0
Fen,Palsa.Unlabelled.R1.T3.F1.trimmomatic.megahit_bin.151_86.89_7.28,0
Fen,Palsa.Unlabelled.R1.T3.F2.trimmomatic.megahit_bin.36_77.59_1.72,0
Fen,Palsa.Unlabelled.R1.T3.F2.trimmomatic.megahit_bin.81_72.48_3.96,0
Fen,Palsa.Unlabelled.R1.T3.F2.trimmomatic.metaspades_bin.96_80.51_1.15,0
Fen,Palsa.Unlabelled.R1.T3.F3.JGI.BFC.metaspades_bin.65_90.18_2.07,0
Fen,Palsa.Unlabelled.R1.T3.F3.trimmomatic.megahit_bin.171_99.39_2.58,0
Fen,Palsa.Unlabelled.R1.T3.F3.trimmomatic.metaspades_bin.126_94.83_0.00,0
Fen,Palsa.Unlabelled.R1.T3.F3.trimmomatic.metaspades_bin.142_77.88_5.57,0
Fen,Palsa.Unlabelled.R1.T3.F3.trimmomatic.metaspades_bin.235_87.61_3.54,0
Fen,Palsa.Unlabelled.R1.T3.F3.trimmomatic.metaspades_bin.77_83.91_2.81,0
Fen,Palsa.Unlabelled.R1.T3.F3.trimmomatic.metaspades_bin.82_91.99_3.21,0
Fen,Palsa.Unlabelled.R1.T3.F3.trimmomatic.metaspades_bin.94_89.19_4.42,0
Fen,Palsa.Unlabelled.R1.T3.F3.trimmomatic.metaspades_bin.99_87.92_0.00,0
Fen,Palsa.Unlabelled.R2.T2.F2.JGI.BFC.metaspades_bin.5_98.37_2.25,0
Fen,Palsa.Unlabelled.R2.T3.F3.JGI.BFC.metaspades_bin.109_80.72_7.50,0
Fen,Palsa.Unlabelled.R2.T3.F3.JGI.BFC.metaspades_bin.136_96.85_0.47,0
Fen,Palsa.Unlabelled.R2.T3.F3.JGI.BFC.metaspades_bin.145_89.00_3.30,0
Fen,Palsa.Unlabelled.R2.T3.F3.JGI.BFC.metaspades_bin.15_88.82_6.04,0
Fen,Palsa.Unlabelled.R2.T3.F3.JGI.BFC.metaspades_bin.189_99.25_4.26,0
Fen,Palsa.Unlabelled.R2.T3.F3.JGI.BFC.metaspades_bin.203_90.06_2.84,0
Fen,Palsa.Unlabelled.R2.T3.F3.JGI.BFC.metaspades_bin.234_85.78_3.99,0
Fen,Palsa.Unlabelled.R2.T3.F3.JGI.BFC.metaspades_bin.248_72.59_2.59,0
Fen,Palsa.Unlabelled.R2.T3.F3.JGI.BFC.metaspades_bin.264_97.44_0.71,0
Fen,Palsa.Unlabelled.R2.T3.F3.JGI.BFC.metaspades_bin.290_88.99_3.63,0
Fen,Palsa.Unlabelled.R2.T3.F3.JGI.BFC.metaspades_bin.307_96.20_1.65,0
Fen,Palsa.Unlabelled.R2.T3.F3.JGI.BFC.metaspades_bin.309_94.54_1.23,0
Fen,Palsa.Unlabelled.R2.T3.F3.JGI.BFC.metaspades_bin.311_98.80_3.38,0
Fen,Palsa.Unlabelled.R2.T3.F3.JGI.BFC.metaspades_bin.45_95.85_2.93,0
Fen,Palsa.Unlabelled.R2.T3.F3.JGI.BFC.metaspades_bin.5_87.01_6.92,0
Fen,Palsa.Unlabelled.R2.T3.F3.JGI.BFC.metaspades_bin.84_95.68_9.76,0
Fen,Palsa.Unlabelled.R2.T3.F3.trimmomatic.megahit_bin.116_93.98_2.97,0
Fen,Palsa.Unlabelled.R2.T3.F3.trimmomatic.megahit_bin.177_70.33_7.55,0
Fen,Palsa.Unlabelled.R2.T3.F3.trimmomatic.megahit_bin.196_83.72_2.78,0
Fen,Palsa.Unlabelled.R2.T3.F3.trimmomatic.megahit_bin.218_97.31_1.44,0
Fen,Palsa.Unlabelled.R2.T3.F3.trimmomatic.megahit_bin.239_79.17_2.28,0
Fen,Palsa.Unlabelled.R2.T3.F3.trimmomatic.megahit_bin.241_91.03_4.38,0
Fen,Palsa.Unlabelled.R2.T3.F3.trimmomatic.megahit_bin.256_72.59_0.86,0
Fen,Palsa.Unlabelled.R2.T3.F3.trimmomatic.megahit_bin.30_89.06_2.80,0
Fen,Palsa.Unlabelled.R2.T3.F3.trimmomatic.megahit_bin.329_90.03_5.09,0
Fen,Palsa.Unlabelled.R2.T3.F3.trimmomatic.megahit_bin.77_87.82_4.39,0
Fen,Palsa.Unlabelled.R3.T1.F1.trimmomatic.metaspades_bin.63_96.63_1.13,0
Fen,Palsa.Unlabelled.R3.T1.F2.trimmomatic.metaspades_bin.54_83.78_8.12,0
Fen,Palsa.Unlabelled.R3.T2.F2.trimmomatic.metaspades_bin.78_70.69_0.00,0
Fen,Palsa.Unlabelled.R3.T2.F3.JGI.BFC.metaspades_bin.23_95.38_0.50,0
Fen,Palsa.Unlabelled.R3.T3.F1.trimmomatic.metaspades_bin.150_96.21_0.93,0
Fen,Palsa.Unlabelled.R3.T3.F1.trimmomatic.metaspades_bin.16_96.86_2.42,0
Fen,Palsa.Unlabelled.R3.T3.F1.trimmomatic.metaspades_bin.181_98.91_1.21,0
Fen,Palsa.Unlabelled.R3.T3.F1.trimmomatic.metaspades_bin.200_84.13_3.85,0
Fen,Palsa.Unlabelled.R3.T3.F1.trimmomatic.metaspades_bin.230_94.04_2.71,0
Fen,Palsa.Unlabelled.R3.T3.F1.trimmomatic.metaspades_bin.83_93.90_0.00,0
Fen,Palsa.Unlabelled.R3.T3.F1.trimmomatic.metaspades_bin.95_98.52_0.25,0
Fen,Palsa.Unlabelled.R3.T3.F1.trimmomatic.metaspades_bin.98_94.19_0.58,0
Fen,Palsa.Unlabelled.R3.T3.F1.trimmomatic.metaspades_bin.99_77.59_0.98,0
Fen,Palsa.Unlabelled.R3.T3.F2.trimmomatic.metaspades_bin.113_71.00_8.58,0
Fen,Palsa.Unlabelled.R3.T3.F2.trimmomatic.metaspades_bin.58_71.79_7.57,0
Fen,Palsa.Unlabelled.R3.T3.F3.trimmomatic.megahit_bin.54_78.93_5.43,0
Palsa,Bog.Labelled.R2.T2.F2.JGI.BFC.metaspades_bin.30_90.30_1.69,18726278.075765025
Palsa,20160700_S23_5,10746735.845397884
Palsa,20120700_P3D_119,10743636.051718445
Palsa,20111000_P2M_7,10197902.558319058
Palsa,20120700_S3X_7,8680068.51276621
Palsa,Palsa.None.R2.T0.JGI.BFC.metaspades_bin.132_71.57_6.17,5543150.118566711
Palsa,Palsa.None.R2.T0.JGI.BFC.metaspades_bin.152_78.26_8.29,5431681.4652150115
Palsa,20120600_P3M_11,4601817.247162878
Palsa,20120500_P13_5,4395676.4786869865
Palsa,20110700_P1S_2,4191183.891811482
Palsa,20120700_P3D_83,3968886.6225355202
Palsa,20110600_P1M_10,3877936.9549309546
Palsa,3300038478_6,3794711.616093463
Palsa,Palsa.Labelled.R3.T1.F1.trimmomatic.metaspades_bin.54_94.98_2.76,3603381.357880393
Palsa,Palsa.None.R2.T0.JGI.BFC.metaspades_bin.218_92.57_6.03,3352823.0106041986
Palsa,20120800_P1D_1,3335078.0734736705
Palsa,3300037228_7,3149477.253461714
Palsa,20130700_S3M_11,3087476.0175275644
Palsa,20120600_P3M_2,2957298.4308594484
Palsa,20150700_P15_12,2880744.6144005256
Palsa,Palsa.Labelled.R2.T3.F1.trimmomatic.metaspades_bin.31_87.45_2.00,2772693.0351574873
Palsa,20110800_P1S_5,2757769.9039739566
Palsa,Palsa.Unlabelled.R1.T2.F3.trimmomatic.metaspades_bin.27_81.74_0.87,2587563.962959722
Palsa,Palsa.None.R2.T0.JGI.BFC.metaspades_bin.61_83.67_6.26,2578646.520359309
Palsa,20160700_P15_3,2562905.6779034687
Palsa,Palsa.Labelled.R3.T1.F3.JGI.BFC.metaspades_bin.68_75.40_6.88,2431791.8940710044
Palsa,Bog.Labelled.R1.T2.F2.trimmomatic.metaspades_bin.96_95.35_0.00,2413226.944652924
Palsa,20160700_P15_24,2354243.2335848734
Palsa,PMST01,2348873.640232622
Palsa,20110800_P3S_5,2304320.4378234153
Palsa,Palsa.Unlabelled.R1.T3.F2.trimmomatic.metaspades_bin.96_80.51_1.15,2257620.0517844446
Palsa,20110700_P1M_3,2171927.2752878475
Palsa,Palsa.Labelled.R1.T1.F3.JGI.BFC.metaspades_bin.27_84.23_6.23,2163161.3573498963
Palsa,PMOU01,2134330.6387182185
Palsa,20120600_P2M_9,2127434.4565703357
Palsa,PMZK01,2101278.151149326
Palsa,20160700_S23_17,2096571.4002313286
Palsa,20120500_P32_6,2072587.0450412082
Palsa,20150700_P24_12,2046498.660157822
Palsa,20120700_P3D_40,2041567.7791659003
Palsa,20150700_P13_7,2019876.863775863
Palsa,20130700_P1Y_5,1986895.1619699986
Palsa,20120600_P3M_9,1956475.1133757753
Palsa,3300037262_8,1946874.5053283416
Palsa,20170700_S33_22,1890482.9396630647
Palsa,PLXO01,1879377.2776979522
Palsa,Palsa.Unlabelled.R2.T3.F3.trimmomatic.megahit_bin.30_89.06_2.80,1874026.8312624246
Palsa,Palsa.None.R2.T0.JGI.BFC.metaspades_bin.240_99.01_1.64,1865812.2932936973
Palsa,20150700_P31_13,1835926.461066069
Palsa,Bog.Labelled.R1.T1.F1.JGI.BFC.metaspades_bin.116_96.93_0.86,1766519.9747075455
Palsa,Palsa.Unlabelled.R3.T3.F2.trimmomatic.metaspades_bin.58_71.79_7.57,1735209.940212328
Palsa,Palsa.None.R2.T0.JGI.BFC.metaspades_bin.140_93.10_9.25,1700019.5701266513
Palsa,20130700_C2M_2,1699523.848489885
Palsa,20160700_P15_16,1671750.964883895
Palsa,20111000_P1S_6,1646975.0107786302
Palsa,20150700_P31_3,1635515.694541518
Palsa,20110600_P1M_18,1610916.8354143337
Palsa,Palsa.None.R2.T0.JGI.BFC.metaspades_bin.147_84.14_8.29,1567765.7511945947
Palsa,PMSV01,1564698.9208811463
Palsa,20111000_P2S_1,1556310.1928515343
Palsa,20120500_P31_8,1553358.9361940138
Palsa,Bog.None.R3.T0.trimmomatic.megahit_bin.399_80.28_6.52,1531238.0586249281
Palsa,20140700_S12_15,1521348.1273062925
Palsa,Palsa.Unlabelled.R2.T3.F3.JGI.BFC.metaspades_bin.203_90.06_2.84,1493381.6685341017
Palsa,3300037138_9,1456080.230243397
Palsa,20150700_P23_11,1455358.7595437644
Palsa,Palsa.None.R2.T0.JGI.BFC.metaspades_bin.157_84.48_2.02,1446952.8580240658
Palsa,20110700_P2D_19,1434452.7746466543
Palsa,20111000_P3D_13,1431871.6778991523
Palsa,20110800_P2D_10,1423368.7478847597
Palsa,3300037231_11,1400505.4346783967
Palsa,20150700_P31_7,1399518.7518574276
Palsa,Palsa.Labelled.R3.T1.F2.trimmomatic.metaspades_bin.5_93.42_1.45,1398059.9860415705
Palsa,Palsa.None.R2.T0.JGI.BFC.metaspades_bin.307_94.82_5.10,1384373.2145593616
Palsa,20110700_P2S_4,1379654.1791480572
Palsa,Palsa.None.R2.T0.JGI.BFC.metaspades_bin.263_87.12_8.86,1374837.1897449251
Palsa,20150700_P15_5,1350014.458982441
Palsa,PMUP01,1317405.4511669702
Palsa,Palsa.Unlabelled.R3.T3.F1.trimmomatic.metaspades_bin.230_94.04_2.71,1310939.6746243678
Palsa,20150700_P15_11,1289271.166642915
Palsa,Palsa.None.R2.T0.JGI.BFC.metaspades_bin.148_86.97_6.42,1273122.9961944434
Palsa,20170700_P31_1,1244534.4728664407
Palsa,20120600_P2M_8,1231922.5937019417
Palsa,Bog.None.R1.T0.trimmomatic.megahit_bin.240_81.43_2.70,1213000.6641133993
Palsa,20120700_P3S_2,1205134.9335293395
Palsa,Palsa.None.R2.T0.JGI.BFC.metaspades_bin.319_82.00_3.81,1193732.4500369057
Palsa,20111000_P1S_1,1187761.008528354
Palsa,Palsa.Unlabelled.R3.T1.F2.trimmomatic.metaspades_bin.54_83.78_8.12,1181543.5253087506
Palsa,Palsa.None.R2.T0.JGI.BFC.metaspades_bin.96_88.84_2.56,1162564.8915813023
Palsa,20150700_P15_13,1160634.5556940713
Palsa,Palsa.Labelled.R2.T3.F2.trimmomatic.megahit_bin.45_76.68_4.31,1140645.2313895407
Palsa,20110600_S1D_17,1138846.8503114895
Palsa,20150700_P14_6,1138786.6190261694
Palsa,20110800_P3S_2,1130986.9545077966
Palsa,20130700_S1X_7,1114199.1672321174
Palsa,20110800_P3S_8,1082906.824986373
Palsa,20120700_P3D_74,1067644.9173377603
Palsa,20110800_P1S_2,1050819.7056813007
Palsa,Palsa.None.R2.T0.JGI.BFC.metaspades_bin.97_73.23_1.91,1043754.537070078
Palsa,Palsa.Labelled.R3.T1.F1.trimmomatic.metaspades_bin.38_96.40_3.38,1043480.5586477623
Palsa,20150700_P21_8,1043077.5127500932
Palsa,3300037241_7,1039256.9642339108
Palsa,20120700_P1M_6,1026833.9690774366
Palsa,20111000_P1S_2,1023915.1590539607
Palsa,Palsa.Unlabelled.R3.T3.F2.trimmomatic.metaspades_bin.113_71.00_8.58,1016298.0262555634
Palsa,20110600_P3S_14,1012316.0281377587
Palsa,20110600_P1M_17,1011168.7369747568
Palsa,3300037394_5,1004819.3075799947
Palsa,20120700_P1M_1,1004168.868328698
Palsa,Palsa.Labelled.R3.T1.F3.JGI.BFC.metaspades_bin.75_85.15_2.19,1003913.0653375931
Palsa,20170700_S25_1,998795.0842211382
Palsa,Palsa.None.R2.T0.JGI.BFC.metaspades_bin.60_72.97_9.43,994273.4402609213
Palsa,Palsa.None.R2.T0.JGI.BFC.metaspades_bin.137_79.13_4.55,989855.9581121873
Palsa,20120700_P2M_5,987512.9749452278
Palsa,20160700_P15_13,981013.9869544319
Palsa,Palsa.None.R2.T0.JGI.BFC.metaspades_bin.300_98.33_0.91,973086.1688172892
Palsa,20110700_P3S_3,971920.5711763415
Palsa,Bog.Unlabelled.R1.T2.F2.JGI.BFC.metaspades_bin.36_70.45_7.93,962997.9370150694
Palsa,Palsa.Unlabelled.R3.T3.F1.trimmomatic.metaspades_bin.95_98.52_0.25,955256.5369246375
Palsa,20150700_P13_2,952514.8689717015
Palsa,Palsa.Unlabelled.R1.T1.F1.trimmomatic.megahit_bin.45_71.69_6.46,947943.1668053928
Palsa,20110700_P1S_10,946502.7816398945
Palsa,PMWT01,944723.1269430708
Palsa,20160700_P15_19,930427.9001970914
Palsa,PLYO01,928436.5245982393
Palsa,20110600_P1D_1,924168.8308819992
Palsa,Palsa.None.R2.T0.JGI.BFC.metaspades_bin.267_77.18_5.22,924017.3957979801
Palsa,20110700_P3M_11,922533.3794872152
Palsa,Palsa.None.R2.T0.JGI.BFC.metaspades_bin.21_97.13_1.25,920894.294699107
Palsa,Palsa.None.R2.T0.JGI.BFC.metaspades_bin.14_80.71_5.34,918348.1143327026
Palsa,20110700_P1S_11,903972.6791026792
Palsa,PLDW01,903786.287430912
Palsa,20120700_S1D_90,900507.1964043138
Palsa,20150700_P21_5,898202.470361484
Palsa,20120700_P3D_3,893212.7534704793
Palsa,PMOO01,888080.2130426209
Palsa,20150700_P11_4,868623.0111514792
Palsa,Palsa.Unlabelled.R2.T3.F3.JGI.BFC.metaspades_bin.189_99.25_4.26,864819.1960490365
Palsa,20120500_P24_8,847189.3825788974
Palsa,20110800_P3M_18,843003.4257318057
Palsa,20120700_S1D_64,842983.0106155466
Palsa,20170700_P14_3,829646.9679163843
Palsa,Palsa.Unlabelled.R2.T3.F3.trimmomatic.megahit_bin.177_70.33_7.55,826125.7679672797
Palsa,20170700_S25_13,819188.5574994109
Palsa,Palsa.None.R2.T0.JGI.BFC.metaspades_bin.238_96.77_6.03,815435.4762224244
Palsa,Palsa.Labelled.R3.T1.F2.trimmomatic.metaspades_bin.39_97.73_0.57,812594.9262798937
Palsa,20160700_P15_25,800009.8141188008
Palsa,20160700_P15_18,789555.6184994406
Palsa,Palsa.Labelled.R1.T1.F2.trimmomatic.metaspades_bin.50_88.06_3.48,786521.0906039726
Palsa,20120500_P31_6,774748.9749684193
Palsa,20111000_P1S_5,766284.4268217998
